ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
6295	"gene-Zfp354a"	"Zfp354a"	chrNC_000077.7	+	50950778	50950868	50950898	50950981	50950070	50950229	50951686	50951813
6296	"gene-Fbrsl1"	"Fbrsl1"	chrNC_000071.7	-	110519411	110519489	110522255	110522385	110519151	110519235	110523872	110523944
6297	"gene-Fbrsl1"	"Fbrsl1"	chrNC_000071.7	-	110519411	110519489	110522255	110522385	110519151	110519235	110524118	110524148
6298	"gene-Fbrsl1"	"Fbrsl1"	chrNC_000071.7	-	110519411	110519489	110523872	110523944	110519151	110519235	110524118	110524148
6299	"gene-Fbrsl1"	"Fbrsl1"	chrNC_000071.7	-	110522255	110522385	110523872	110523944	110519151	110519235	110524118	110524148
6300	"gene-Fbrsl1"	"Fbrsl1"	chrNC_000071.7	-	110522255	110522385	110523872	110523944	110519411	110519489	110524118	110524148
6301	"gene-Fbrsl1"	"Fbrsl1"	chrNC_000071.7	-	110529466	110529512	110543910	110543940	110527134	110527459	110563895	110563931
6302	"gene-Fbrsl1"	"Fbrsl1"	chrNC_000071.7	-	110543910	110543940	110563895	110563931	110529466	110529512	110565708	110565813
6303	"gene-Rmnd5b"	"Rmnd5b"	chrNC_000077.7	-	51518706	51518852	51520302	51520488	51518448	51518589	51526416	51526723
6304	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51926773	51926847	51931387	51931447	51924340	51924438	51975197	51975317
6305	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51926773	51926847	51931390	51931447	51924340	51924438	51975197	51975317
6306	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51926773	51926847	51931387	51931447	51924340	51924438	51975200	51975317
6307	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51926773	51926847	51931390	51931447	51924340	51924438	51975200	51975317
6308	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51926773	51926847	51931387	51931447	51924340	51924438	51980415	51980605
6309	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51926773	51926847	51931390	51931447	51924340	51924438	51980415	51980605
6310	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51926773	51926847	51975197	51975317	51924340	51924438	51980415	51980605
6311	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51926773	51926847	51975200	51975317	51924340	51924438	51980415	51980605
6312	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51926777	51926847	51931387	51931447	51924340	51924438	51980415	51980605
6313	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51926777	51926847	51931390	51931447	51924340	51924438	51980415	51980605
6314	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51926777	51926847	51975197	51975317	51924340	51924438	51980415	51980605
6315	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51926777	51926847	51975200	51975317	51924340	51924438	51980415	51980605
6316	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51931387	51931447	51975197	51975317	51924340	51924438	51980415	51980605
6317	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51931387	51931447	51975200	51975317	51924340	51924438	51980415	51980605
6318	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51931387	51931447	51975197	51975317	51926773	51926847	51980415	51980605
6319	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51931387	51931447	51975200	51975317	51926773	51926847	51980415	51980605
6320	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51931390	51931447	51975197	51975317	51924340	51924438	51980415	51980605
6321	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51931390	51931447	51975200	51975317	51924340	51924438	51980415	51980605
6322	"gene-Hspa4"	"Hspa4"	chrNC_000077.7	-	53153706	53153826	53155860	53155968	53153090	53153252	53156750	53156876
6323	"gene-Fbxl17"	"Fbxl17"	chrNC_000083.7	-	63387415	63387558	63532019	63532096	63358509	63367406	63663742	63663873
6324	"gene-Fbxl17"	"Fbxl17"	chrNC_000083.7	-	63778402	63778534	63797759	63797882	63691939	63692047	63806019	63807575
6325	"gene-Kif3a"	"Kif3a"	chrNC_000077.7	+	53479515	53479587	53481543	53481552	53477661	53477757	53484200	53484357
6326	"gene-Kif3a"	"Kif3a"	chrNC_000077.7	+	53481543	53481552	53485652	53485778	53477661	53477757	53488785	53488839
6327	"gene-Kif3a"	"Kif3a"	chrNC_000077.7	+	53485652	53485778	53488785	53488839	53485103	53485214	53489120	53489189
6328	"gene-Kif3a"	"Kif3a"	chrNC_000077.7	+	53488785	53488839	53489120	53489189	53485652	53485778	53489533	53489658
6329	"gene-Rad50"	"Rad50"	chrNC_000077.7	-	53574952	53575128	53576976	53577134	53574028	53574266	53578921	53579104
6330	"gene-Slc22a5"	"Slc22a5"	chrNC_000077.7	-	53766815	53766989	53774486	53774590	53765760	53765932	53781972	53782504
6331	"gene-Slc22a5"	"Slc22a5"	chrNC_000077.7	-	53766821	53766989	53774486	53774590	53765760	53765932	53781972	53782504
6332	"gene-Slc22a5"	"Slc22a5"	chrNC_000077.7	-	53766834	53766989	53774486	53774590	53765760	53765932	53781972	53782504
6333	"gene-Pdlim4"	"Pdlim4"	chrNC_000077.7	-	53950763	53950842	53954460	53954612	53946968	53947150	53959665	53959814
6334	"gene-Rapgef6"	"Rapgef6"	chrNC_000077.7	+	54559439	54559563	54562480	54562504	54554828	54555040	54567020	54567241
6335	"gene-Lyrm7"	"Lyrm7"	chrNC_000077.7	-	54723312	54723466	54725400	54725683	54717691	54717891	54731755	54732028
6336	"gene-G3bp1"	"G3bp1"	chrNC_000077.7	+	55376451	55376564	55378304	55378386	55360520	55360627	55379844	55380018
6337	"gene-G3bp1"	"G3bp1"	chrNC_000077.7	+	55377943	55378386	55379844	55380018	55376451	55376564	55382789	55382880
6338	"gene-G3bp1"	"G3bp1"	chrNC_000077.7	+	55378304	55378386	55379844	55380018	55376451	55376564	55382789	55382880
6339	"gene-Nrxn2"	"Nrxn2"	chrNC_000085.7	+	6493660	6493678	6498284	6498314	6477834	6478808	6500557	6500629
6340	"gene-Nrxn2"	"Nrxn2"	chrNC_000085.7	+	6498284	6498314	6500557	6500629	6493660	6493678	6505008	6505310
6341	"gene-Nrxn2"	"Nrxn2"	chrNC_000085.7	+	6498284	6498314	6505008	6505310	6493660	6493678	6513853	6513877
6342	"gene-Nrxn2"	"Nrxn2"	chrNC_000085.7	+	6498284	6498314	6505008	6505310	6493660	6493678	6522287	6522449
6343	"gene-Nrxn2"	"Nrxn2"	chrNC_000085.7	+	6498284	6498314	6513853	6513877	6493660	6493678	6522287	6522449
6344	"gene-Nrxn2"	"Nrxn2"	chrNC_000085.7	+	6498284	6498314	6513853	6513898	6493660	6493678	6522287	6522449
6345	"gene-Nrxn2"	"Nrxn2"	chrNC_000085.7	+	6505008	6505310	6513853	6513877	6493660	6493678	6522287	6522449
6346	"gene-Nrxn2"	"Nrxn2"	chrNC_000085.7	+	6505008	6505310	6513853	6513898	6493660	6493678	6522287	6522449
6347	"gene-Nrxn2"	"Nrxn2"	chrNC_000085.7	+	6505008	6505310	6513853	6513877	6498284	6498314	6522287	6522449
6348	"gene-Nrxn2"	"Nrxn2"	chrNC_000085.7	+	6505008	6505310	6513853	6513898	6498284	6498314	6522287	6522449
6349	"gene-Fam114a2"	"Fam114a2"	chrNC_000077.7	-	57380935	57381008	57382745	57382885	57378392	57378446	57383829	57383952
6350	"gene-Fam114a2"	"Fam114a2"	chrNC_000077.7	-	57387235	57390631	57396059	57396183	57383829	57383952	57397662	57397821
6351	"gene-Fam114a2"	"Fam114a2"	chrNC_000077.7	-	57390551	57390631	57396059	57396183	57383829	57383952	57397662	57397821
6352	"gene-Galnt10"	"Galnt10"	chrNC_000077.7	+	57616348	57616487	57627803	57627970	57536273	57536543	57656385	57656571
6353	"gene-Galnt10"	"Galnt10"	chrNC_000077.7	+	57616348	57616487	57627803	57627970	57612120	57612223	57656385	57656571
6354	"gene-Desi1"	"Desi1"	chrNC_000081.7	-	81886741	81886811	81887958	81887980	81883705	81883815	81900078	81900364
6355	"gene-Pcnx3"	"Pcnx3"	chrNC_000085.7	-	5730270	5730424	5731459	5731581	5729995	5730028	5733304	5733440
6356	"gene-Pcnx3"	"Pcnx3"	chrNC_000085.7	-	5730270	5730424	5731459	5731602	5729995	5730028	5733304	5733440
6357	"gene-Pcnx3"	"Pcnx3"	chrNC_000085.7	-	5730270	5730424	5731459	5731620	5729995	5730028	5733304	5733440
6358	"gene-Zfp672"	"Zfp672"	chrNC_000077.7	-	58210692	58210780	58213394	58213555	58210149	58210416	58214095	58214191
6359	"gene-Zfp672"	"Zfp672"	chrNC_000077.7	-	58210692	58210780	58213425	58213555	58210149	58210416	58214095	58214191
6360	"gene-Tex2"	"Tex2"	chrNC_000077.7	-	106410707	106410840	106420087	106420187	106404412	106404538	106424696	106424843
6361	"gene-Hsf1"	"Hsf1"	chrNC_000081.7	+	76381035	76381160	76381818	76381894	76380652	76380789	76381967	76382029
6362	"gene-Pld3"	"Pld3"	chrNC_000073.7	-	27244612	27244687	27248434	27248518	27242168	27242329	27252422	27252464
6363	"gene-Pld3"	"Pld3"	chrNC_000073.7	-	27244612	27244710	27248434	27248518	27242168	27242329	27252422	27252464
6364	"gene-Dctn3"	"Dctn3"	chrNC_000070.7	-	41716395	41716454	41717356	41717440	41715395	41715455	41719836	41719923
6365	"gene-Wnk2"	"Wnk2"	chrNC_000079.7	-	49192567	49192679	49206034	49206249	49189777	49189981	49210310	49210990
6366	"gene-Wnk2"	"Wnk2"	chrNC_000079.7	-	49197849	49197894	49203959	49204058	49196103	49196342	49204832	49205003
6367	"gene-Wnk2"	"Wnk2"	chrNC_000079.7	-	49197849	49197894	49204832	49205003	49196103	49196342	49206034	49206249
6368	"gene-Wnk2"	"Wnk2"	chrNC_000079.7	-	49197849	49197894	49206034	49206249	49196103	49196342	49210310	49210990
6369	"gene-Wnk2"	"Wnk2"	chrNC_000079.7	-	49203959	49204058	49204832	49205003	49197849	49197894	49206034	49206249
6370	"gene-Wnk2"	"Wnk2"	chrNC_000079.7	-	49225466	49225516	49229612	49230140	49224430	49224599	49231534	49231726
6371	"gene-Wnk2"	"Wnk2"	chrNC_000079.7	-	49225977	49226271	49229612	49230140	49225466	49225516	49231534	49231726
6372	"gene-Wnk2"	"Wnk2"	chrNC_000079.7	-	49229612	49230140	49231534	49231726	49225466	49225516	49232146	49232302
6373	"gene-Wnk2"	"Wnk2"	chrNC_000079.7	-	49229612	49230140	49231534	49231726	49225977	49226271	49232146	49232302
6374	"gene-Wnk2"	"Wnk2"	chrNC_000079.7	-	49238725	49239017	49244292	49244512	49235379	49235579	49245711	49245800
6375	"gene-Tom1l2"	"Tom1l2"	chrNC_000077.7	-	60125273	60125336	60129835	60129898	60123723	60123783	60132643	60132719
6376	"gene-Atpaf2"	"Atpaf2"	chrNC_000077.7	-	60302492	60302555	60307576	60307722	60300411	60300456	60307811	60307863
6377	"gene-Atpaf2"	"Atpaf2"	chrNC_000077.7	-	60302492	60302555	60307576	60307722	60300411	60300456	60308495	60308778
6378	"gene-Flii"	"Flii"	chrNC_000077.7	-	60606286	60606415	60606491	60606552	60606109	60606216	60606628	60606783
6379	"gene-Dhrs7b"	"Dhrs7b"	chrNC_000077.7	+	60743244	60743337	60746525	60746678	60742567	60742784	60748543	60748972
6380	"gene-Mapk7"	"Mapk7"	chrNC_000077.7	-	61381433	61382512	61384331	61384780	61380674	61381330	61384905	61385087
6381	"gene-Mapk7"	"Mapk7"	chrNC_000077.7	-	61381433	61382512	61384331	61384759	61380674	61381330	61384905	61385097
6382	"gene-B9d1"	"B9d1"	chrNC_000077.7	+	61398453	61398565	61399897	61399994	61397169	61397238	61400295	61400358
6383	"gene-Ulk2"	"Ulk2"	chrNC_000077.7	-	61672831	61672950	61674362	61674541	61672417	61672575	61678254	61678463
6384	"gene-Ulk2"	"Ulk2"	chrNC_000077.7	-	61674362	61674541	61678254	61678463	61672831	61672950	61682259	61682409
6385	"gene-Ulk2"	"Ulk2"	chrNC_000077.7	-	61694467	61694613	61698887	61699025	61692308	61692389	61703543	61703604
6386	"gene-Ulk2"	"Ulk2"	chrNC_000077.7	-	61730935	61730972	61732124	61732157	61725605	61725779	61741887	61741929
6387	"gene-Akap10"	"Akap10"	chrNC_000077.7	-	61777525	61777608	61781063	61781173	61768799	61768852	61784205	61784379
6388	"gene-Apobec1"	"Apobec1"	chrNC_000072.7	-	122568045	122568163	122573590	122573736	122558311	122558709	122577016	122577084
6389	"gene-Ttc19"	"Ttc19"	chrNC_000077.7	+	62182949	62183044	62185027	62185174	62176649	62176711	62199867	62200019
6390	"gene-Ttc19"	"Ttc19"	chrNC_000077.7	+	62182949	62183044	62185027	62185178	62176649	62176711	62199867	62200019
6391	"gene-Mmgt2"	"Mmgt2"	chrNC_000077.7	+	62540272	62540374	62550989	62551195	62539457	62539682	62555495	62557182
6392	"gene-Tvp23b"	"Tvp23b"	chrNC_000077.7	+	62777014	62777146	62782767	62782896	62775901	62775991	62784947	62786012
6393	"gene-Letmd1"	"Letmd1"	chrNC_000081.7	+	100370429	100370512	100372903	100373090	100367565	100367717	100373186	100373288
6394	"gene-Dnah9"	"Dnah9"	chrNC_000077.7	-	65881258	65881361	65883529	65883695	65880540	65880780	65895827	65896035
6395	"gene-Hjurp"	"Hjurp"	chrNC_000067.7	-	88197923	88198021	88200450	88200487	88197042	88197135	88202763	88202819
6396	"gene-Ces2f"	"Ces2f"	chrNC_000074.7	+	105680140	105680278	105680307	105680392	105679651	105679796	105680665	105680738
6397	"gene-Stam"	"Stam"	chrNC_000068.8	+	14107211	14107296	14120627	14120703	14078911	14079147	14122199	14122346
6398	"gene-Stam"	"Stam"	chrNC_000068.8	+	14107213	14107296	14120627	14120703	14078911	14079147	14122199	14122346
6399	"gene-Exoc7"	"Exoc7"	chrNC_000077.7	-	116187555	116187624	116188396	116188489	116186369	116186515	116191091	116191259
6400	"gene-Tmem44"	"Tmem44"	chrNC_000082.7	-	30337117	30337150	30348229	30348388	30330672	30333640	30356271	30356376
6401	"gene-Zfand5"	"Zfand5"	chrNC_000085.7	+	21255018	21255122	21256988	21257114	21254341	21254453	21257786	21259391
6402	"gene-St3gal5"	"St3gal5"	chrNC_000072.7	+	72105247	72105371	72119123	72119467	72074591	72074766	72130414	72131547
6403	"gene-St3gal5"	"St3gal5"	chrNC_000072.7	+	72109035	72109147	72119123	72119467	72105247	72105371	72124052	72124239
6404	"gene-St3gal5"	"St3gal5"	chrNC_000072.7	+	72109035	72109147	72119123	72119467	72105247	72105371	72130414	72131547
6405	"gene-St3gal5"	"St3gal5"	chrNC_000072.7	+	72119123	72119467	72124052	72124239	72109035	72109147	72126002	72126161
6406	"gene-St3gal5"	"St3gal5"	chrNC_000072.7	+	72119123	72119467	72124052	72125861	72109035	72109147	72126002	72126161
6407	"gene-St3gal5"	"St3gal5"	chrNC_000072.7	+	72124052	72124239	72126002	72126161	72119123	72119467	72130414	72131547
6408	"gene-Kras"	"Kras"	chrNC_000072.7	-	145179973	145180152	145192420	145192542	145177820	145177980	145195774	145195965
6409	"gene-Zzef1"	"Zzef1"	chrNC_000077.7	+	72735164	72735313	72739467	72739579	72734081	72734173	72741384	72741597
6410	"gene-Zzef1"	"Zzef1"	chrNC_000077.7	+	72800955	72801147	72801987	72802088	72799219	72799339	72803648	72803784
6411	"gene-Hexd"	"Hexd"	chrNC_000077.7	+	121112061	121112163	121112326	121112416	121111689	121111987	121113038	121113485
6412	"gene-Rxrb"	"Rxrb"	chrNC_000083.7	+	34255598	34255731	34255834	34255938	34255298	34255428	34256140	34256246
6413	"gene-Rxrb"	"Rxrb"	chrNC_000083.7	+	34255598	34255731	34255846	34255938	34255298	34255428	34256140	34256246
6414	"gene-Gm6729"	"Gm6729"	chrNC_000076.7	-	86362831	86363202	86363415	86363571	86362160	86362668	86367096	86367253
6415	"gene-Eif5a"	"Eif5a"	chrNC_000077.7	-	69810274	69810304	69811166	69811260	69809976	69810162	69811988	69812212
6416	"gene-Elp5"	"Elp5"	chrNC_000077.7	-	69860318	69860414	69861386	69861568	69859921	69860022	69865865	69866086
6417	"gene-Elp5"	"Elp5"	chrNC_000077.7	-	69860318	69860414	69861386	69861568	69859921	69860022	69870655	69870736
6418	"gene-Elp5"	"Elp5"	chrNC_000077.7	-	69861386	69861568	69865865	69866086	69860318	69860414	69870655	69870736
6419	"gene-Elp5"	"Elp5"	chrNC_000077.7	-	69865865	69866086	69870655	69870736	69861386	69861568	69870824	69870885
6420	"gene-Elp5"	"Elp5"	chrNC_000077.7	-	69870655	69870736	69870824	69870885	69865865	69866086	69871039	69871156
6421	"gene-Rabep1"	"Rabep1"	chrNC_000077.7	+	70737264	70737335	70765571	70765700	70735586	70735834	70775590	70775794
6422	"gene-Rabep1"	"Rabep1"	chrNC_000077.7	+	70775590	70775794	70784394	70784514	70735586	70735834	70791297	70791433
6423	"gene-Rabep1"	"Rabep1"	chrNC_000077.7	+	70777836	70777997	70784394	70784514	70775590	70775794	70791297	70791433
6424	"gene-Prdm10"	"Prdm10"	chrNC_000075.7	+	31254550	31254562	31258088	31258436	31252537	31252780	31260407	31260563
6425	"gene-Rpain"	"Rpain"	chrNC_000077.7	+	70863840	70863901	70864894	70864958	70862589	70862760	70868483	70868759
6426	"gene-Meg3"	"Meg3"	chrNC_000078.7	+	109510830	109510924	109512312	109512425	109509909	109510625	109515725	109515806
6427	"gene-Meg3"	"Meg3"	chrNC_000078.7	+	109510830	109510924	109512312	109512425	109509909	109510625	109515913	109515987
6428	"gene-Meg3"	"Meg3"	chrNC_000078.7	+	109510830	109510924	109515725	109515806	109509909	109510625	109515913	109515987
6429	"gene-Meg3"	"Meg3"	chrNC_000078.7	+	109512312	109512425	109515725	109515806	109509909	109510625	109515913	109515987
6430	"gene-Meg3"	"Meg3"	chrNC_000078.7	+	109512312	109512425	109515725	109515806	109510830	109510924	109515913	109515987
6431	"gene-Meg3"	"Meg3"	chrNC_000078.7	+	109512312	109512425	109515913	109515987	109510830	109510924	109516087	109516245
6432	"gene-Spns2"	"Spns2"	chrNC_000077.7	-	72349458	72349525	72349727	72349879	72348030	72348173	72354468	72354605
6433	"gene-Spns3"	"Spns3"	chrNC_000077.7	-	72395881	72395947	72420359	72420549	72390463	72390562	72427353	72427506
6434	"gene-Itgae"	"Itgae"	chrNC_000077.7	+	73031492	73031588	73036366	73036477	73029592	73029688	73037876	73038272
6435	"gene-Sgms1"	"Sgms1"	chrNC_000085.7	-	32225393	32225436	32266940	32267031	32200908	32200990	32329344	32329423
6436	"gene-Srr"	"Srr"	chrNC_000077.7	-	74801026	74801146	74810262	74810488	74799821	74800031	74816444	74816774
6437	"gene-Srr"	"Srr"	chrNC_000077.7	-	74803787	74803959	74810262	74810488	74802094	74802221	74816409	74816546
6438	"gene-Srr"	"Srr"	chrNC_000077.7	-	74803787	74803959	74810262	74810488	74802094	74802221	74816444	74816774
6439	"gene-Slc43a2"	"Slc43a2"	chrNC_000077.7	+	75433983	75434191	75435507	75435563	75423413	75423614	75436579	75436656
6440	"gene-Ywhae"	"Ywhae"	chrNC_000077.7	+	75642706	75642906	75646399	75646506	75620120	75623917	75647642	75647849
6441	"gene-Glod4"	"Glod4"	chrNC_000077.7	-	76128494	76128639	76130277	76130398	76125214	76125351	76131698	76131748
6442	"gene-Coro6"	"Coro6"	chrNC_000077.7	+	77358049	77358169	77358575	77358695	77357243	77357425	77359091	77359196
6443	"gene-Git1"	"Git1"	chrNC_000077.7	+	77391472	77391567	77391897	77391940	77391173	77391391	77393843	77393892
6444	"gene-Git1"	"Git1"	chrNC_000077.7	+	77391472	77391567	77393654	77393681	77391173	77391391	77393843	77393892
6445	"gene-Git1"	"Git1"	chrNC_000077.7	+	77391897	77391940	77393654	77393681	77391173	77391391	77393843	77393892
6446	"gene-Trp53i13"	"Trp53i13"	chrNC_000077.7	-	77403478	77403520	77403722	77403791	77400423	77400552	77403985	77404214
6447	"gene-Trp53i13"	"Trp53i13"	chrNC_000077.7	-	77403478	77403722	77403722	77403791	77400423	77400552	77403985	77404214
6448	"gene-Trp53i13"	"Trp53i13"	chrNC_000077.7	-	77403493	77403722	77403722	77403791	77400423	77400552	77403985	77404214
6449	"gene-Taok1"	"Taok1"	chrNC_000077.7	-	77492524	77492587	77496377	77496464	77476098	77476320	77498033	77498641
6450	"gene-Zmiz1"	"Zmiz1"	chrNC_000080.7	+	25503078	25503183	25537168	25537248	25458298	25459980	25572443	25572552
6451	"gene-Ola1"	"Ola1"	chrNC_000068.8	-	73029744	73029872	73033668	73033812	72987081	72987257	73043203	73043304
6452	"gene-Bltp2"	"Bltp2"	chrNC_000077.7	+	78170534	78170741	78174925	78175108	78169872	78170030	78175564	78175686
6453	"gene-Ift20"	"Ift20"	chrNC_000077.7	+	78429335	78429564	78429659	78429788	78427186	78427402	78430785	78430871
6454	"gene-Wsb1"	"Wsb1"	chrNC_000077.7	-	79136995	79137127	79139216	79139485	79135288	79135389	79141806	79141975
6455	"gene-Prrt1"	"Prrt1"	chrNC_000083.7	+	34849119	34849257	34849606	34850145	34848537	34848678	34850743	34850929
6456	"gene-Prrt1"	"Prrt1"	chrNC_000083.7	+	34849119	34849257	34849929	34850145	34848537	34848678	34850743	34850929
6457	"gene-Rhot1"	"Rhot1"	chrNC_000077.7	+	80114728	80114810	80116411	80116455	80111083	80111142	80116888	80116942
6458	"gene-Rhot1"	"Rhot1"	chrNC_000077.7	+	80146687	80146783	80148339	80148462	80145485	80145688	80156567	80158733
6459	"gene-Nmnat3"	"Nmnat3"	chrNC_000075.7	+	98236074	98236217	98281508	98281692	98178622	98179033	98285586	98285666
6460	"gene-Lig3"	"Lig3"	chrNC_000077.7	+	82686534	82686612	82688131	82688274	82686190	82686278	82688599	82688674
6461	"gene-Lig3"	"Lig3"	chrNC_000077.7	+	82688131	82688274	82688599	82688674	82686853	82686977	82689081	82689228
6462	"gene-Celrr"	"Celrr"	chrNC_000067.7	+	121026767	121026816	121045037	121045194	121015133	121015285	121047586	121048704
6463	"gene-Rad51d"	"Rad51d"	chrNC_000077.7	-	82780494	82780636	82780795	82780857	82774708	82774790	82781163	82781450
6464	"gene-Rad51d"	"Rad51d"	chrNC_000077.7	-	82780517	82780636	82780795	82780857	82774708	82774790	82781163	82781450
6465	"gene-Slfn5"	"Slfn5"	chrNC_000077.7	+	82842810	82843021	82845542	82845608	82842524	82842565	82847088	82848116
6466	"gene-Ap2b1"	"Ap2b1"	chrNC_000077.7	+	83199040	83199100	83207245	83207351	83193522	83193663	83212764	83212900
6467	"gene-Sap30bp"	"Sap30bp"	chrNC_000077.7	+	115826191	115826301	115828835	115828883	115824476	115824607	115842792	115842835
6468	"gene-Sap30bp"	"Sap30bp"	chrNC_000077.7	+	115828835	115828883	115842792	115842835	115824476	115824607	115848186	115848275
6469	"gene-Sap30bp"	"Sap30bp"	chrNC_000077.7	+	115828835	115828883	115842792	115842835	115826191	115826301	115848186	115848275
6470	"gene-Sap30bp"	"Sap30bp"	chrNC_000077.7	+	115842792	115842835	115848186	115848275	115828835	115828883	115851325	115851417
6471	"gene-Sap30bp"	"Sap30bp"	chrNC_000077.7	+	115848186	115848275	115851325	115851417	115842792	115842835	115852181	115852242
6472	"gene-Acaca"	"Acaca"	chrNC_000077.7	+	84086263	84086513	84104983	84105116	84020486	84020956	84113967	84114077
6473	"gene-Aatf"	"Aatf"	chrNC_000077.7	-	84401024	84401243	84402308	84402404	84363877	84363992	84402966	84403155
6474	"gene-Usp32"	"Usp32"	chrNC_000077.7	-	84949953	84950085	84968090	84968250	84946591	84946699	84971956	84972075
6475	"gene-Vmp1"	"Vmp1"	chrNC_000077.7	-	86492833	86492895	86498001	86498118	86477321	86477424	86502167	86502248
6476	"gene-Vmp1"	"Vmp1"	chrNC_000077.7	-	86498001	86498118	86502167	86502248	86492833	86492895	86526000	86526132
6477	"gene-Vmp1"	"Vmp1"	chrNC_000077.7	-	86502167	86502248	86526000	86526132	86497896	86498118	86534323	86534491
6478	"gene-Ppp2r5e"	"Ppp2r5e"	chrNC_000078.7	-	75531905	75531998	75562375	75562572	75516505	75516636	75639942	75640103
6479	"gene-Ppp2r5e"	"Ppp2r5e"	chrNC_000078.7	-	75540187	75540289	75562375	75562572	75531905	75531998	75639942	75640103
6480	"gene-Mtmr14"	"Mtmr14"	chrNC_000072.7	+	113246461	113246520	113246692	113246831	113245588	113245656	113247482	113247662
6481	"gene-Mtmr14"	"Mtmr14"	chrNC_000072.7	+	113247482	113247662	113254750	113254906	113246461	113246520	113257563	113258163
6482	"gene-Adamts6"	"Adamts6"	chrNC_000079.7	+	104550215	104550318	104563442	104563576	104536450	104536514	104566297	104566378
6483	"gene-Ska2"	"Ska2"	chrNC_000077.7	+	87006929	87007016	87008493	87008670	87000086	87000130	87012759	87013800
6484	"gene-Trim37"	"Trim37"	chrNC_000077.7	+	87020541	87020643	87028415	87028456	87017900	87018320	87031310	87031427
6485	"gene-Trim37"	"Trim37"	chrNC_000077.7	+	87028415	87028456	87031310	87031427	87020541	87020643	87036289	87036412
6486	"gene-Trim37"	"Trim37"	chrNC_000077.7	+	87028415	87028456	87033952	87034040	87020541	87020643	87036289	87036412
6487	"gene-Trim37"	"Trim37"	chrNC_000077.7	+	87031310	87031427	87033952	87034040	87020541	87020643	87036289	87036412
6488	"gene-Trim37"	"Trim37"	chrNC_000077.7	+	87092143	87092452	87096758	87096881	87087646	87087841	87097589	87097779
6489	"gene-Coil"	"Coil"	chrNC_000077.7	+	88871894	88872993	88873114	88873201	88864760	88865028	88873428	88873476
6490	"gene-Tmem92"	"Tmem92"	chrNC_000077.7	-	94669742	94669885	94669886	94669941	94668042	94669574	94670081	94670165
6491	"gene-Fam117a"	"Fam117a"	chrNC_000077.7	+	95242143	95242326	95245280	95245381	95241818	95241997	95254824	95254994
6492	"gene-Slc35b1"	"Slc35b1"	chrNC_000077.7	+	95276626	95276730	95277311	95277455	95275695	95275939	95278036	95278067
6493	"gene-Slc35b1"	"Slc35b1"	chrNC_000077.7	+	95276626	95276730	95278036	95278067	95275695	95275939	95278595	95278753
6494	"gene-Slc35b1"	"Slc35b1"	chrNC_000077.7	+	95276626	95276730	95277311	95277442	95275729	95275939	95278036	95278067
6495	"gene-Adgrl1"	"Adgrl1"	chrNC_000074.7	+	84650834	84650984	84652890	84652905	84649627	84649737	84654926	84655011
6496	"gene-Adgrl1"	"Adgrl1"	chrNC_000074.7	+	84650834	84650984	84652887	84652905	84649627	84649737	84656092	84656893
6497	"gene-Adgrl1"	"Adgrl1"	chrNC_000074.7	+	84650834	84650984	84652890	84652905	84649627	84649737	84656092	84656893
6498	"gene-Adgrl1"	"Adgrl1"	chrNC_000074.7	+	84650834	84650984	84654926	84655011	84649627	84649737	84656092	84656893
6499	"gene-Adgrl1"	"Adgrl1"	chrNC_000074.7	+	84650834	84650984	84655296	84655520	84649627	84649737	84656092	84656893
6500	"gene-Adgrl1"	"Adgrl1"	chrNC_000074.7	+	84650834	84650984	84655296	84655524	84649627	84649737	84656092	84656893
6501	"gene-Adgrl1"	"Adgrl1"	chrNC_000074.7	+	84650834	84650984	84655296	84655570	84649627	84649737	84656092	84656893
6502	"gene-Adgrl1"	"Adgrl1"	chrNC_000074.7	+	84652887	84652905	84654926	84655011	84649627	84649737	84656092	84656893
6503	"gene-Adgrl1"	"Adgrl1"	chrNC_000074.7	+	84652887	84652905	84655296	84655520	84649627	84649737	84656092	84656893
