ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3552	"gene-Myh8"	"Myh8"	chrNC_000077.7	+	67196447	67196831	67196447	67196573	67196660	67196831	3552	0,0,0,0	1,2,0,0	0,0,1,2	0,0,0,0	78	39	NA	NA	0.0,0.0,NA,NA	NA,NA,1.0,1.0	-1.0
3554	"gene-Slc39a2"	"Slc39a2"	chrNC_000080.7	+	52131917	52133257	52131917	52131963	52132355	52133257	3554	62,58,48,44	0,5,0,0	72,48,42,59	0,4,3,2	78	39	0.127282237514384	0.565403251209393	1.0,0.853,1.0,1.0	1.0,0.857,0.875,0.937	0.046
3555	"gene-Tmem44"	"Tmem44"	chrNC_000082.7	-	30368210	30369396	30368210	30368275	30369180	30369396	3555	171,192,175,163	27,28,26,35	160,135,163,181	43,19,43,19	78	39	0.649875617693269	0.927063031643168	0.76,0.774,0.771,0.7	0.65,0.78,0.655,0.826	0.023
3556	"gene-Tmem44"	"Tmem44"	chrNC_000082.7	-	30368210	30369396	30368210	30368279	30369180	30369396	3556	170,190,173,160	20,12,16,18	159,136,161,179	20,24,27,28	78	39	0.00392691563515901	0.295839376514829	0.81,0.888,0.844,0.816	0.799,0.739,0.749,0.762	0.077
3557	"gene-Slc25a35"	"Slc25a35"	chrNC_000077.7	+	68858953	68859863	68858953	68859006	68859419	68859863	3557	2,1,1,4	0,0,0,0	0,1,3,12	2,0,0,0	78	39	0.999202115572178	0.999202115572178	1.0,1.0,1.0,1.0	0.0,1.0,1.0,1.0	0.25
3558	"gene-Slc25a35"	"Slc25a35"	chrNC_000077.7	+	68858953	68859863	68858953	68859006	68859578	68859863	3558	3,2,2,2	0,0,0,0	2,3,1,3	1,0,0,0	78	39	0.185997006929855	0.626478751660924	1.0,1.0,1.0,1.0	0.5,1.0,1.0,1.0	0.125
3560	"gene-Tmem107"	"Tmem107"	chrNC_000077.7	+	68963248	68964119	68963248	68963345	68963571	68964119	3560	6,17,13,6	24,18,27,39	12,9,12,10	33,37,25,29	78	39	0.813127105964557	0.999202115572178	0.111,0.321,0.194,0.071	0.154,0.108,0.194,0.147	0.023
3561	"gene-Spin2c"	"Spin2c"	chrNC_000086.8	+	152615245	152615544	152615245	152615325	152615430	152615544	3561	24,25,11,29	8,9,8,4	18,13,12,17	2,7,5,4	78	39	0.781814955164168	0.99520874447529	0.6,0.581,0.407,0.784	0.818,0.481,0.545,0.68	-0.038
3562	"gene-Aloxe3"	"Aloxe3"	chrNC_000077.7	+	69020830	69023662	69020830	69020956	69023558	69023662	3562	2,10,1,3	2,4,2,1	1,0,7,0	1,3,2,2	78	39	0.218527411293716	0.65937649237953	0.333,0.556,0.2,0.6	0.333,0.0,0.636,0.0	0.18
3564	"gene-Gucy2e"	"Gucy2e"	chrNC_000077.7	-	69126343	69127480	69126343	69126648	69126741	69127480	3564	0,0,0,0	1,0,0,0	1,0,1,0	0,0,1,0	78	39	0.0697855158886886	0.464926378118014	0.0,NA,NA,NA	1.0,NA,0.333,NA	-0.666
3565	"gene-Cntrob"	"Cntrob"	chrNC_000077.7	-	69210178	69211234	69210178	69210295	69210683	69211234	3565	10,20,24,14	34,33,49,42	27,28,19,18	66,50,44,41	78	39	0.768987097968789	0.987655863913075	0.128,0.233,0.197,0.143	0.17,0.219,0.178,0.18	-0.011
3566	"gene-Hexd"	"Hexd"	chrNC_000077.7	+	121111689	121112416	121111689	121111987	121112326	121112416	3566	82,149,133,112	8,1,3,5	151,112,126,130	7,2,5,3	78	39	0.999202115572178	0.999202115572178	0.837,0.987,0.957,0.918	0.915,0.966,0.926,0.956	-0.016
3567	"gene-Sat2"	"Sat2"	chrNC_000077.7	+	69512877	69513158	69512877	69512941	69513081	69513158	3567	16,40,29,29	1,1,2,1	32,35,39,35	2,0,0,0	78	39	0.0639710166289233	0.46045891553299	0.889,0.952,0.879,0.935	0.889,1.0,1.0,1.0	-0.059
3568	"gene-Sat2"	"Sat2"	chrNC_000077.7	+	69513532	69513787	69513532	69513616	69513685	69513787	3568	6,11,16,17	10,8,8,10	16,19,20,23	18,15,19,16	78	39	0.499804031737417	0.839690046500011	0.231,0.407,0.5,0.459	0.308,0.388,0.345,0.418	0.035
3575	"gene-Fgf11"	"Fgf11"	chrNC_000077.7	-	69686893	69689098	69686893	69688705	69688990	69689098	3575	84,105,103,74	1,0,0,0	131,121,83,129	0,0,1,2	78	39	0.430076637942008	0.791673384832624	0.977,1.0,1.0,1.0	1.0,1.0,0.976,0.97	0.008
3576	"gene-Slc66a1"	"Slc66a1"	chrNC_000070.7	-	139021340	139023244	139021340	139021903	139023084	139023244	3576	17,16,20,19	2,0,3,2	18,13,16,19	1,2,1,1	78	39	0.999202115572178	0.999202115572178	0.81,1.0,0.769,0.826	0.9,0.765,0.889,0.905	-0.014
3577	"gene-Slc66a1"	"Slc66a1"	chrNC_000070.7	-	139023084	139026280	139023084	139023244	139025956	139026280	3577	29,28,15,20	0,0,0,1	34,12,16,32	0,0,0,1	78	39	0.967904925927238	0.999202115572178	1.0,1.0,1.0,0.909	1.0,1.0,1.0,0.941	-0.008
3578	"gene-Slc66a1"	"Slc66a1"	chrNC_000070.7	-	139023084	139027722	139023084	139026280	139027536	139027722	3578	0,8,12,2	12,15,15,10	0,4,0,1	18,14,11,17	78	39	0.0275127936127696	0.374472161340307	0.0,0.211,0.286,0.091	0.0,0.125,0.0,0.029	0.108
3579	"gene-2810408A11Rik"	"2810408A11Rik"	chrNC_000077.7	-	69788188	69788580	69788188	69788318	69788444	69788580	3579	13,13,14,10	0,0,2,0	27,25,34,30	3,1,2,3	78	39	0.19088302725549	0.634554548511246	1.0,1.0,0.778,1.0	0.818,0.926,0.895,0.833	0.076
3580	"gene-2810408A11Rik"	"2810408A11Rik"	chrNC_000077.7	-	69788436	69788976	69788436	69788580	69788928	69788976	3580	20,13,19,27	7,2,8,1	55,49,51,44	6,6,4,15	78	39	0.343442669728216	0.746640032643323	0.588,0.765,0.543,0.931	0.821,0.803,0.864,0.595	-0.064
3581	"gene-2810408A11Rik"	"2810408A11Rik"	chrNC_000077.7	-	69788928	69789236	69788928	69788976	69789077	69789236	3581	25,32,13,24	11,6,9,7	28,29,43,32	21,14,18,19	78	39	0.0877686723338598	0.501271483177406	0.532,0.727,0.419,0.632	0.4,0.509,0.544,0.457	0.1
3582	"gene-2810408A11Rik"	"2810408A11Rik"	chrNC_000077.7	-	69788928	69789236	69788928	69788976	69789139	69789236	3582	29,44,28,33	0,3,0,0	47,42,54,42	1,2,1,0	78	39	0.999202115572178	0.999202115572178	1.0,0.88,1.0,1.0	0.959,0.913,0.964,1.0	0.011
3583	"gene-Gm26803"	"Gm26803"	chrNC_000079.7	-	83806510	83808299	83806510	83806636	83808244	83808299	3583	3,2,2,5	4,2,0,0	9,7,11,11	2,2,1,2	78	39	0.57011964092717	0.87925952945638	0.273,0.333,1.0,1.0	0.692,0.636,0.846,0.733	-0.075
3584	"gene-Gm26803"	"Gm26803"	chrNC_000079.7	-	83806510	83810426	83806510	83808299	83809670	83810426	3584	4,3,2,4	1,3,1,0	6,3,8,7	0,1,1,1	78	39	0.166777368226911	0.613589704941351	0.667,0.333,0.5,1.0	1.0,0.6,0.8,0.778	-0.17
3586	"gene-Gm36227"	"Gm36227"	chrNC_000075.7	-	41823244	41826610	41823244	41824253	41826557	41826610	3586	0,1,3,0	0,0,0,0	0,0,0,0	0,0,1,1	78	39	0.0624966048122431	0.46045891553299	NA,1.0,1.0,NA	NA,NA,0.0,0.0	1.0
3587	"gene-Gm36227"	"Gm36227"	chrNC_000075.7	-	41823244	41826610	41823244	41825691	41826557	41826610	3587	0,1,0,1	0,1,0,0	1,0,0,0	0,0,0,0	78	39	NA	NA	NA,0.333,NA,1.0	1.0,NA,NA,NA	-0.334
3589	"gene-Gm34552"	"Gm34552"	chrNC_000078.7	-	74362065	74363936	74362065	74362186	74363729	74363936	3589	4,7,3,5	0,0,0,2	4,6,9,6	0,0,0,0	78	39	0.272030402038744	0.699297296853467	1.0,1.0,1.0,0.556	1.0,1.0,1.0,1.0	-0.111
3593	"gene-Spns2"	"Spns2"	chrNC_000077.7	-	72342463	72344426	72342463	72343941	72344379	72344426	3593	22,31,26,10	74,72,77,64	33,30,41,33	98,63,92,55	78	39	0.0310581247862415	0.388828344536733	0.129,0.177,0.144,0.072	0.144,0.192,0.182,0.231	-0.057
3594	"gene-Gm46287"	"Gm46287"	chrNC_000077.7	+	72656308	72656778	72656308	72656633	72656679	72656778	3594	5,5,3,2	1,3,0,0	1,1,1,2	0,1,0,0	78	39	0.999202115572178	0.999202115572178	0.714,0.455,1.0,1.0	1.0,0.333,1.0,1.0	-0.041
3597	"gene-Stub1"	"Stub1"	chrNC_000083.7	-	26050282	26050605	26050282	26050339	26050517	26050605	3597	103,148,126,112	296,235,256,278	198,135,153,187	358,296,287,297	78	39	0.0976937843794126	0.510470789624795	0.148,0.239,0.197,0.168	0.217,0.186,0.21,0.239	-0.025
3598	"gene-Efcab5"	"Efcab5"	chrNC_000077.7	-	76993619	76995177	76993619	76993716	76994055	76995177	3598	2,17,16,5	1,3,4,4	12,12,8,12	2,1,0,5	78	39	0.201787140278549	0.639022092277116	0.5,0.739,0.667,0.385	0.75,0.857,1.0,0.545	-0.215
3599	"gene-Efcab5"	"Efcab5"	chrNC_000077.7	-	76994055	76995177	76994055	76994339	76994923	76995177	3599	7,6,10,10	2,3,3,4	8,9,4,4	2,2,2,3	78	39	0.999202115572178	0.999202115572178	0.636,0.5,0.625,0.556	0.667,0.692,0.5,0.4	0.015
3600	"gene-Efcab5"	"Efcab5"	chrNC_000077.7	-	77027831	77029121	77027831	77028538	77028778	77029121	3600	12,20,12,13	1,0,0,0	16,12,4,17	3,0,1,0	78	39	0.259901119053186	0.686802879936553	0.857,1.0,1.0,1.0	0.727,1.0,0.667,1.0	0.116
3601	"gene-Ankrd13b"	"Ankrd13b"	chrNC_000077.7	-	77361310	77363005	77361310	77362649	77362839	77363005	3601	375,486,426,387	5,4,6,3	494,488,518,468	9,14,8,15	78	39	0.00878770163738518	0.326195370029739	0.974,0.984,0.973,0.985	0.965,0.946,0.97,0.94	0.024
3602	"gene-Ankrd13b"	"Ankrd13b"	chrNC_000077.7	-	77361310	77363005	77361310	77362704	77362839	77363005	3602	349,471,416,370	1,3,1,5	441,474,487,441	2,2,18,4	78	39	0.519709640615064	0.851190122714536	0.994,0.987,0.995,0.974	0.991,0.992,0.931,0.982	0.014
3603	"gene-Ankrd13b"	"Ankrd13b"	chrNC_000077.7	-	77361310	77363204	77361310	77362649	77363127	77363204	3603	350,461,427,351	140,134,124,154	494,442,488,490	184,129,142,179	78	39	0.358312651143617	0.752902375919717	0.556,0.632,0.633,0.533	0.573,0.631,0.632,0.578	-0.015
3604	"gene-Ankrd13b"	"Ankrd13b"	chrNC_000077.7	-	77361310	77363204	77361310	77362704	77363127	77363204	3604	346,469,428,353	80,75,76,71	474,457,490,488	102,80,100,89	78	39	0.785217178051441	0.99520874447529	0.684,0.758,0.738,0.713	0.699,0.741,0.71,0.733	0.003
3605	"gene-Ankrd13b"	"Ankrd13b"	chrNC_000077.7	-	77361310	77363204	77361310	77362919	77363127	77363204	3605	291,436,372,310	18,15,19,19	459,402,442,463	25,32,41,26	78	39	0.0707743582466184	0.466026917651151	0.89,0.936,0.907,0.891	0.902,0.863,0.844,0.899	0.029
3606	"gene-Ankrd13b"	"Ankrd13b"	chrNC_000077.7	-	77361310	77363204	77361310	77363005	77363127	77363204	3606	244,362,340,265	20,16,23,18	400,337,366,371	24,7,24,22	78	39	0.182390741220999	0.626478751660924	0.859,0.919,0.881,0.88	0.893,0.96,0.884,0.894	-0.023
3607	"gene-Ankrd13b"	"Ankrd13b"	chrNC_000077.7	-	77361310	77363204	77361310	77363025	77363127	77363204	3607	238,355,328,249	12,16,13,10	389,325,356,362	7,8,9,19	78	39	0.0946769314559144	0.505393736681738	0.908,0.917,0.927,0.926	0.965,0.953,0.952,0.905	-0.024
3608	"gene-Ankrd13b"	"Ankrd13b"	chrNC_000077.7	-	77363274	77363703	77363274	77363438	77363550	77363703	3608	153,197,183,167	325,304,275,321	167,183,177,218	416,369,359,427	78	39	0.0345732888949297	0.389309898985785	0.191,0.245,0.25,0.206	0.167,0.199,0.198,0.203	0.031
3610	"gene-Prrt1"	"Prrt1"	chrNC_000083.7	+	34849119	34850145	34849119	34849257	34849606	34850145	3610	81,138,149,89	5,0,8,3	67,87,99,125	7,0,5,0	78	39	0.671433373799206	0.941233085645462	0.89,1.0,0.903,0.937	0.827,1.0,0.908,1.0	-0.001
3611	"gene-Zfp207"	"Zfp207"	chrNC_000077.7	+	80286215	80286701	80286215	80286399	80286617	80286701	3611	653,599,637,603	30,75,72,46	636,564,516,586	52,58,59,47	78	39	0.583130165016509	0.887288278155379	0.916,0.8,0.816,0.868	0.859,0.829,0.814,0.862	0.009
3612	"gene-Zfp207"	"Zfp207"	chrNC_000077.7	+	80293471	80299383	80293471	80293537	80294190	80299383	3612	93,141,150,90	26,29,23,21	130,116,91,122	9,26,25,23	78	39	0.468557508102295	0.816576268833684	0.641,0.709,0.765,0.682	0.878,0.69,0.645,0.726	-0.035
3613	"gene-Zfp207"	"Zfp207"	chrNC_000077.7	+	80294190	80294488	80294190	80294234	80294426	80294488	3613	139,218,158,156	21,41,34,31	200,166,180,173	20,30,29,29	78	39	0.119375278173155	0.547288953371679	0.768,0.727,0.699,0.716	0.833,0.735,0.756,0.749	-0.041
3614	"gene-Zfp207"	"Zfp207"	chrNC_000077.7	+	80294426	80296564	80294426	80294488	80295566	80296564	3614	224,293,247,226	11,23,22,19	323,272,348,320	20,25,11,7	78	39	0.125214132865528	0.55891219565017	0.911,0.864,0.849,0.856	0.89,0.845,0.941,0.958	-0.038
3615	"gene-Gm13479"	"Gm13479"	chrNC_000068.8	+	45289393	45295338	45289393	45292945	45295313	45295338	3615	0,0,1,0	0,0,0,0	0,0,0,1	0,1,0,0	78	39	NA	NA	NA,NA,1.0,NA	NA,0.0,NA,1.0	0.5
3617	"gene-Nle1"	"Nle1"	chrNC_000077.7	-	82795065	82795810	82795065	82795201	82795617	82795810	3617	30,41,46,43	25,35,23,32	30,22,27,48	20,29,28,33	78	39	0.292892661389172	0.713928610175086	0.375,0.369,0.5,0.402	0.429,0.275,0.325,0.421	0.049
3618	"gene-Nle1"	"Nle1"	chrNC_000077.7	-	82795065	82795810	82795065	82795398	82795617	82795810	3618	31,38,46,34	2,0,2,1	29,25,22,40	7,8,2,2	78	39	0.0267008111554591	0.372597682942088	0.886,1.0,0.92,0.944	0.674,0.61,0.846,0.909	0.178
3621	"gene-Heatr6"	"Heatr6"	chrNC_000077.7	+	83655711	83656986	83655711	83655849	83656678	83656986	3621	12,33,20,14	36,29,38,32	19,16,14,22	41,45,38,36	78	39	0.302555350565404	0.727972424211444	0.143,0.363,0.208,0.179	0.188,0.151,0.156,0.234	0.041
3623	"gene-Myo19"	"Myo19"	chrNC_000077.7	+	84798335	84799131	84798335	84798461	84799045	84799131	3623	14,31,27,10	16,12,15,19	14,15,16,23	14,17,20,25	78	39	0.291062953609051	0.71294941562217	0.304,0.564,0.474,0.208	0.333,0.306,0.286,0.315	0.077
3624	"gene-Myo19"	"Myo19"	chrNC_000077.7	+	84800079	84801955	84800079	84800379	84801218	84801955	3624	23,37,55,35	14,9,11,13	61,35,27,35	14,13,12,17	78	39	0.643533326386416	0.922242002492566	0.451,0.673,0.714,0.574	0.685,0.574,0.529,0.507	0.029
3626	"gene-Tmem33"	"Tmem33"	chrNC_000071.7	+	67417907	67418376	67417907	67418149	67418306	67418376	3626	13,3,5,2	140,145,139,141	8,6,4,4	96,106,89,117	78	39	0.318306166933074	0.72901960816243	0.044,0.01,0.018,0.007	0.04,0.028,0.022,0.017	-0.007
3627	"gene-Tmem33"	"Tmem33"	chrNC_000071.7	+	67443438	67448804	67443438	67443559	67444352	67448804	3627	206,233,228,200	16,15,14,10	207,161,209,199	13,12,21,19	78	39	0.0798302935138548	0.486911922690466	0.866,0.886,0.891,0.909	0.888,0.87,0.833,0.84	0.03
3629	"gene-Gm31288"	"Gm31288"	chrNC_000074.7	-	26009703	26019455	26009703	26016277	26019317	26019455	3629	0,1,0,2	0,1,0,0	2,0,0,1	0,0,0,0	78	39	0.999202115572178	0.999202115572178	NA,0.333,NA,1.0	1.0,NA,NA,1.0	-0.334
3632	"gene-Gm38534"	"Gm38534"	chrNC_000077.7	+	88146524	88147789	88146524	88146738	88147721	88147789	3632	0,1,0,0	0,0,0,0	1,0,0,0	0,1,1,0	78	39	0.0667554651442214	0.46045891553299	NA,1.0,NA,NA	1.0,0.0,0.0,NA	0.667
3634	"gene-Mycbpap"	"Mycbpap"	chrNC_000077.7	-	94403053	94403603	94403053	94403169	94403416	94403603	3634	1,0,2,0	0,1,2,2	2,0,2,1	0,1,1,0	78	39	0.188414334712655	0.629490697474083	1.0,0.0,0.333,0.0	1.0,0.0,0.5,1.0	-0.292
3636	"gene-Spop"	"Spop"	chrNC_000077.7	+	95304908	95305230	95304908	95304957	95305157	95305230	3636	276,271,211,273	13,14,21,9	235,210,244,228	10,12,6,4	78	39	0.126618132236437	0.563787253793922	0.914,0.906,0.834,0.938	0.922,0.897,0.953,0.966	-0.036
3638	"gene-Snf8"	"Snf8"	chrNC_000077.7	+	95937105	95938256	95937105	95937180	95938020	95938256	3638	14,40,41,25	100,89,85,109	35,26,23,20	101,109,111,112	78	39	0.350205944859777	0.747950330359409	0.065,0.183,0.194,0.103	0.148,0.107,0.094,0.082	0.029
3645	"gene-Cbx1"	"Cbx1"	chrNC_000077.7	+	96697441	96698975	96697441	96697590	96698628	96698975	3645	385,378,398,336	22,29,19,29	432,435,446,432	29,33,32,17	78	39	0.768463107795995	0.987655863913075	0.897,0.867,0.913,0.853	0.882,0.868,0.875,0.927	-0.005
3646	"gene-Cbx1"	"Cbx1"	chrNC_000077.7	+	96697441	96698975	96697441	96697620	96698628	96698975	3646	372,378,380,314	2,2,4,1	430,414,428,411	0,4,2,4	78	39	0.88503216752951	0.999202115572178	0.989,0.99,0.979,0.994	1.0,0.981,0.991,0.981	-0.0
3649	"gene-Gm9222"	"Gm9222"	chrNC_000078.7	+	17988789	17989633	17988789	17989266	17989512	17989633	3649	19,30,36,27	0,1,3,2	26,30,26,28	0,0,1,1	78	39	0.170530305825141	0.617529796847789	1.0,0.938,0.857,0.871	1.0,1.0,0.929,0.933	-0.049
3651	"gene-Pcgf2"	"Pcgf2"	chrNC_000077.7	-	97590031	97590474	97590031	97590126	97590361	97590474	3651	56,90,84,72	5,2,7,5	71,76,78,95	4,3,4,2	78	39	0.227899451828177	0.670127912380561	0.848,0.957,0.857,0.878	0.899,0.927,0.907,0.96	-0.038
3652	"gene-Zfp945"	"Zfp945"	chrNC_000083.7	-	23080479	23080826	23080479	23080535	23080705	23080826	3652	20,22,23,21	10,12,13,13	15,25,23,17	7,5,4,10	78	39	0.0848682581767861	0.501013578428873	0.5,0.478,0.469,0.447	0.517,0.714,0.742,0.459	-0.134
3653	"gene-Zfp945"	"Zfp945"	chrNC_000083.7	-	23080479	23080954	23080479	23080826	23080911	23080954	3653	14,23,9,20	1,2,3,2	21,24,18,4	2,0,3,0	78	39	0.362125901830837	0.753429116535092	0.875,0.852,0.6,0.833	0.84,1.0,0.75,1.0	-0.107
3658	"gene-Smpd5"	"Smpd5"	chrNC_000081.7	+	76178477	76179692	76178477	76179491	76179589	76179692	3658	0,0,0,0	0,0,1,0	0,2,0,0	0,0,0,0	78	39	NA	NA	NA,NA,0.0,NA	NA,1.0,NA,NA	-1.0
3671	"gene-Gm46294"	"Gm46294"	chrNC_000077.7	-	98829668	98833072	98829668	98829712	98832878	98833072	3671	0,0,1,0	0,0,0,0	0,0,0,0	0,0,1,0	78	39	0.0667554651442214	0.46045891553299	NA,NA,1.0,NA	NA,NA,0.0,NA	1.0
3672	"gene-Gria2"	"Gria2"	chrNC_000069.7	-	80592187	80596658	80592187	80596021	80596409	80596658	3672	869,1259,1238,993	374,541,416,410	1198,1110,1082,1130	465,383,473,419	78	39	0.495301689826145	0.836673556499044	0.537,0.538,0.598,0.548	0.563,0.592,0.534,0.574	-0.01
3673	"gene-Gria2"	"Gria2"	chrNC_000069.7	-	80597710	80599050	80597710	80597825	80598626	80599050	3673	523,722,704,545	150,169,153,180	620,585,569,602	242,220,158,184	78	39	0.0393008638804773	0.413736321973371	0.635,0.681,0.697,0.602	0.562,0.571,0.643,0.621	0.054
3674	"gene-Gria2"	"Gria2"	chrNC_000069.7	-	80597710	80599050	80597710	80597825	80599009	80599050	3674	604,818,844,609	5,2,0,2	778,698,672,676	3,0,6,2	78	39	0.824148214667669	0.999202115572178	0.984,0.995,1.0,0.993	0.992,1.0,0.982,0.994	0.001
3675	"gene-Gria2"	"Gria2"	chrNC_000069.7	-	80598626	80599050	80598626	80598741	80599009	80599050	3675	477,712,734,595	18,30,27,21	691,598,574,619	27,38,32,38	78	39	0.018759891033848	0.347747394684344	0.93,0.922,0.931,0.934	0.928,0.887,0.9,0.891	0.028
3676	"gene-Gria2"	"Gria2"	chrNC_000069.7	-	80597710	80599839	80597710	80597825	80599591	80599839	3676	589,776,741,581	276,273,220,209	607,624,609,598	192,157,220,198	78	39	0.151128058091437	0.599952334061266	0.516,0.587,0.627,0.582	0.613,0.665,0.581,0.602	-0.037
3677	"gene-Gria2"	"Gria2"	chrNC_000069.7	-	80597710	80599839	80597710	80599050	80599591	80599839	3677	533,636,705,585	32,50,54,41	596,557,538,515	53,73,58,48	78	39	0.00735995638716336	0.324133232753245	0.893,0.864,0.867,0.877	0.849,0.792,0.823,0.843	0.049
3678	"gene-Gria2"	"Gria2"	chrNC_000069.7	-	80598626	80599839	80598626	80598741	80599591	80599839	3678	462,670,631,567	138,189,183,132	520,524,511,541	201,194,143,159	78	39	0.0485465536873482	0.448681533992025	0.626,0.639,0.633,0.682	0.564,0.575,0.641,0.63	0.043
3679	"gene-Cipc"	"Cipc"	chrNC_000078.7	+	87006501	87007215	87006501	87006602	87007045	87007215	3679	23,43,26,32	3,3,4,4	29,41,19,33	6,2,1,6	78	39	0.99214792341114	0.999202115572178	0.793,0.878,0.765,0.8	0.707,0.911,0.905,0.733	-0.005
3681	"gene-Nt5c3b"	"Nt5c3b"	chrNC_000077.7	-	100327539	100328987	100327539	100327641	100328799	100328987	3681	61,98,62,47	0,0,0,1	58,57,58,53	0,0,0,0	78	39	0.380656544116724	0.761519418963738	1.0,1.0,1.0,0.959	1.0,1.0,1.0,1.0	-0.01
3682	"gene-Nt5c3b"	"Nt5c3b"	chrNC_000077.7	-	100331654	100331890	100331654	100331753	100331869	100331890	3682	13,2,11,4	60,68,81,71	1,3,5,4	70,67,57,58	78	39	0.150104478488115	0.599333344021187	0.098,0.014,0.064,0.027	0.007,0.022,0.042,0.033	0.025
3689	"gene-Aoc2"	"Aoc2"	chrNC_000077.7	+	101218783	101219455	101218783	101218893	101219169	101219455	3689	30,20,41,26	1,1,1,0	46,33,33,19	3,2,1,0	78	39	0.429909107114931	0.791673384832624	0.938,0.909,0.953,1.0	0.885,0.892,0.943,1.0	0.02
3691	"gene-Gm39392"	"Gm39392"	chrNC_000077.7	+	101679078	101679978	101679078	101679135	101679600	101679978	3691	0,0,0,0	0,0,0,1	0,0,0,1	0,0,0,0	78	39	0.0697855158886886	0.464926378118014	NA,NA,NA,0.0	NA,NA,NA,1.0	-1.0
3692	"gene-Tmub2"	"Tmub2"	chrNC_000077.7	+	102175776	102176544	102175776	102175914	102176489	102176544	3692	82,95,83,65	29,23,25,26	90,80,76,92	22,21,22,29	78	39	0.410272287670134	0.780166779650778	0.586,0.674,0.624,0.556	0.672,0.656,0.633,0.613	-0.033
3693	"gene-Gpatch8"	"Gpatch8"	chrNC_000077.7	-	102398969	102401087	102398969	102399037	102401042	102401087	3693	37,59,63,34	1,3,5,4	47,40,57,47	10,4,4,1	78	39	0.537674058069251	0.857341097392407	0.949,0.908,0.863,0.81	0.701,0.833,0.877,0.959	0.04
3695	"gene-Dcakd"	"Dcakd"	chrNC_000077.7	-	102916051	102916283	102916051	102916176	102916252	102916283	3695	5,17,5,7	0,0,0,0	5,10,11,5	0,3,0,0	78	39	0.394742563565125	0.770114911260804	1.0,1.0,1.0,1.0	1.0,0.625,1.0,1.0	0.094
3696	"gene-Gm35469"	"Gm35469"	chrNC_000077.7	-	104038239	104044530	104038239	104038344	104044456	104044530	3696	2,1,1,0	3,3,0,0	2,3,1,1	0,0,0,1	78	39	0.0108544990084136	0.327812219330967	0.25,0.143,1.0,NA	1.0,1.0,1.0,0.333	-0.369
3697	"gene-Mapt"	"Mapt"	chrNC_000077.7	+	104218797	104222916	104218797	104219005	104219927	104222916	3697	3349,3275,2792,3241	1,27,38,33	3259,3240,3516,3357	31,25,26,31	78	39	0.195407363137687	0.63600527969106	0.999,0.984,0.974,0.98	0.981,0.985,0.985,0.982	0.001
3700	"gene-1810010H24Rik"	"1810010H24Rik"	chrNC_000077.7	+	106919188	106921269	106919188	106919383	106920410	106921269	3700	7,9,7,9	2,5,9,7	4,2,15,12	3,7,4,8	78	39	0.999202115572178	0.999202115572178	0.636,0.474,0.28,0.391	0.4,0.125,0.652,0.429	0.044
3701	"gene-1810010H24Rik"	"1810010H24Rik"	chrNC_000077.7	+	106919188	106921269	106919188	106919536	106920410	106921269	3701	6,10,4,6	0,0,0,0	7,9,18,11	0,0,1,0	78	39	0.123084692092432	0.553881114415945	1.0,1.0,1.0,1.0	1.0,1.0,0.9,1.0	0.025
3702	"gene-Ace"	"Ace"	chrNC_000077.7	+	105879254	105880790	105879254	105879442	105879627	105880790	3702	8,10,7,11	16,6,15,3	9,16,21,14	4,10,23,11	78	39	0.709785531869697	0.96417769152211	0.2,0.455,0.189,0.647	0.529,0.444,0.313,0.389	-0.046
3703	"gene-Kcnh6"	"Kcnh6"	chrNC_000077.7	+	105910947	105911569	105910947	105911147	105911316	105911569	3703	2,2,5,7	2,0,2,3	4,0,2,3	5,1,9,0	78	39	0.222569403407627	0.66462784284735	0.333,1.0,0.556,0.538	0.286,0.0,0.1,1.0	0.26
3704	"gene-Dop1b"	"Dop1b"	chrNC_000082.7	+	93584212	93585651	93584212	93584288	93585563	93585651	3704	17,9,18,12	0,0,0,0	14,16,7,15	0,0,1,0	78	39	0.323498585407745	0.731217783301616	1.0,1.0,1.0,1.0	1.0,1.0,0.778,1.0	0.055
3705	"gene-Eif4a2"	"Eif4a2"	chrNC_000082.7	+	22931100	22932697	22931100	22931207	22931916	22932697	3705	361,510,405,394	16,7,11,12	395,419,442,434	14,7,17,14	78	39	0.658676123035006	0.932856913230307	0.919,0.973,0.948,0.943	0.934,0.968,0.929,0.939	0.003
3706	"gene-Eif4a2"	"Eif4a2"	chrNC_000082.7	+	22931100	22932697	22931100	22931211	22931916	22932697	3706	359,502,405,388	27,48,34,36	388,421,445,436	42,27,33,46	78	39	0.999202115572178	0.999202115572178	0.869,0.839,0.856,0.843	0.822,0.886,0.871,0.826	0.001
3709	"gene-Spaca6"	"Spaca6"	chrNC_000083.7	+	18056346	18057006	18056346	18056415	18056982	18057006	3709	36,84,73,56	9,6,9,0	55,66,58,40	12,7,5,4	78	39	0.328094618462785	0.735153918644088	0.667,0.875,0.802,1.0	0.696,0.825,0.853,0.833	0.034
