ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
10209	"gene-Gm35558"	"Gm35558"	chrNC_000078.7	-	110563041	110566798	110563041	110566217	110567186	110578147
10210	"gene-1700001K19Rik"	"1700001K19Rik"	chrNC_000078.7	-	110637152	110637320	110637152	110637284	110638616	110638674
10211	"gene-Gata4"	"Gata4"	chrNC_000080.7	-	63442037	63442207	63442037	63442204	63477984	63479094
10212	"gene-Man2a2"	"Man2a2"	chrNC_000073.7	-	80009383	80009531	80009383	80009506	80010643	80010880
10213	"gene-Man2a2"	"Man2a2"	chrNC_000073.7	-	80012901	80013084	80012901	80012986	80013214	80013417
10214	"gene-Man2a2"	"Man2a2"	chrNC_000073.7	-	80019340	80019520	80019340	80019493	80020479	80020677
10215	"gene-Ushbp1"	"Ushbp1"	chrNC_000074.7	-	71845033	71845159	71845033	71845153	71847018	71847454
10216	"gene-Exoc3l4"	"Exoc3l4"	chrNC_000078.7	+	111387861	111388017	111387932	111388017	111385193	111385298
10217	"gene-Klc1"	"Klc1"	chrNC_000078.7	+	111755758	111755893	111755782	111755893	111753921	111754030
10218	"gene-Zfyve21"	"Zfyve21"	chrNC_000078.7	+	111792009	111792066	111792012	111792066	111791450	111791542
10219	"gene-Zfyve21"	"Zfyve21"	chrNC_000078.7	+	111792009	111794119	111793976	111794119	111791450	111791542
10220	"gene-Zfyve21"	"Zfyve21"	chrNC_000078.7	+	111792009	111794119	111793979	111794119	111791450	111791542
10221	"gene-Zfyve21"	"Zfyve21"	chrNC_000078.7	+	111793976	111794119	111793979	111794119	111791450	111791542
10222	"gene-Zfyve21"	"Zfyve21"	chrNC_000078.7	+	111793976	111794119	111793979	111794119	111792009	111792066
10223	"gene-Syt3"	"Syt3"	chrNC_000073.7	+	44035352	44035545	44035374	44035545	44034152	44034373
10224	"gene-Syt3"	"Syt3"	chrNC_000073.7	+	44035352	44035545	44035379	44035545	44034152	44034373
10225	"gene-Syt3"	"Syt3"	chrNC_000073.7	+	44035374	44035545	44035379	44035545	44034152	44034373
10226	"gene-Syt3"	"Syt3"	chrNC_000073.7	+	44034636	44035545	44034644	44035545	44034229	44034373
10227	"gene-Syt3"	"Syt3"	chrNC_000073.7	+	44034636	44035545	44035352	44035545	44034229	44034373
10228	"gene-Syt3"	"Syt3"	chrNC_000073.7	+	44034636	44035545	44035374	44035545	44034229	44034373
10229	"gene-Syt3"	"Syt3"	chrNC_000073.7	+	44034636	44035545	44035379	44035545	44034229	44034373
10230	"gene-Syt3"	"Syt3"	chrNC_000073.7	+	44034644	44035545	44035352	44035545	44034229	44034373
10231	"gene-Syt3"	"Syt3"	chrNC_000073.7	+	44034644	44035545	44035374	44035545	44034229	44034373
10232	"gene-Syt3"	"Syt3"	chrNC_000073.7	+	44034644	44035545	44035379	44035545	44034229	44034373
10233	"gene-Syt3"	"Syt3"	chrNC_000073.7	+	44035352	44035545	44035374	44035545	44034644	44034720
10234	"gene-Syt3"	"Syt3"	chrNC_000073.7	+	44035352	44035545	44035379	44035545	44034644	44034720
10235	"gene-Syt3"	"Syt3"	chrNC_000073.7	+	44035374	44035545	44035379	44035545	44034644	44034720
10236	"gene-Nbl1"	"Nbl1"	chrNC_000070.7	-	138818337	138818596	138818337	138818504	138819354	138819594
10237	"gene-Nbl1"	"Nbl1"	chrNC_000070.7	-	138819354	138819729	138819354	138819594	138820137	138820349
10238	"gene-Gm36894"	"Gm36894"	chrNC_000078.7	+	112256468	112258125	112256805	112258125	112255769	112255857
10239	"gene-Gm36894"	"Gm36894"	chrNC_000078.7	+	112256468	112258125	112256849	112258125	112255769	112255857
10240	"gene-Gm36894"	"Gm36894"	chrNC_000078.7	+	112256805	112258125	112256849	112258125	112255769	112255857
10241	"gene-Gm29890"	"Gm29890"	chrNC_000078.7	-	112296411	112298474	112296411	112298397	112298863	112299021
10242	"gene-Gm29890"	"Gm29890"	chrNC_000078.7	-	112296411	112298474	112296411	112298397	112298911	112299021
10243	"gene-Hoxa10"	"Hoxa10"	chrNC_000072.7	-	52208176	52209760	52208176	52209756	52217253	52217457
10244	"gene-Hoxa10"	"Hoxa10"	chrNC_000072.7	-	52208176	52209760	52208176	52209756	52217257	52217457
10245	"gene-Neurl4"	"Neurl4"	chrNC_000077.7	+	69801546	69801740	69801560	69801740	69801086	69801245
10246	"gene-Neurl4"	"Neurl4"	chrNC_000077.7	+	69802754	69804648	69803952	69804648	69802567	69802680
10247	"gene-Nrsn1"	"Nrsn1"	chrNC_000079.7	-	25452004	25452073	25452004	25452071	25453824	25453979
10248	"gene-Gm40584"	"Gm40584"	chrNC_000078.7	+	112503144	112503401	112503219	112503401	112502881	112502936
10249	"gene-Inf2"	"Inf2"	chrNC_000078.7	+	112572202	112572289	112572227	112572289	112571806	112571952
10250	"gene-Inf2"	"Inf2"	chrNC_000078.7	+	112573798	112573922	112573822	112573922	112573406	112573492
10251	"gene-Inf2"	"Inf2"	chrNC_000078.7	+	112578554	112581991	112581328	112581991	112577843	112578470
10252	"gene-Inf2"	"Inf2"	chrNC_000078.7	+	112578978	112579038	112578981	112579038	112577843	112578470
10253	"gene-Akt1"	"Akt1"	chrNC_000078.7	-	112620259	112621211	112620259	112621161	112621560	112621663
10254	"gene-Akt1"	"Akt1"	chrNC_000078.7	-	112625562	112625710	112625562	112625705	112625979	112626095
10255	"gene-Akt1"	"Akt1"	chrNC_000078.7	-	112625562	112625710	112625562	112625705	112625983	112626095
10256	"gene-Cep170b"	"Cep170b"	chrNC_000078.7	+	112707207	112707445	112707312	112707445	112704272	112705943
10257	"gene-Ift122"	"Ift122"	chrNC_000072.7	+	115893930	115894028	115893933	115894028	115892867	115893008
10258	"gene-Tbx20"	"Tbx20"	chrNC_000075.7	-	24651543	24651999	24651543	24651625	24661607	24661684
10259	"gene-Cnot6l"	"Cnot6l"	chrNC_000071.7	-	96278917	96279104	96278917	96279100	96281869	96281991
10260	"gene-Nudt14"	"Nudt14"	chrNC_000078.7	-	112901975	112902213	112901975	112902177	112902414	112902479
10261	"gene-Pacs2"	"Pacs2"	chrNC_000078.7	+	113025453	113025575	113025468	113025575	113025259	113025364
10262	"gene-Pacs2"	"Pacs2"	chrNC_000078.7	+	113027449	113027558	113027454	113027558	113026951	113027062
10263	"gene-Pacs2"	"Pacs2"	chrNC_000078.7	+	113035092	113038013	113035124	113038013	113034287	113034401
10264	"gene-Pacs2"	"Pacs2"	chrNC_000078.7	+	113035092	113038013	113035157	113038013	113034287	113034401
10265	"gene-Pacs2"	"Pacs2"	chrNC_000078.7	+	113035124	113038013	113035157	113038013	113034287	113034401
10266	"gene-Tex22"	"Tex22"	chrNC_000078.7	+	113038724	113039056	113038863	113039056	113038121	113038621
10267	"gene-Tedc1"	"Tedc1"	chrNC_000078.7	+	113120483	113120983	113120780	113120983	113120294	113120373
10268	"gene-Tedc1"	"Tedc1"	chrNC_000078.7	+	113121090	113121347	113121197	113121347	113120780	113120983
10269	"gene-Arfrp1"	"Arfrp1"	chrNC_000068.8	-	181002793	181002889	181002793	181002864	181003183	181003265
10270	"gene-Arfrp1"	"Arfrp1"	chrNC_000068.8	-	181006397	181006504	181006397	181006491	181007011	181007197
10271	"gene-Cchcr1"	"Cchcr1"	chrNC_000083.7	+	35829047	35829180	35829113	35829180	35827945	35828126
10272	"gene-Cchcr1"	"Cchcr1"	chrNC_000083.7	+	35829047	35829180	35829113	35829180	35828149	35828836
10273	"gene-Cchcr1"	"Cchcr1"	chrNC_000083.7	+	35829047	35829180	35829113	35829180	35828769	35828861
10274	"gene-Cchcr1"	"Cchcr1"	chrNC_000083.7	+	35840378	35841196	35841044	35841196	35839941	35840043
10275	"gene-Cchcr1"	"Cchcr1"	chrNC_000083.7	+	35841298	35841455	35841340	35841455	35840378	35841196
10276	"gene-Cchcr1"	"Cchcr1"	chrNC_000083.7	+	35841298	35841455	35841337	35841455	35841044	35841196
10277	"gene-Cchcr1"	"Cchcr1"	chrNC_000083.7	+	35841337	35841455	35841340	35841455	35841044	35841196
10278	"gene-Colec11"	"Colec11"	chrNC_000078.7	-	28644170	28645065	28644170	28645047	28645242	28645338
10279	"gene-Garnl3"	"Garnl3"	chrNC_000068.8	-	32897260	32897496	32897260	32897359	32901411	32901523
10280	"gene-Garnl3"	"Garnl3"	chrNC_000068.8	-	32994864	32995035	32994864	32995030	33021602	33021686
10281	"gene-Garnl3"	"Garnl3"	chrNC_000068.8	-	32994864	32995035	32994864	32995030	33021678	33021871
10282	"gene-9330159F19Rik"	"9330159F19Rik"	chrNC_000076.7	+	29093948	29094292	29094036	29094292	29074937	29075276
10283	"gene-Mark1-ps2"	"Mark1-ps2"	chrNC_000083.7	+	54079013	54079059	54079017	54079059	54076862	54076951
10284	"gene-Mark1-ps2"	"Mark1-ps2"	chrNC_000083.7	+	54081506	54082852	54082313	54082852	54079013	54079059
10285	"gene-Surf1"	"Surf1"	chrNC_000068.8	-	26803588	26803702	26803588	26803670	26803924	26804087
10286	"gene-Surf1"	"Surf1"	chrNC_000068.8	-	26804186	26804259	26804186	26804223	26804718	26804907
10287	"gene-Surf1"	"Surf1"	chrNC_000068.8	-	26805607	26805761	26805607	26805741	26805966	26806018
10288	"gene-Surf1"	"Surf1"	chrNC_000068.8	-	26805607	26805781	26805607	26805741	26805966	26806018
10289	"gene-Surf1"	"Surf1"	chrNC_000068.8	-	26805607	26805796	26805607	26805741	26805966	26806018
10290	"gene-Surf1"	"Surf1"	chrNC_000068.8	-	26805607	26805781	26805607	26805761	26805966	26806018
10291	"gene-Surf1"	"Surf1"	chrNC_000068.8	-	26805607	26805796	26805607	26805761	26805966	26806018
10292	"gene-Surf1"	"Surf1"	chrNC_000068.8	-	26805607	26805796	26805607	26805781	26805966	26806018
10293	"gene-Rrm2b"	"Rrm2b"	chrNC_000081.7	-	37924195	37927641	37924195	37925034	37929281	37929395
10294	"gene-Rrm2b"	"Rrm2b"	chrNC_000081.7	-	37942909	37944243	37942909	37944052	37944741	37944836
10295	"gene-Rrm2b"	"Rrm2b"	chrNC_000081.7	-	37942909	37944590	37942909	37944052	37944741	37944836
10296	"gene-Rrm2b"	"Rrm2b"	chrNC_000081.7	-	37942909	37944590	37942909	37944243	37944741	37944836
10297	"gene-Nr6a1"	"Nr6a1"	chrNC_000068.8	-	38630391	38630619	38630391	38630616	38632818	38632973
10298	"gene-Gm57858"	"Gm57858"	chrNC_000069.7	-	36064747	36064850	36064747	36064792	36071822	36072045
10299	"gene-Habp2"	"Habp2"	chrNC_000085.7	+	56300102	56300274	56300209	56300274	56299533	56299653
10300	"gene-Gm30914"	"Gm30914"	chrNC_000086.8	+	65199849	65199969	65199881	65199969	65191091	65191266
10301	"gene-Taf8"	"Taf8"	chrNC_000083.7	-	47798974	47801207	47798974	47800821	47804486	47804629
10302	"gene-Taf8"	"Taf8"	chrNC_000083.7	-	47801067	47801446	47801067	47801207	47804486	47804629
10303	"gene-Tnfrsf23"	"Tnfrsf23"	chrNC_000073.7	-	143222686	143223215	143222686	143223212	143223718	143223792
10304	"gene-Tnfrsf23"	"Tnfrsf23"	chrNC_000073.7	-	143224568	143224752	143224568	143224680	143233681	143233810
10305	"gene-Pilrb1"	"Pilrb1"	chrNC_000071.7	-	137851286	137851428	137851286	137851317	137853139	137853329
10306	"gene-Pilrb1"	"Pilrb1"	chrNC_000071.7	-	137851286	137851450	137851286	137851317	137853139	137853329
10307	"gene-Pilrb1"	"Pilrb1"	chrNC_000071.7	-	137851286	137851450	137851286	137851428	137853139	137853329
10308	"gene-Pilrb1"	"Pilrb1"	chrNC_000071.7	-	137855417	137855804	137855417	137855688	137856121	137856687
10309	"gene-Dctn2"	"Dctn2"	chrNC_000076.7	+	127108307	127108313	127108310	127108313	127103282	127103351
10310	"gene-Vipr2"	"Vipr2"	chrNC_000078.7	+	116107288	116109881	116107756	116109881	116106569	116106611
10311	"gene-Mup1"	"Mup1"	chrNC_000070.7	-	60455054	60455141	60455054	60455100	60455264	60455366
10312	"gene-Ncapg2"	"Ncapg2"	chrNC_000078.7	+	116375994	116376183	116376017	116376183	116370817	116370930
10313	"gene-Gm36199"	"Gm36199"	chrNC_000083.7	+	29684767	29685053	29684796	29685053	29684401	29684514
10314	"gene-Cdca7l"	"Cdca7l"	chrNC_000078.7	+	117833740	117833872	117833743	117833872	117828764	117828899
10315	"gene-Ephb6"	"Ephb6"	chrNC_000072.7	+	41590148	41590352	41590152	41590352	41589577	41589649
10316	"gene-Pitrm1"	"Pitrm1"	chrNC_000079.7	+	6599615	6599718	6599618	6599718	6598192	6598265
10317	"gene-Pitrm1"	"Pitrm1"	chrNC_000079.7	+	6624901	6625165	6625052	6625165	6624395	6624467
10318	"gene-Vps13d"	"Vps13d"	chrNC_000070.7	-	144635701	144637482	144635701	144635791	144637616	144637693
10319	"gene-Vps13d"	"Vps13d"	chrNC_000070.7	-	144813273	144813400	144813273	144813381	144813694	144813886
10320	"gene-Vps13d"	"Vps13d"	chrNC_000070.7	-	144826534	144826640	144826534	144826637	144830183	144830258
10321	"gene-Vps13d"	"Vps13d"	chrNC_000070.7	-	144826534	144826640	144826534	144826637	144832368	144832491
10322	"gene-Cyp4f16"	"Cyp4f16"	chrNC_000083.7	+	32755968	32756170	32755971	32756170	32755518	32755629
10323	"gene-Tdrd3"	"Tdrd3"	chrNC_000080.7	+	87696192	87696258	87696196	87696258	87694469	87694554
10324	"gene-Tdrd3"	"Tdrd3"	chrNC_000080.7	+	87753656	87760962	87760875	87760962	87749080	87749206
10325	"gene-Gm34759"	"Gm34759"	chrNC_000081.7	-	12077815	12078045	12077815	12077920	12078830	12080558
10326	"gene-Ccnf"	"Ccnf"	chrNC_000083.7	-	24441517	24443320	24441517	24443314	24443881	24444051
10327	"gene-Ccnf"	"Ccnf"	chrNC_000083.7	-	24468224	24468379	24468224	24468366	24470268	24470333
10328	"gene-Tbce"	"Tbce"	chrNC_000079.7	-	14180372	14180457	14180372	14180437	14180527	14180592
10329	"gene-Tbce"	"Tbce"	chrNC_000079.7	-	14184213	14184545	14184213	14184316	14185126	14185226
10330	"gene-Gmeb2"	"Gmeb2"	chrNC_000068.8	-	180906762	180906901	180906762	180906896	180907607	180907705
10331	"gene-Plppr3"	"Plppr3"	chrNC_000076.7	-	79702245	79702419	79702245	79702320	79702501	79702559
10332	"gene-Plppr3"	"Plppr3"	chrNC_000076.7	-	79702668	79702822	79702668	79702712	79703005	79703141
10333	"gene-Plppr3"	"Plppr3"	chrNC_000076.7	-	79702668	79702864	79702668	79702712	79703005	79703141
10334	"gene-Plppr3"	"Plppr3"	chrNC_000076.7	-	79702668	79702864	79702668	79702822	79703005	79703141
10335	"gene-Plppr3"	"Plppr3"	chrNC_000076.7	-	79709853	79709989	79709853	79709941	79710122	79710412
10336	"gene-Plppr3"	"Plppr3"	chrNC_000076.7	-	79709853	79710004	79709853	79709941	79710122	79710412
10337	"gene-Plppr3"	"Plppr3"	chrNC_000076.7	-	79709853	79710004	79709853	79709989	79710122	79710412
10338	"gene-Cdk13"	"Cdk13"	chrNC_000079.7	-	17893940	17894390	17893940	17894210	17895672	17895878
10339	"gene-Pou6f2"	"Pou6f2"	chrNC_000079.7	-	18295682	18300251	18295682	18300143	18303607	18303776
10340	"gene-9830107B12Rik"	"9830107B12Rik"	chrNC_000083.7	-	48452567	48452879	48452567	48452732	48453121	48453478
10341	"gene-Tsc2"	"Tsc2"	chrNC_000083.7	-	24816865	24817027	24816865	24817005	24817157	24817344
10342	"gene-Tsc2"	"Tsc2"	chrNC_000083.7	-	24823801	24823966	24823801	24823963	24825197	24825326
10343	"gene-Tsc2"	"Tsc2"	chrNC_000083.7	-	24823801	24823966	24823801	24823963	24826410	24826505
10344	"gene-Tsc2"	"Tsc2"	chrNC_000083.7	-	24846964	24847082	24846964	24847079	24847915	24848060
10345	"gene-Tsc2"	"Tsc2"	chrNC_000083.7	-	24850918	24851085	24850918	24851080	24851511	24851594
10346	"gene-Zfp558"	"Zfp558"	chrNC_000075.7	-	18372631	18372712	18372631	18372699	18379215	18379342
10347	"gene-Zfp558"	"Zfp558"	chrNC_000075.7	-	18380574	18380844	18380574	18380692	18384181	18384290
10348	"gene-Hp1bp3"	"Hp1bp3"	chrNC_000070.7	+	137950800	137950960	137950839	137950960	137949399	137949499
10349	"gene-Hp1bp3"	"Hp1bp3"	chrNC_000070.7	+	137957674	137957826	137957677	137957826	137956990	137957068
10350	"gene-Hp1bp3"	"Hp1bp3"	chrNC_000070.7	+	137967931	137968048	137967936	137968048	137966847	137966959
10351	"gene-Gba2"	"Gba2"	chrNC_000070.7	-	43570671	43570911	43570671	43570906	43571188	43571407
10352	"gene-Pex5l"	"Pex5l"	chrNC_000069.7	-	33060068	33060195	33060068	33060192	33061270	33061465
10353	"gene-Pex5l"	"Pex5l"	chrNC_000069.7	-	33136124	33136284	33136124	33136152	33136964	33137209
10354	"gene-Pex5l"	"Pex5l"	chrNC_000069.7	-	33136124	33136378	33136124	33136152	33136964	33137209
10355	"gene-Pex5l"	"Pex5l"	chrNC_000069.7	-	33136124	33136378	33136124	33136284	33136964	33137209
10356	"gene-Ccdc74a"	"Ccdc74a"	chrNC_000082.7	+	17468012	17468602	17468230	17468602	17467858	17467938
10357	"gene-Arhgap6"	"Arhgap6"	chrNC_000086.8	+	168081416	168081465	168081423	168081465	168078037	168078127
10358	"gene-Retreg2"	"Retreg2"	chrNC_000067.7	+	75120947	75121083	75121035	75121083	75120566	75120597
10359	"gene-Kif1a"	"Kif1a"	chrNC_000067.7	-	92979124	92979403	92979124	92979379	92980145	92980283
10360	"gene-Kdsr"	"Kdsr"	chrNC_000067.7	-	106655358	106659070	106655358	106655460	106662276	106662360
10361	"gene-Gm41386"	"Gm41386"	chrNC_000081.7	-	93603093	93603352	93603093	93603338	93606513	93606624
10362	"gene-Gm41386"	"Gm41386"	chrNC_000081.7	-	93603093	93603338	93603093	93603277	93608612	93608695
10363	"gene-Gm41386"	"Gm41386"	chrNC_000081.7	-	93603093	93603352	93603093	93603277	93608612	93608695
10364	"gene-Gm41386"	"Gm41386"	chrNC_000081.7	-	93603093	93603352	93603093	93603338	93608612	93608695
10365	"gene-Gstm1"	"Gstm1"	chrNC_000069.7	-	107922260	107922434	107922260	107922356	107923643	107923744
10366	"gene-Fam20a"	"Fam20a"	chrNC_000077.7	-	109566668	109566803	109566668	109566778	109567979	109568160
10367	"gene-Gnpda1"	"Gnpda1"	chrNC_000084.7	-	38466206	38467866	38466206	38466389	38468068	38468170
10368	"gene-Mga"	"Mga"	chrNC_000068.8	+	119768972	119769267	119769119	119769267	119765629	119765817
10369	"gene-Mga"	"Mga"	chrNC_000068.8	+	119768972	119769267	119769119	119769267	119765629	119766147
10370	"gene-Mga"	"Mga"	chrNC_000068.8	+	119768972	119769267	119769123	119769267	119765629	119766147
10371	"gene-Mga"	"Mga"	chrNC_000068.8	+	119769119	119769267	119769123	119769267	119765629	119766147
10372	"gene-Nr1d2"	"Nr1d2"	chrNC_000080.7	+	4247442	4247709	4247445	4247709	4230678	4230885
10373	"gene-Nr1d2"	"Nr1d2"	chrNC_000080.7	+	4249609	4249728	4249639	4249728	4247442	4247709
10374	"gene-Nr1d2"	"Nr1d2"	chrNC_000080.7	+	4249609	4249728	4249646	4249728	4247442	4247709
10375	"gene-Nr1d2"	"Nr1d2"	chrNC_000080.7	+	4249639	4249728	4249646	4249728	4247442	4247709
10376	"gene-Gimap9"	"Gimap9"	chrNC_000072.7	+	48655790	48656050	48655793	48656050	48654375	48654849
10377	"gene-Gimap9"	"Gimap9"	chrNC_000072.7	+	48655790	48656050	48655793	48656050	48654375	48655618
10378	"gene-Zzz3"	"Zzz3"	chrNC_000069.7	+	152154649	152154765	152154652	152154765	152154415	152154563
10379	"gene-Btn1a1"	"Btn1a1"	chrNC_000079.7	-	23648401	23648752	23648401	23648749	23649271	23649393
10380	"gene-Gm11335"	"Gm11335"	chrNC_000079.7	-	23710543	23711996	23710543	23711993	23714846	23715098
10381	"gene-Tcf4"	"Tcf4"	chrNC_000084.7	+	69697104	69697234	69697107	69697234	69482142	69482215
10382	"gene-Tcf4"	"Tcf4"	chrNC_000084.7	+	69697104	69697234	69697107	69697234	69598421	69598518
10383	"gene-Tcf4"	"Tcf4"	chrNC_000084.7	+	69697104	69697234	69697107	69697234	69653035	69653097
10384	"gene-Tcf4"	"Tcf4"	chrNC_000084.7	+	69697104	69697234	69697107	69697234	69653352	69654556
10385	"gene-Tcf4"	"Tcf4"	chrNC_000084.7	+	69788031	69788108	69788034	69788108	69785464	69785543
10386	"gene-Tcf4"	"Tcf4"	chrNC_000084.7	+	69816147	69820996	69819867	69820996	69815753	69815894
10387	"gene-Gm40770"	"Gm40770"	chrNC_000076.7	-	117244843	117246206	117244843	117246099	117249630	117249770
10388	"gene-Prl3d1"	"Prl3d1"	chrNC_000079.7	+	27278834	27278992	27278837	27278992	27278171	27278266
10389	"gene-Prl3d2"	"Prl3d2"	chrNC_000079.7	+	27306305	27306463	27306308	27306463	27305677	27305755
10390	"gene-Prl8a6"	"Prl8a6"	chrNC_000079.7	-	27621018	27621194	27621018	27621119	27622540	27622671
10391	"gene-Prl8a6"	"Prl8a6"	chrNC_000079.7	-	27621018	27621197	27621018	27621119	27622540	27622671
10392	"gene-Prl8a6"	"Prl8a6"	chrNC_000079.7	-	27621018	27621197	27621018	27621194	27622540	27622671
10393	"gene-Prl8a9"	"Prl8a9"	chrNC_000079.7	-	27746396	27746575	27746396	27746572	27748498	27748589
10394	"gene-Prl7a1"	"Prl7a1"	chrNC_000079.7	-	27824623	27824802	27824623	27824799	27826402	27826476
10395	"gene-Stard3"	"Stard3"	chrNC_000077.7	+	98265829	98265983	98265905	98265983	98262895	98263168
10396	"gene-Stard3"	"Stard3"	chrNC_000077.7	+	98267315	98267433	98267323	98267433	98266500	98266554
10397	"gene-Acp7"	"Acp7"	chrNC_000073.7	-	28330268	28330420	28330268	28330395	28330494	28330755
10398	"gene-Irf4"	"Irf4"	chrNC_000079.7	+	30937427	30937572	30937430	30937572	30936673	30936762
10399	"gene-Xpo1"	"Xpo1"	chrNC_000077.7	+	23206405	23206717	23206643	23206717	23206040	23206160
10400	"gene-Wdr3"	"Wdr3"	chrNC_000069.7	-	100067081	100067291	100067081	100067236	100068335	100068538
10401	"gene-Ccdc57"	"Ccdc57"	chrNC_000077.7	-	120751963	120752150	120751963	120752095	120757380	120757502
10402	"gene-Ccdc57"	"Ccdc57"	chrNC_000077.7	-	120751963	120752150	120751963	120752095	120764411	120764625
10403	"gene-Ccdc57"	"Ccdc57"	chrNC_000077.7	-	120776058	120776500	120776058	120776211	120776675	120776889
10404	"gene-Akr1b10"	"Akr1b10"	chrNC_000072.7	+	34366989	34367067	34367014	34367067	34365710	34365827
10405	"gene-Mbd1"	"Mbd1"	chrNC_000084.7	+	74408974	74409142	74408977	74409142	74408413	74408488
10406	"gene-Prpf4b"	"Prpf4b"	chrNC_000079.7	+	35076045	35076146	35076072	35076146	35074477	35074688
10407	"gene-Prpf4b"	"Prpf4b"	chrNC_000079.7	+	35083297	35083438	35083334	35083438	35083091	35083206
10408	"gene-Prpf4b"	"Prpf4b"	chrNC_000079.7	+	35085980	35090047	35086612	35090047	35085375	35085656
10409	"gene-Prpf4b"	"Prpf4b"	chrNC_000079.7	+	35086612	35087256	35087169	35087256	35085375	35086114
10410	"gene-Prpf4b"	"Prpf4b"	chrNC_000079.7	+	35087512	35088072	35088026	35088072	35085375	35087256
10411	"gene-Tomm6"	"Tomm6"	chrNC_000083.7	-	47997569	47997987	47997569	47997933	47998112	47998213
10412	"gene-Eci2"	"Eci2"	chrNC_000079.7	-	35172265	35173681	35172265	35172335	35174163	35174352
10413	"gene-Eci2"	"Eci2"	chrNC_000079.7	-	35177050	35177213	35177050	35177203	35177812	35178271
10414	"gene-Eci2"	"Eci2"	chrNC_000079.7	-	35177050	35177311	35177050	35177203	35177812	35178271
10415	"gene-Eci2"	"Eci2"	chrNC_000079.7	-	35177050	35177311	35177050	35177213	35177812	35178271
10416	"gene-Eci2"	"Eci2"	chrNC_000079.7	-	35177050	35177213	35177050	35177203	35177996	35178127
10417	"gene-Eci2"	"Eci2"	chrNC_000079.7	-	35177050	35177213	35177050	35177203	35210991	35211098
10418	"gene-Eci2"	"Eci2"	chrNC_000079.7	-	35177050	35177311	35177050	35177203	35210991	35211098
10419	"gene-Eci2"	"Eci2"	chrNC_000079.7	-	35177050	35177311	35177050	35177213	35210991	35211098
10420	"gene-Tfe3"	"Tfe3"	chrNC_000086.8	+	7632793	7633094	7632812	7633094	7631745	7631859
10421	"gene-Higd1a"	"Higd1a"	chrNC_000075.7	-	121681556	121681675	121681556	121681671	121685515	121685651
10422	"gene-Higd1a"	"Higd1a"	chrNC_000075.7	-	121681556	121681675	121681556	121681671	121686577	121686862
10423	"gene-Atf7ip2"	"Atf7ip2"	chrNC_000082.7	+	10058730	10060336	10059409	10060336	10058424	10058510
10424	"gene-Rpp40"	"Rpp40"	chrNC_000079.7	-	36082797	36082996	36082797	36082990	36085288	36085414
10425	"gene-Rpp40"	"Rpp40"	chrNC_000079.7	-	36085995	36086091	36085995	36086070	36087670	36087739
10426	"gene-Gm38636"	"Gm38636"	chrNC_000079.7	+	36904823	36906039	36905899	36906039	36904364	36904434
10427	"gene-Sfxn4"	"Sfxn4"	chrNC_000085.7	-	60839396	60839894	60839396	60839512	60840449	60840528
10428	"gene-Riok1"	"Riok1"	chrNC_000079.7	+	38243755	38244068	38243915	38244068	38242663	38242717
10429	"gene-Col24a1"	"Col24a1"	chrNC_000069.7	+	145192021	145192088	145192034	145192088	145191873	145191927
10430	"gene-Mak"	"Mak"	chrNC_000079.7	-	41183492	41183615	41183492	41183612	41186000	41186075
10431	"gene-Mak"	"Mak"	chrNC_000079.7	-	41183492	41183615	41183492	41183612	41188229	41188361
10432	"gene-Gabpa"	"Gabpa"	chrNC_000082.7	+	84654261	84654460	84654267	84654460	84653921	84654062
10433	"gene-Gabpa"	"Gabpa"	chrNC_000082.7	+	84657262	84660667	84657355	84660667	84654267	84654460
10434	"gene-Gm32063"	"Gm32063"	chrNC_000079.7	+	41393431	41395559	41393646	41395559	41392568	41392639
10435	"gene-Gm32063"	"Gm32063"	chrNC_000079.7	+	41393431	41395559	41394479	41395559	41392568	41392639
10436	"gene-Gm32063"	"Gm32063"	chrNC_000079.7	+	41393646	41395559	41394479	41395559	41392568	41392639
10437	"gene-Grk4"	"Grk4"	chrNC_000071.7	+	34902506	34902715	34902606	34902715	34877044	34877235
10438	"gene-Grk4"	"Grk4"	chrNC_000071.7	+	34902506	34902715	34902606	34902715	34888824	34888914
10439	"gene-Gm30001"	"Gm30001"	chrNC_000078.7	+	56946058	56946263	56946118	56946263	56944594	56945095
10440	"gene-Gm33195"	"Gm33195"	chrNC_000079.7	+	44020804	44022065	44020829	44022065	44020241	44020726
10441	"gene-Gm29200"	"Gm29200"	chrNC_000084.7	-	12633390	12634623	12633390	12633449	12634824	12634941
10442	"gene-Pusl1"	"Pusl1"	chrNC_000070.7	-	155974125	155974363	155974125	155974180	155974955	155975126
10443	"gene-6030468B19Rik"	"6030468B19Rik"	chrNC_000077.7	+	117697030	117697154	117697033	117697154	117696639	117696909
10444	"gene-Gm45949"	"Gm45949"	chrNC_000079.7	+	46220948	46221181	46221044	46221181	46216938	46217136
10445	"gene-Plekhj1"	"Plekhj1"	chrNC_000076.7	-	80631932	80632488	80631932	80632452	80632565	80632656
10446	"gene-Zfp169"	"Zfp169"	chrNC_000079.7	-	48634238	48644872	48634238	48644869	48651798	48651894
10447	"gene-Rasgrp3"	"Rasgrp3"	chrNC_000083.7	+	75818973	75819090	75818976	75819090	75816739	75816817
