ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
7754	"gene-Ncald"	"Ncald"	chrNC_000081.7	-	37448471	37448523	37563634	37563708	37397300	37397697	37584699	37584749	7754	119,125,117,120	4,0,2,1	85,75,71,81	1,1,0,2	113	91	0.880109301013289	0.998714964598777	0.96,1.0,0.979,0.99	0.986,0.984,1.0,0.97	-0.003
7755	"gene-Ncald"	"Ncald"	chrNC_000081.7	-	37509119	37509238	37563634	37563708	37397300	37397697	37584699	37584749	7755	119,125,117,120	2,0,0,4	85,75,71,81	2,1,7,2	113	158	0.111403784259536	0.564685060213939	0.988,1.0,1.0,0.977	0.983,0.991,0.934,0.983	0.018
7756	"gene-Ncald"	"Ncald"	chrNC_000081.7	-	37563634	37563708	37584699	37584749	37397300	37397697	37661275	37661330	7756	20,17,29,14	43,56,56,76	13,15,20,13	32,35,33,46	89	113	0.335533620222784	0.75531417055026	0.371,0.278,0.397,0.19	0.34,0.352,0.435,0.264	-0.039
7758	"gene-Ncald"	"Ncald"	chrNC_000081.7	-	37563634	37563708	37584699	37584749	37397300	37397697	37780379	37780471	7758	1,1,1,2	35,48,46,50	2,0,4,2	25,31,30,36	89	113	0.163288916373862	0.624070980852741	0.035,0.026,0.027,0.048	0.092,0.0,0.145,0.066	-0.042
7759	"gene-Ncald"	"Ncald"	chrNC_000081.7	-	37563634	37563708	37584699	37584749	37448471	37448523	37661275	37661330	7759	20,16,29,15	6,9,7,15	13,15,20,14	4,1,2,6	89	113	0.0333984644209233	0.413420166742935	0.809,0.693,0.84,0.559	0.805,0.95,0.927,0.748	-0.132
7760	"gene-Ncald"	"Ncald"	chrNC_000081.7	-	37563634	37563708	37584699	37584749	37509119	37509238	37661275	37661330	7760	20,16,29,14	6,4,6,16	13,15,20,13	4,5,5,5	89	113	0.717713140656532	0.941402177337301	0.809,0.835,0.86,0.526	0.805,0.792,0.835,0.768	-0.042
7761	"gene-Ncald"	"Ncald"	chrNC_000081.7	-	37563634	37563708	37584699	37584749	37509119	37509238	37780379	37780471	7761	1,1,1,2	1,0,1,3	2,0,4,2	1,4,4,0	89	113	0.779351335349804	0.962842280995001	0.559,1.0,0.559,0.458	0.717,0.0,0.559,1.0	0.075
7762	"gene-Ncald"	"Ncald"	chrNC_000081.7	-	37584699	37584749	37731022	37731163	37563634	37563708	37734524	37734646	7762	0,0,5,1	36,32,33,29	1,0,2,0	26,19,18,11	180	89	0.999202115572178	0.999202115572178	0.0,0.0,0.07,0.017	0.019,0.0,0.052,0.0	0.004
7763	"gene-Ncald"	"Ncald"	chrNC_000081.7	-	37584699	37584749	37661275	37661330	37563634	37563708	37780379	37780471	7763	13,14,11,23	36,34,33,30	16,4,2,10	27,19,21,16	94	89	0.416935610124793	0.805474629415889	0.255,0.281,0.24,0.421	0.359,0.166,0.083,0.372	0.054
7764	"gene-Ncald"	"Ncald"	chrNC_000081.7	-	37584699	37584749	37780379	37780471	37563634	37563708	37792139	37792304	7764	1,1,1,2	34,32,32,27	1,1,0,2	24,20,17,10	131	89	0.585271788847053	0.887899412128218	0.02,0.021,0.021,0.048	0.028,0.033,0.0,0.12	-0.018
7765	"gene-Ncald"	"Ncald"	chrNC_000081.7	-	37661275	37661330	37780379	37780471	37563634	37563708	37792246	37792753	7765	0,1,0,0	5,5,3,13	0,3,0,2	11,4,1,3	131	94	0.191969702175758	0.658114489882961	0.0,0.126,0.0,0.0	0.0,0.35,0.0,0.324	-0.137
7766	"gene-Ncald"	"Ncald"	chrNC_000081.7	-	37661275	37661330	37725327	37725405	37584699	37584749	37731022	37731163	7766	0,1,1,1	26,23,34,22	0,1,0,0	21,24,12,20	117	94	0.519938139671714	0.861625988409383	0.0,0.034,0.023,0.035	0.0,0.032,0.0,0.0	0.015
7767	"gene-Ncald"	"Ncald"	chrNC_000081.7	-	37661275	37661330	37725327	37725405	37584699	37584749	37780379	37780471	7767	0,1,1,0	42,41,46,31	1,2,0,0	31,26,17,26	117	94	0.369582979667161	0.780447296143856	0.0,0.019,0.017,0.0	0.025,0.058,0.0,0.0	-0.012
7768	"gene-Ncald"	"Ncald"	chrNC_000081.7	-	37661275	37661330	37780379	37780471	37584699	37584749	37792246	37792753	7768	2,2,0,1	32,26,35,26	3,3,0,7	23,29,15,25	131	94	0.0952104171077555	0.541550520426771	0.043,0.052,0.0,0.027	0.086,0.069,0.0,0.167	-0.05
7769	"gene-Ncald"	"Ncald"	chrNC_000081.7	-	37725327	37725405	37780379	37780471	37661275	37661330	37792246	37792329	7769	18,13,16,17	0,4,0,0	10,7,4,7	0,2,0,0	131	117	0.999202115572178	0.999202115572178	1.0,0.744,1.0,1.0	1.0,0.758,1.0,1.0	-0.004
7770	"gene-Frmd3"	"Frmd3"	chrNC_000070.7	+	74088874	74088999	74105550	74106006	74080285	74080354	74120225	74120451	7770	58,46,39,57	145,163,118,140	44,36,49,40	99,81,117,126	164	495	0.277783456094832	0.726678723199291	0.547,0.46,0.499,0.551	0.573,0.573,0.558,0.489	-0.034
7771	"gene-Lrp12"	"Lrp12"	chrNC_000081.7	-	39748401	39748537	39767934	39767991	39743515	39743718	39806999	39807390	7771	12,20,10,10	91,99,99,81	14,5,5,19	87,57,64,79	96	175	0.965483649499251	0.999202115572178	0.194,0.269,0.156,0.184	0.227,0.138,0.125,0.305	0.002
7772	"gene-B4galt1"	"B4galt1"	chrNC_000070.7	-	40817942	40818251	40823438	40823674	40812684	40812872	40853390	40853984	7772	12,11,22,14	1,5,7,11	15,7,17,7	5,11,2,12	275	348	0.348360345753019	0.763306837214168	0.938,0.736,0.799,0.617	0.792,0.446,0.915,0.425	0.128
7773	"gene-Eif3e"	"Eif3e"	chrNC_000081.7	-	43129529	43129655	43134274	43134379	43128896	43129021	43135671	43135714	7773	408,354,356,338	596,637,601,546	335,293,333,380	583,484,547,539	144	165	0.747924947271027	0.95280645588037	0.44,0.389,0.404,0.415	0.397,0.41,0.411,0.447	-0.004
7774	"gene-Eif3h"	"Eif3h"	chrNC_000081.7	-	51662587	51662755	51705863	51706020	51661008	51661108	51728721	51728901	7774	1038,915,832,932	1060,940,897,897	943,788,815,979	1005,842,941,986	196	207	0.13059971952768	0.590540951574837	0.508,0.507,0.495,0.523	0.498,0.497,0.478,0.512	0.012
7775	"gene-Samd12"	"Samd12"	chrNC_000081.7	-	53521745	53521886	53583010	53583140	53317204	53325612	53723499	53723678	7775	24,31,11,17	15,17,10,30	12,7,15,16	6,11,12,15	169	180	0.999202115572178	0.999202115572178	0.63,0.66,0.54,0.376	0.681,0.404,0.571,0.532	0.005
7776	"gene-Mrpl13"	"Mrpl13"	chrNC_000081.7	-	55411537	55411631	55418715	55418839	55406719	55406780	55420653	55420708	7776	101,100,100,89	127,114,110,104	122,93,98,107	110,92,99,131	163	133	0.131892609997406	0.592839092313921	0.394,0.417,0.426,0.411	0.475,0.452,0.447,0.4	-0.032
7777	"gene-Dynlt1c"	"Dynlt1c"	chrNC_000083.7	+	6873732	6873966	6874010	6874134	6870885	6870927	6874472	6874550	7777	0,0,1,0	34,28,30,35	0,0,1,0	46,38,50,44	273	163	0.771058942237805	0.959542120555217	0.0,0.0,0.02,0.0	0.0,0.0,0.012,0.0	0.002
7778	"gene-Dynlt1c"	"Dynlt1c"	chrNC_000083.7	+	6873732	6873966	6874017	6874134	6870885	6870927	6874472	6874550	7778	0,0,1,0	8,11,6,14	0,0,1,0	6,7,7,10	273	156	0.999202115572178	0.999202115572178	0.0,0.0,0.087,0.0	0.0,0.0,0.075,0.0	0.003
7779	"gene-Tbc1d31"	"Tbc1d31"	chrNC_000081.7	+	57779365	57779512	57786352	57786531	57775080	57775787	57795927	57796079	7779	13,4,11,7	21,21,17,15	10,5,12,7	27,20,17,12	186	218	0.88602782136596	0.999202115572178	0.42,0.183,0.431,0.354	0.303,0.227,0.453,0.406	-0.0
7780	"gene-Tada2a"	"Tada2a"	chrNC_000077.7	-	83977936	83978008	83981374	83981485	83976388	83976597	83982801	83982845	7780	36,33,36,53	52,44,36,44	58,60,39,59	48,29,40,38	150	111	0.0309654240384409	0.406561831253527	0.339,0.357,0.425,0.471	0.472,0.605,0.419,0.535	-0.11
7781	"gene-Tada2a"	"Tada2a"	chrNC_000077.7	-	84009073	84009133	84011907	84012014	84000779	84000871	84017813	84017921	7781	37,40,40,46	26,35,21,24	36,29,37,64	26,22,18,46	146	99	0.829772879561028	0.980664860281229	0.491,0.437,0.564,0.565	0.484,0.472,0.582,0.485	0.009
7782	"gene-Tatdn1"	"Tatdn1"	chrNC_000081.7	-	58794155	58794232	58795677	58795817	58793122	58793266	58798284	58798334	7782	24,21,19,35	0,0,2,0	23,23,28,25	0,2,6,0	179	116	0.196419119531506	0.663681615184984	1.0,1.0,0.86,1.0	1.0,0.882,0.752,1.0	0.056
7783	"gene-Tatdn1"	"Tatdn1"	chrNC_000081.7	-	58794155	58794232	58795753	58795817	58793122	58793266	58798284	58798334	7783	56,27,40,36	0,0,2,0	50,52,45,53	0,2,6,0	103	116	0.207063625264031	0.667301150535337	1.0,1.0,0.957,1.0	1.0,0.967,0.894,1.0	0.024
7784	"gene-H13"	"H13"	chrNC_000068.8	+	152530756	152530882	152531763	152531821	152530582	152530668	152533712	152533796	7784	147,142,108,141	83,80,57,71	142,126,129,148	78,77,61,59	165	97	0.49289561199632	0.850996809332239	0.51,0.511,0.527,0.539	0.517,0.49,0.554,0.596	-0.017
7785	"gene-H13"	"H13"	chrNC_000068.8	+	152533712	152533796	152536406	152536443	152522970	152523053	152537401	152537504	7785	4,1,1,5	72,62,71,68	6,5,0,5	76,61,66,96	123	76	0.561317953536636	0.880124567352571	0.033,0.01,0.009,0.043	0.047,0.048,0.0,0.031	-0.008
7786	"gene-Sqle"	"Sqle"	chrNC_000081.7	+	59195655	59195827	59196310	59196406	59195462	59195576	59197883	59198026	7786	403,368,333,359	193,144,167,151	365,314,402,403	183,161,222,174	211	135	0.103461888283847	0.552102490921423	0.572,0.621,0.561,0.603	0.561,0.555,0.537,0.597	0.027
7787	"gene-Cpsf1"	"Cpsf1"	chrNC_000081.7	-	76480419	76480549	76480615	76480771	76480208	76480347	76480850	76480898	7787	139,124,115,127	63,67,59,90	162,152,147,151	66,90,71,87	195	169	0.461452445299404	0.83476938643529	0.657,0.616,0.628,0.55	0.68,0.594,0.642,0.601	-0.016
7788	"gene-Cpsf1"	"Cpsf1"	chrNC_000081.7	-	76485305	76485386	76485462	76485537	76485137	76485227	76485603	76485698	7788	34,48,62,52	51,44,46,53	38,53,40,57	65,47,50,37	114	120	0.77760939167155	0.962401071683997	0.412,0.535,0.587,0.508	0.381,0.543,0.457,0.619	0.01
7789	"gene-Cpsf1"	"Cpsf1"	chrNC_000081.7	-	76485462	76485537	76485603	76485698	76485305	76485386	76485773	76485825	7789	55,54,55,73	38,42,30,37	63,57,76,66	61,44,28,50	134	114	0.61582542002821	0.903942964651087	0.552,0.522,0.609,0.627	0.468,0.524,0.698,0.529	0.023
7790	"gene-Cyrib"	"Cyrib"	chrNC_000081.7	-	63828448	63828531	63829433	63829516	63821854	63821976	63842778	63842817	7790	18,28,10,18	166,160,159,199	13,14,13,14	168,103,151,162	122	122	0.49838059337714	0.85329459300649	0.098,0.149,0.059,0.083	0.072,0.12,0.079,0.08	0.009
7791	"gene-Cyrib"	"Cyrib"	chrNC_000081.7	-	63828448	63828531	63842778	63842817	63821854	63821976	63869746	63884958	7791	6,4,2,4	91,107,91,112	2,1,0,7	98,60,77,104	78	122	0.281830247438318	0.727909630163397	0.093,0.055,0.033,0.053	0.031,0.025,0.0,0.095	0.021
7792	"gene-Cyrib"	"Cyrib"	chrNC_000081.7	-	63828448	63828531	63829433	63829516	63821854	63821976	63894418	63894469	7792	3,7,1,3	98,108,88,112	3,3,1,1	107,69,81,107	122	122	0.342830276364009	0.758432186816549	0.03,0.061,0.011,0.026	0.027,0.042,0.012,0.009	0.01
7793	"gene-Cyrib"	"Cyrib"	chrNC_000081.7	-	63828448	63828531	63842778	63842817	63821854	63821976	63894418	63894469	7793	15,9,10,17	98,108,88,112	10,9,5,20	107,69,81,107	78	122	0.771123243853947	0.959542120555217	0.193,0.115,0.151,0.192	0.128,0.169,0.088,0.226	0.01
7794	"gene-Cyrib"	"Cyrib"	chrNC_000081.7	-	63828448	63828531	63842778	63842817	63821854	63821976	63932043	63932229	7794	2,0,2,1	89,102,86,107	2,1,0,3	97,57,75,101	78	122	0.477910717875528	0.84401104467988	0.034,0.0,0.035,0.014	0.031,0.027,0.0,0.044	-0.005
7795	"gene-Cyrib"	"Cyrib"	chrNC_000081.7	-	63828448	63828531	63894418	63894469	63821854	63821976	63932043	63932229	7795	14,8,5,8	89,102,86,107	10,6,12,9	97,57,75,101	90	122	0.373806730331078	0.78331911818853	0.176,0.096,0.073,0.092	0.123,0.125,0.178,0.108	-0.024
7796	"gene-Cyrib"	"Cyrib"	chrNC_000081.7	-	63829433	63829516	63842778	63842817	63821854	63821976	63894418	63894469	7796	15,9,10,17	3,7,1,3	10,9,5,20	3,3,1,1	78	122	0.419218713688479	0.807458402398729	0.887,0.668,0.94,0.899	0.839,0.824,0.887,0.969	-0.031
7797	"gene-Cyrib"	"Cyrib"	chrNC_000081.7	-	63842778	63842817	63894418	63894469	63821854	63821976	63932043	63932229	7797	14,8,5,8	2,0,2,1	10,6,12,9	2,1,0,3	90	78	0.737495980226612	0.948788530080629	0.858,1.0,0.684,0.874	0.812,0.839,1.0,0.722	0.011
7798	"gene-Cyrib"	"Cyrib"	chrNC_000081.7	-	63842778	63842817	63894418	63894469	63828448	63828531	63932043	63932297	7798	23,14,7,14	27,12,29,31	20,18,18,15	26,17,28,19	90	78	0.364152015354491	0.775023661872259	0.425,0.503,0.173,0.281	0.4,0.479,0.358,0.406	-0.065
7799	"gene-Cyrib"	"Cyrib"	chrNC_000081.7	-	63842778	63842817	63894418	63894469	63829433	63829516	63932043	63932387	7799	15,8,4,9	7,9,10,15	10,8,12,8	4,7,2,12	90	78	0.155243404713005	0.615103142513908	0.65,0.435,0.257,0.342	0.684,0.498,0.839,0.366	-0.176
7800	"gene-Cyrib"	"Cyrib"	chrNC_000081.7	-	63894418	63894469	63932043	63932229	63821854	63821976	63932482	63932627	7800	4,1,0,1	0,0,1,0	0,0,2,0	0,0,0,0	225	90	0.061612015700982	0.482046108555901	1.0,1.0,0.0,1.0	NA,NA,1.0,NA	-0.25
7801	"gene-Herc4"	"Herc4"	chrNC_000076.7	+	63151438	63151622	63152478	63152581	63150265	63150348	63153058	63153658	7801	58,67,59,49	50,38,43,33	65,63,77,67	53,33,36,61	223	142	0.717404790965577	0.941402177337301	0.425,0.529,0.466,0.486	0.439,0.549,0.577,0.412	-0.018
7802	"gene-Adcy8"	"Adcy8"	chrNC_000081.7	-	64609238	64609411	64616689	64616779	64597301	64597380	64618745	64618947	7802	12,2,6,7	16,12,18,15	1,1,2,9	9,16,12,11	129	212	0.201788159015355	0.665581844648739	0.552,0.215,0.354,0.434	0.154,0.093,0.215,0.573	0.13
7803	"gene-Efr3a"	"Efr3a"	chrNC_000081.7	+	65691568	65691719	65696462	65696584	65690281	65690409	65701575	65701725	7803	51,49,44,38	33,26,38,27	24,29,27,32	20,21,17,17	190	161	0.93436219476727	0.999202115572178	0.567,0.615,0.495,0.544	0.504,0.539,0.574,0.615	-0.003
7804	"gene-Eef1ece2"	"Eef1ece2"	chrNC_000082.7	+	20449101	20449188	20449530	20449660	20436375	20436659	20449846	20450062	7804	0,0,1,0	16,27,18,17	0,0,0,0	17,14,24,21	126	169	0.328997408453404	0.751852732016401	0.0,0.0,0.069,0.0	0.0,0.0,0.0,0.0	0.017
7805	"gene-Phf20l1"	"Phf20l1"	chrNC_000081.7	+	66484869	66485119	66487068	66487257	66481374	66481457	66487486	66487696	7805	55,59,54,83	63,67,68,59	82,53,61,62	51,47,63,61	289	228	0.250880232585988	0.706453095318416	0.408,0.41,0.385,0.526	0.559,0.471,0.433,0.445	-0.045
7806	"gene-Phf20l1"	"Phf20l1"	chrNC_000081.7	+	66502715	66502815	66504554	66504750	66501648	66501830	66508532	66508881	7806	46,51,39,66	114,104,101,108	64,56,67,64	117,99,115,119	139	235	0.136259324784437	0.600451351157719	0.406,0.453,0.395,0.508	0.48,0.489,0.496,0.476	-0.045
7807	"gene-Phf20l1"	"Phf20l1"	chrNC_000081.7	+	66502715	66502894	66504554	66504750	66501648	66501830	66508532	66508881	7807	61,72,56,84	114,104,101,108	73,70,81,81	117,99,115,119	218	235	0.584196958058176	0.887290198653489	0.366,0.427,0.374,0.456	0.402,0.433,0.432,0.423	-0.017
7809	"gene-Patj"	"Patj"	chrNC_000070.7	+	98423746	98423824	98427195	98427295	98411627	98411738	98457175	98457372	7809	1,0,4,5	5,3,4,2	8,1,0,6	5,5,4,6	117	139	0.821512345934288	0.978024717188468	0.192,0.0,0.543,0.748	0.655,0.192,0.0,0.543	0.023
7810	"gene-Naa50"	"Naa50"	chrNC_000082.7	+	43977436	43977556	43978242	43978309	43976772	43976909	43979825	43983729	7810	134,141,113,110	73,61,48,47	125,112,107,124	70,48,56,75	159	106	0.158045100265246	0.616094197140927	0.55,0.606,0.611,0.609	0.543,0.609,0.56,0.524	0.035
7811	"gene-Parp1"	"Parp1"	chrNC_000067.7	+	180416214	180416347	180416962	180417158	180415923	180415992	180418782	180418911	7811	192,166,195,203	268,230,244,245	206,215,207,196	351,258,314,295	172	235	0.14230683796453	0.609017574831726	0.495,0.496,0.522,0.531	0.445,0.532,0.474,0.476	0.029
7812	"gene-Zc3h3"	"Zc3h3"	chrNC_000081.7	-	75651128	75651287	75651339	75651405	75650914	75650984	75657301	75657486	7812	11,19,7,17	32,47,35,25	23,9,12,15	38,50,33,38	105	198	0.793876347077566	0.967530930033689	0.393,0.433,0.274,0.562	0.533,0.253,0.407,0.427	0.011
7813	"gene-Zc3h3"	"Zc3h3"	chrNC_000081.7	-	75651128	75651287	75651362	75651405	75650914	75650984	75657301	75657486	7813	10,19,6,14	32,47,35,25	20,7,12,13	38,50,33,38	82	198	0.733139852643759	0.948051239353086	0.43,0.494,0.293,0.575	0.56,0.253,0.468,0.452	0.015
7814	"gene-Eef1d"	"Eef1d"	chrNC_000081.7	-	75769074	75769131	75772539	75772611	75768668	75768768	75772980	75773101	7814	315,233,354,306	4,2,1,2	358,327,333,367	4,2,6,7	111	96	0.0838538834819408	0.519501803244201	0.986,0.99,0.997,0.992	0.987,0.993,0.98,0.978	0.007
7815	"gene-Gfus"	"Gfus"	chrNC_000081.7	-	75800277	75800392	75800740	75800898	75798815	75798944	75801501	75801613	7815	38,33,45,41	68,63,51,56	34,32,33,40	68,52,34,52	197	154	0.825895011848579	0.980107479709963	0.304,0.291,0.408,0.364	0.281,0.325,0.431,0.376	-0.012
7818	"gene-Ccndbp1"	"Ccndbp1"	chrNC_000068.8	+	120839198	120839258	120839523	120839603	120838924	120839090	120840307	120840389	7818	68,67,60,71	68,58,63,65	53,51,72,46	67,60,59,47	99	119	0.382503683773853	0.78746972797487	0.546,0.581,0.534,0.568	0.487,0.505,0.595,0.541	0.025
7819	"gene-Grina"	"Grina"	chrNC_000081.7	+	76131728	76131768	76131839	76131937	76130916	76131100	76132050	76132377	7819	7,3,10,3	54,62,54,59	7,2,15,1	85,62,89,58	79	137	0.376626336339497	0.784565622491059	0.184,0.077,0.243,0.081	0.125,0.053,0.226,0.029	0.038
7820	"gene-Dgat1"	"Dgat1"	chrNC_000081.7	-	76388314	76388420	76390765	76390853	76388064	76388172	76395754	76396167	7820	9,16,27,21	34,26,25,27	11,9,13,28	33,25,30,24	127	145	0.440664296681952	0.821190779043907	0.232,0.413,0.552,0.47	0.276,0.291,0.331,0.571	0.05
7821	"gene-A330076H08Rik"	"A330076H08Rik"	chrNC_000073.7	-	61624743	61624838	61631424	61631516	61593642	61594989	61631743	61632103	7821	18,14,4,5	28,30,21,15	19,4,18,4	21,19,29,13	131	134	0.610510491586249	0.901395042738198	0.397,0.323,0.163,0.254	0.481,0.177,0.388,0.239	-0.037
7822	"gene-Morn1"	"Morn1"	chrNC_000070.7	+	155177727	155178090	155178270	155180556	155177518	155177606	155185722	155185819	7822	9,14,8,14	97,84,98,85	24,8,9,7	105,83,112,75	402	2325	0.896099124879355	0.999202115572178	0.349,0.491,0.321,0.488	0.569,0.358,0.317,0.351	0.014
7823	"gene-Morn1"	"Morn1"	chrNC_000070.7	+	155177727	155178090	155178270	155185244	155177518	155177606	155185722	155185819	7823	9,14,8,14	206,192,181,187	24,8,9,7	218,186,202,168	402	7013	0.954146852055641	0.999202115572178	0.433,0.56,0.435,0.566	0.658,0.429,0.437,0.421	0.012
7824	"gene-Morn1"	"Morn1"	chrNC_000070.7	+	155177727	155178090	155178270	155185286	155177518	155177606	155185722	155185819	7824	9,14,8,14	204,192,181,187	24,8,9,7	218,187,202,169	402	7055	0.92931779630794	0.999202115572178	0.436,0.561,0.437,0.568	0.659,0.429,0.439,0.421	0.014
7825	"gene-Stxbp5"	"Stxbp5"	chrNC_000076.7	-	9654657	9654711	9659931	9659979	9653764	9653815	9660084	9660144	7825	0,0,0,1	1,0,0,0	0,1,0,2	1,0,0,0	87	93	0.887052995660756	0.999202115572178	0.0,NA,NA,1.0	0.0,1.0,NA,1.0	-0.167
7826	"gene-Stxbp5"	"Stxbp5"	chrNC_000076.7	-	9654657	9654711	9660084	9660144	9653764	9653815	9665106	9665172	7826	2,0,0,1	2,0,0,0	0,1,0,0	1,0,0,0	99	93	0.232191363256115	0.692423816264011	0.484,NA,NA,1.0	0.0,1.0,NA,NA	0.242
7827	"gene-Adck5"	"Adck5"	chrNC_000081.7	+	76478352	76478484	76478563	76478647	76478137	76478251	76478728	76478810	7827	30,16,12,13	22,25,23,21	28,18,33,29	30,22,20,25	171	123	0.088004690120594	0.526933465341897	0.495,0.315,0.273,0.308	0.402,0.37,0.543,0.455	-0.095
7828	"gene-Ppp1r16a"	"Ppp1r16a"	chrNC_000081.7	+	76577426	76577552	76577638	76577714	76577213	76577338	76577794	76577924	7828	84,72,71,86	62,41,58,54	84,68,96,74	51,69,77,66	165	115	0.148432975034117	0.611516937729392	0.486,0.55,0.46,0.526	0.534,0.407,0.465,0.439	0.044
7829	"gene-Rbfox2"	"Rbfox2"	chrNC_000081.7	-	76969777	76969850	76970266	76970355	76963189	76968406	76982139	76982272	7829	18,19,11,20	299,294,321,271	14,12,12,14	241,222,211,276	128	112	0.813522944933526	0.975218404059214	0.05,0.054,0.029,0.061	0.048,0.045,0.047,0.042	0.003
7830	"gene-Rbfox2"	"Rbfox2"	chrNC_000081.7	-	76970266	76970355	76982139	76982272	76969777	76969850	76983439	76983532	7830	320,362,296,374	285,280,306,293	287,239,227,256	286,243,239,228	172	128	0.0873904461725686	0.526435184694606	0.455,0.49,0.419,0.487	0.428,0.423,0.414,0.455	0.033
7831	"gene-Rbfox2"	"Rbfox2"	chrNC_000081.7	-	76970266	76970355	76982139	76982284	76969777	76969850	76983439	76983532	7831	263,246,287,315	285,280,306,293	245,209,169,268	286,243,239,228	184	128	0.431218993225603	0.814513875613178	0.391,0.379,0.395,0.428	0.373,0.374,0.33,0.45	0.017
7832	"gene-Rbfox2"	"Rbfox2"	chrNC_000081.7	-	76973823	76973900	76974061	76974093	76970266	76970355	76978650	76978690	7832	121,135,125,143	3,7,8,6	97,101,68,100	2,4,12,3	71	116	0.999202115572178	0.999202115572178	0.985,0.969,0.962,0.975	0.988,0.976,0.903,0.982	0.01
7833	"gene-Rbfox2"	"Rbfox2"	chrNC_000081.7	-	76973823	76973900	76976011	76976054	76970266	76970355	76978650	76978690	7833	7,6,10,5	3,7,8,6	2,8,2,2	2,4,12,3	82	116	0.365567098106401	0.776239632719756	0.767,0.548,0.639,0.541	0.586,0.739,0.191,0.485	0.124
7834	"gene-Rbfox2"	"Rbfox2"	chrNC_000081.7	-	76974061	76974093	76976011	76976054	76970266	76970355	76978650	76978690	7834	7,6,10,5	121,135,125,143	2,8,2,2	97,101,68,100	82	71	0.274192626532116	0.724764996218344	0.048,0.037,0.065,0.029	0.018,0.064,0.025,0.017	0.014
7835	"gene-Rbfox2"	"Rbfox2"	chrNC_000081.7	-	76974061	76974093	76976011	76976054	76970266	76970355	76982139	76982272	7835	9,7,9,6	21,34,33,33	5,7,6,5	20,35,16,29	82	71	0.723132323614993	0.943888546239471	0.271,0.151,0.191,0.136	0.178,0.148,0.245,0.13	0.012
7836	"gene-Rbfox2"	"Rbfox2"	chrNC_000081.7	-	76974061	76974093	76978650	76978690	76970266	76970355	76982139	76982272	7836	564,539,596,567	21,34,33,33	474,379,412,455	20,35,16,29	79	71	0.681628556844381	0.927019298958214	0.96,0.934,0.942,0.939	0.955,0.907,0.959,0.934	0.005
7837	"gene-Rbfox2"	"Rbfox2"	chrNC_000081.7	-	76976011	76976054	76978650	76978690	76970266	76970355	76982139	76982272	7837	564,539,596,567	9,7,9,6	474,379,412,455	5,7,6,5	79	82	0.984159634460983	0.999202115572178	0.985,0.988,0.986,0.99	0.99,0.983,0.986,0.99	0.0
7838	"gene-Rbfox2"	"Rbfox2"	chrNC_000081.7	-	76976011	76976054	76978650	76978690	76974061	76974093	76982139	76982284	7838	270,245,285,279	6,0,0,4	217,175,161,207	3,1,1,3	79	82	0.403454527969204	0.797457245989407	0.979,1.0,1.0,0.986	0.987,0.995,0.994,0.986	0.001
7839	"gene-Rbfox2"	"Rbfox2"	chrNC_000081.7	-	76978650	76978690	76982139	76982272	76970266	76970355	76983439	76983532	7839	343,393,312,401	170,155,143,150	315,261,243,279	114,104,105,132	172	79	0.679227792581188	0.926787421464826	0.481,0.538,0.501,0.551	0.559,0.535,0.515,0.493	-0.008
7840	"gene-Rbfox2"	"Rbfox2"	chrNC_000081.7	-	76978650	76978690	76982139	76982284	76970266	76970355	76983439	76983532	7840	290,277,303,344	170,155,143,150	275,229,187,291	114,104,105,132	184	79	0.224373375919176	0.684067178013306	0.423,0.434,0.476,0.496	0.509,0.486,0.433,0.486	-0.021
7841	"gene-Rbfox2"	"Rbfox2"	chrNC_000081.7	-	76978650	76978690	76982139	76982272	76974061	76974093	76983439	76983532	7841	321,359,296,374	16,23,30,18	288,239,228,256	18,17,13,13	172	79	0.797396993774278	0.969309496724026	0.902,0.878,0.819,0.905	0.88,0.866,0.89,0.9	-0.008
7842	"gene-Rbfox2"	"Rbfox2"	chrNC_000081.7	-	76978650	76978690	76982139	76982284	76974061	76974093	76983439	76983532	7842	264,243,287,315	16,23,30,18	246,209,170,268	18,17,13,13	184	79	0.458865022105547	0.83353354183489	0.876,0.819,0.804,0.883	0.854,0.841,0.849,0.898	-0.015
7843	"gene-Rbfox2"	"Rbfox2"	chrNC_000081.7	-	76978650	76978690	76982139	76982272	76976011	76976054	76983439	76983532	7843	328,360,300,379	2,5,2,0	291,241,234,259	0,1,0,1	172	79	0.172695963286907	0.637900511501103	0.987,0.971,0.986,1.0	1.0,0.991,1.0,0.992	-0.01
7844	"gene-Rbfox2"	"Rbfox2"	chrNC_000081.7	-	76978650	76978690	76982139	76982284	76976011	76976054	76983439	76983532	7844	271,244,291,320	2,5,2,0	247,211,176,270	0,1,0,1	184	79	0.200316429495416	0.665424243552265	0.983,0.954,0.984,1.0	1.0,0.989,1.0,0.991	-0.015
