ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3841	"gene-Trim9"	"Trim9"	chrNC_000078.7	-	70291306	70295201	70291306	70293225	70295038	70295201	3841	174,242,201,178	72,54,79,81	175,195,180,186	85,73,74,75	1852	39	0.338985837683196	0.719338810828163	0.048,0.086,0.051,0.044	0.042,0.053,0.049,0.05	0.009
3842	"gene-Trim9"	"Trim9"	chrNC_000078.7	-	70291306	70295201	70291306	70293343	70295038	70295201	3842	161,220,183,162	0,0,1,0	157,184,164,168	1,0,0,0	1734	39	0.999202115572178	0.999202115572178	1.0,1.0,0.805,1.0	0.779,1.0,1.0,1.0	0.007
3843	"gene-Trim9"	"Trim9"	chrNC_000078.7	-	70312922	70314037	70312922	70313266	70314007	70314037	3843	279,301,213,280	6,2,5,1	285,247,319,256	2,2,4,3	780	39	0.66371405567596	0.927206989563025	0.699,0.883,0.681,0.933	0.877,0.861,0.799,0.81	-0.038
3845	"gene-Trim9"	"Trim9"	chrNC_000078.7	-	70312922	70314974	70312922	70313266	70314835	70314974	3845	528,518,445,476	0,0,0,0	526,427,561,504	0,3,0,0	1608	39	0.71046565646313	0.958812860615249	1.0,1.0,1.0,1.0	1.0,0.775,1.0,1.0	0.056
3846	"gene-Trim9"	"Trim9"	chrNC_000078.7	-	70312922	70314974	70312922	70314037	70314835	70314974	3846	301,258,264,238	7,15,6,12	292,206,311,293	11,8,3,15	837	39	0.649170828941555	0.91848323448022	0.667,0.445,0.672,0.48	0.553,0.545,0.828,0.476	-0.034
3847	"gene-Trim9"	"Trim9"	chrNC_000078.7	-	70312922	70314974	70312922	70314040	70314835	70314974	3847	301,258,264,238	24,14,26,21	292,206,311,293	14,12,18,10	834	39	0.00956580799516804	0.249574604979999	0.37,0.463,0.322,0.346	0.494,0.445,0.447,0.578	-0.116
3848	"gene-Trim9"	"Trim9"	chrNC_000078.7	-	70312922	70314974	70312922	70314306	70314835	70314974	3848	208,170,183,164	2,3,0,2	195,149,189,205	0,1,2,2	568	39	0.550102169088728	0.851928137969269	0.877,0.796,1.0,0.849	1.0,0.911,0.866,0.876	-0.033
3851	"gene-Glo1"	"Glo1"	chrNC_000083.7	-	30811834	30813200	30811834	30812048	30813088	30813200	3851	717,708,644,645	2,4,7,8	704,630,800,687	0,3,8,6	1079	39	0.397811113917782	0.755740004158379	0.928,0.865,0.769,0.745	1.0,0.884,0.783,0.805	-0.041
3854	"gene-Gm40443"	"Gm40443"	chrNC_000078.7	-	76356614	76359607	76356614	76359283	76359462	76359607	3854	1,2,0,0	2,0,0,0	2,0,0,1	0,0,0,0	218	39	0.121688142367827	0.520193585694527	0.082,1.0,NA,NA	1.0,NA,NA,1.0	-0.459
3859	"gene-Ints6l"	"Ints6l"	chrNC_000086.8	+	55500239	55500886	55500239	55500676	55500808	55500886	3859	23,24,20,11	23,20,19,27	23,13,8,17	13,10,18,19	171	39	0.596890240377753	0.887223399257888	0.186,0.215,0.194,0.085	0.287,0.229,0.092,0.169	-0.024
3860	"gene-Ints6l"	"Ints6l"	chrNC_000086.8	+	55538398	55539603	55538398	55538493	55539492	55539603	3860	161,182,247,181	1,5,5,3	173,175,210,181	2,9,6,3	1038	39	0.273227186462962	0.690076052689616	0.858,0.578,0.65,0.694	0.765,0.422,0.568,0.694	0.083
3861	"gene-Ints6l"	"Ints6l"	chrNC_000086.8	+	55552239	55553187	55552239	55552359	55552573	55553187	3861	127,143,145,135	1,2,2,0	170,126,147,144	1,1,3,3	253	39	0.382846968956763	0.745425747539486	0.951,0.917,0.918,1.0	0.963,0.951,0.883,0.881	0.027
3864	"gene-Bbof1"	"Bbof1"	chrNC_000078.7	+	84475116	84476853	84475116	84475218	84476361	84476853	3864	66,117,72,83	4,1,1,1	77,85,72,63	6,0,2,2	1182	39	0.446503133823961	0.78243841018218	0.353,0.794,0.704,0.733	0.297,1.0,0.543,0.51	0.059
3865	"gene-Bbof1"	"Bbof1"	chrNC_000078.7	+	84475116	84476853	84475116	84475218	84476778	84476853	3865	91,135,90,100	3,2,6,1	109,109,102,90	4,6,5,2	1599	39	0.30412479740218	0.704253631417228	0.425,0.622,0.268,0.709	0.399,0.307,0.332,0.523	0.116
3866	"gene-Bbof1"	"Bbof1"	chrNC_000078.7	+	84476361	84476853	84476361	84476398	84476778	84476853	3866	32,31,25,28	5,1,1,2	42,34,34,33	1,1,4,2	419	39	0.533734244762607	0.843741820896531	0.373,0.743,0.699,0.566	0.796,0.76,0.442,0.606	-0.056
3867	"gene-Prox2"	"Prox2"	chrNC_000078.7	-	85132583	85134328	85132583	85133420	85134125	85134328	3867	2,0,1,6	1,0,2,0	2,6,2,9	0,0,0,0	744	39	0.029523472201766	0.341388157355659	0.095,NA,0.026,1.0	1.0,1.0,1.0,1.0	-0.626
3868	"gene-Det1"	"Det1"	chrNC_000073.7	-	78477218	78477860	78477218	78477412	78477516	78477860	3868	27,30,23,13	0,0,0,1	27,21,21,23	1,4,0,0	143	39	0.592780771545913	0.884700957099248	1.0,1.0,1.0,0.78	0.88,0.589,1.0,1.0	0.078
3869	"gene-Det1"	"Det1"	chrNC_000073.7	-	78477218	78477860	78477218	78477412	78477710	78477860	3869	46,50,45,36	0,1,2,1	63,43,37,46	2,0,0,3	337	39	0.812184535250831	0.997800579792584	1.0,0.853,0.723,0.806	0.785,1.0,1.0,0.64	-0.011
3870	"gene-Znrf1"	"Znrf1"	chrNC_000074.7	+	112348227	112352352	112348227	112348319	112349106	112352352	3870	978,1176,1222,941	159,139,121,166	1270,1201,1203,1184	159,158,135,163	826	39	0.575448349644324	0.871419891294812	0.225,0.285,0.323,0.211	0.274,0.264,0.296,0.255	-0.011
3871	"gene-Znrf1"	"Znrf1"	chrNC_000074.7	+	112348227	112352352	112348227	112348319	112349430	112352352	3871	1754,2023,1985,1716	22,24,21,29	2189,1973,2085,2088	25,32,24,32	1150	39	0.690369258989597	0.946926174307011	0.73,0.741,0.762,0.667	0.748,0.676,0.747,0.689	0.01
3872	"gene-Ttll5"	"Ttll5"	chrNC_000078.7	+	85890551	85890772	85890551	85890634	85890719	85890772	3872	1,2,1,2	3,1,0,2	2,9,11,0	0,1,2,2	124	39	0.218247854777521	0.635893853670197	0.095,0.386,1.0,0.239	1.0,0.739,0.634,0.0	-0.163
3873	"gene-Parp6"	"Parp6"	chrNC_000075.7	+	59524517	59525990	59524517	59525142	59525750	59525990	3873	42,29,45,45	5,5,4,2	36,55,46,49	3,4,2,1	647	39	0.128494332943378	0.531099837790992	0.336,0.259,0.404,0.576	0.42,0.453,0.581,0.747	-0.157
3878	"gene-Tmem63c"	"Tmem63c"	chrNC_000078.7	+	87099599	87103371	87099599	87099662	87101230	87103371	3878	29,69,55,61	1,1,1,0	24,40,45,43	0,0,1,1	1607	39	0.999202115572178	0.999202115572178	0.413,0.626,0.572,1.0	1.0,1.0,0.522,0.511	-0.106
3879	"gene-Tmem63c"	"Tmem63c"	chrNC_000078.7	+	87099599	87103371	87099599	87099662	87102218	87103371	3879	61,119,117,109	1,2,0,0	69,72,76,78	0,0,0,0	2595	39	0.0912102409609562	0.474782606603006	0.478,0.472,1.0,1.0	1.0,1.0,1.0,1.0	-0.262
3880	"gene-Tmem63c"	"Tmem63c"	chrNC_000078.7	+	87099599	87103371	87099599	87099662	87103161	87103371	3880	85,181,150,149	17,28,20,14	104,122,100,104	5,7,19,11	3538	39	0.161702165888025	0.573186303994204	0.052,0.067,0.076,0.105	0.187,0.161,0.055,0.094	-0.049
3881	"gene-Tmem63c"	"Tmem63c"	chrNC_000078.7	+	87102218	87103371	87102218	87102259	87103161	87103371	3881	27,66,38,46	0,0,0,0	42,58,26,30	0,1,0,0	941	39	0.0781383747218161	0.46394203307246	1.0,1.0,1.0,1.0	1.0,0.706,1.0,1.0	0.074
3884	"gene-Galc"	"Galc"	chrNC_000078.7	-	98223949	98225360	98223949	98224040	98224232	98225360	3884	0,2,4,1	0,0,2,1	1,2,0,1	2,0,0,0	231	39	0.267355251159688	0.687964791794383	NA,1.0,0.252,0.144	0.078,1.0,NA,1.0	-0.227
3885	"gene-Eml5"	"Eml5"	chrNC_000078.7	-	98760689	98762880	98760689	98760878	98762765	98762880	3885	450,628,512,471	19,34,23,24	595,535,584,624	33,35,39,40	1926	39	0.0171440983079308	0.282373383895332	0.324,0.272,0.311,0.284	0.267,0.236,0.233,0.24	0.054
3886	"gene-Eml5"	"Eml5"	chrNC_000078.7	-	98760689	98762880	98760689	98760878	98762784	98762880	3886	458,643,525,478	2,3,3,1	598,543,590,633	3,2,3,3	1945	39	0.785578230048581	0.985665015990722	0.821,0.811,0.778,0.906	0.8,0.845,0.798,0.809	0.016
3887	"gene-Eml5"	"Eml5"	chrNC_000078.7	-	98762765	98767370	98762765	98762880	98767161	98767370	3887	909,1335,1114,950	0,2,0,0	1197,1212,1190,1213	0,2,0,0	4320	39	0.999202115572178	0.999202115572178	1.0,0.858,1.0,1.0	1.0,0.845,1.0,1.0	0.003
3888	"gene-Eml5"	"Eml5"	chrNC_000078.7	-	98765049	98767370	98765049	98765188	98767161	98767370	3888	495,720,657,467	6,3,2,6	674,695,664,646	2,1,5,4	2012	39	0.286298043288479	0.694055862517526	0.615,0.823,0.864,0.601	0.867,0.931,0.72,0.758	-0.093
3889	"gene-Eml5"	"Eml5"	chrNC_000078.7	-	98765049	98767370	98765049	98765207	98767161	98767370	3889	492,713,652,462	10,3,8,8	671,682,657,635	8,5,7,6	1993	39	0.620004807786594	0.898092841077321	0.491,0.823,0.615,0.531	0.621,0.727,0.647,0.674	-0.052
3890	"gene-Eml5"	"Eml5"	chrNC_000078.7	-	98762765	98767370	98762765	98762880	98767166	98767370	3890	910,1339,1119,955	0,0,2,0	1197,1214,1196,1213	0,0,0,0	4325	39	0.282224620435245	0.69124386648422	1.0,1.0,0.835,1.0	1.0,1.0,1.0,1.0	-0.041
3891	"gene-Eml5"	"Eml5"	chrNC_000078.7	-	98765049	98767370	98765049	98765188	98767166	98767370	3891	496,724,662,472	0,2,1,2	674,697,670,646	0,1,0,0	2017	39	0.0561779838802662	0.446510158592501	1.0,0.875,0.928,0.82	1.0,0.931,1.0,1.0	-0.077
3892	"gene-2410002F23Rik"	"2410002F23Rik"	chrNC_000073.7	+	43897333	43897719	43897333	43897483	43897675	43897719	3892	173,219,214,150	23,16,13,18	188,159,193,180	14,12,15,7	231	39	0.101674798679334	0.489502965155391	0.559,0.698,0.735,0.585	0.694,0.691,0.685,0.813	-0.077
3893	"gene-Homer3"	"Homer3"	chrNC_000074.7	+	70745624	70747007	70745624	70746328	70746633	70747007	3893	150,138,146,136	1,0,3,1	192,211,132,189	0,4,5,2	344	39	0.397677702099114	0.755740004158379	0.944,1.0,0.847,0.939	1.0,0.857,0.75,0.915	0.052
3894	"gene-Mst1r"	"Mst1r"	chrNC_000075.7	+	107793750	107794123	107793750	107793932	107794013	107794123	3894	0,0,4,0	1,4,1,2	2,0,1,1	9,4,3,1	120	39	0.841373797038764	0.999202115572178	0.0,0.0,0.565,0.0	0.067,0.0,0.098,0.245	0.039
3896	"gene-Pdgfa"	"Pdgfa"	chrNC_000071.7	-	138981953	138986336	138981953	138982151	138982864	138986336	3896	10,11,13,5	4,4,6,7	3,14,5,6	7,6,7,4	752	39	0.238083443450107	0.66001281918445	0.115,0.125,0.101,0.036	0.022,0.108,0.036,0.072	0.035
3898	"gene-Gm31907"	"Gm31907"	chrNC_000084.7	-	45563330	45565214	45563330	45563757	45565029	45565214	3898	2,6,1,2	0,0,0,0	4,5,2,0	1,0,0,0	1311	39	0.0899760111595062	0.474782606603006	1.0,1.0,1.0,1.0	0.106,1.0,1.0,NA	0.298
3899	"gene-Tunar"	"Tunar"	chrNC_000078.7	+	105347603	105350191	105347603	105348205	105348361	105350191	3899	66,83,76,60	2,3,1,0	60,61,54,74	5,2,0,2	195	39	0.418531871877551	0.768451961480094	0.868,0.847,0.938,1.0	0.706,0.859,1.0,0.881	0.052
3900	"gene-Gm33236"	"Gm33236"	chrNC_000078.7	-	107590456	107593077	107590456	107590996	107593006	107593077	3900	9,4,7,0	0,0,0,1	5,2,3,5	0,0,0,0	2049	39	0.763201068750018	0.980515762767005	1.0,1.0,1.0,0.0	1.0,1.0,1.0,1.0	-0.25
3902	"gene-Dlk1"	"Dlk1"	chrNC_000078.7	+	109425532	109429262	109425532	109425818	109425971	109429262	3902	56,38,56,53	3,0,5,2	32,64,70,65	1,2,1,3	192	39	0.378482945919489	0.742643481832214	0.791,1.0,0.695,0.843	0.867,0.867,0.934,0.815	-0.039
3903	"gene-Dlk1"	"Dlk1"	chrNC_000078.7	+	109425532	109429262	109425532	109425818	109426037	109429262	3903	66,52,72,62	0,2,5,1	43,73,82,84	2,1,1,0	258	39	0.298311668665026	0.701456630439362	1.0,0.797,0.685,0.904	0.765,0.917,0.925,1.0	-0.055
3904	"gene-Dlk1"	"Dlk1"	chrNC_000078.7	+	109425532	109429262	109425532	109425758	109426043	109429262	3904	89,66,91,87	0,0,0,1	59,89,101,109	2,1,1,1	324	39	0.050846541787672	0.445974464859407	1.0,1.0,1.0,0.913	0.78,0.915,0.924,0.929	0.091
3905	"gene-Dlk1"	"Dlk1"	chrNC_000078.7	+	109425532	109429262	109425532	109425818	109426043	109429262	3905	68,54,73,64	6,4,6,10	43,73,84,84	2,9,11,5	264	39	0.861780223521948	0.999202115572178	0.626,0.666,0.643,0.486	0.761,0.545,0.53,0.713	-0.032
3906	"gene-1810009A15Rik"	"1810009A15Rik"	chrNC_000085.7	+	8866246	8866612	8866246	8866328	8866487	8866612	3906	11,10,9,12	55,68,67,77	7,9,6,11	76,49,61,68	198	39	0.339959911638588	0.719338810828163	0.038,0.028,0.026,0.03	0.018,0.035,0.019,0.031	0.005
3909	"gene-Gm34081"	"Gm34081"	chrNC_000078.7	-	109488933	109489481	109488933	109489090	109489222	109489481	3909	0,0,1,0	0,0,0,0	0,0,0,0	1,0,0,1	171	39	NA	NA	NA,NA,1.0,NA	0.0,NA,NA,0.0	1.0
3911	"gene-Tube1"	"Tube1"	chrNC_000076.7	+	39034497	39035863	39034497	39034631	39035653	39035863	3911	7,4,9,22	0,0,0,0	26,13,13,12	0,0,1,0	1061	39	0.176996092878514	0.594944850011811	1.0,1.0,1.0,1.0	1.0,1.0,0.323,1.0	0.169
3913	"gene-Snx24"	"Snx24"	chrNC_000084.7	+	53522588	53523994	53522588	53522684	53523463	53523994	3913	225,122,159,195	0,0,0,2	241,211,209,207	2,0,0,0	818	39	0.944667966070256	0.999202115572178	1.0,1.0,1.0,0.823	0.852,1.0,1.0,1.0	-0.007
3922	"gene-A230087F16Rik"	"A230087F16Rik"	chrNC_000078.7	+	111253051	111259509	111253051	111253345	111253462	111259509	3922	0,0,0,4	0,0,0,0	1,2,6,1	0,0,1,0	156	39	0.999202115572178	0.999202115572178	NA,NA,NA,1.0	1.0,1.0,0.6,1.0	0.1
3924	"gene-Gm40578"	"Gm40578"	chrNC_000078.7	-	111465898	111469143	111465898	111466043	111466417	111469143	3924	1,4,0,1	0,0,1,2	4,2,3,4	0,2,0,1	413	39	0.561758236145522	0.861875649976691	1.0,1.0,0.0,0.045	1.0,0.086,1.0,0.274	-0.079
3925	"gene-Zfyve21"	"Zfyve21"	chrNC_000078.7	+	111792009	111794119	111792009	111792066	111793976	111794119	3925	42,61,100,26	6,10,9,6	56,55,48,66	20,8,13,17	1949	39	0.0239603532350029	0.322404216671324	0.123,0.109,0.182,0.08	0.053,0.121,0.069,0.072	0.045
3926	"gene-Zfyve21"	"Zfyve21"	chrNC_000078.7	+	111792009	111794119	111792009	111792066	111793979	111794119	3926	42,61,100,26	5,5,8,3	56,55,49,67	6,2,2,3	1952	39	0.11039235274553	0.508385835012308	0.144,0.196,0.2,0.148	0.157,0.355,0.329,0.309	-0.115
3927	"gene-Syt3"	"Syt3"	chrNC_000073.7	+	44034644	44035545	44034644	44034720	44035352	44035545	3927	71,73,45,47	0,0,1,0	33,51,60,81	0,0,2,0	671	39	0.70132996422924	0.95431627475974	1.0,1.0,0.723,1.0	1.0,1.0,0.636,1.0	0.022
3928	"gene-Syt3"	"Syt3"	chrNC_000073.7	+	44034644	44035545	44034644	44034720	44035374	44035545	3928	71,75,45,48	0,0,0,0	35,53,63,83	0,0,1,0	693	39	0.112444707588894	0.509140415584599	1.0,1.0,1.0,1.0	1.0,1.0,0.78,1.0	0.055
3929	"gene-Syt3"	"Syt3"	chrNC_000073.7	+	44034644	44035545	44034644	44034720	44035379	44035545	3929	71,76,45,48	2,0,0,0	35,53,63,83	0,0,0,1	698	39	0.87651686180351	0.999202115572178	0.665,1.0,1.0,1.0	1.0,1.0,1.0,0.823	-0.039
3930	"gene-Nbl1"	"Nbl1"	chrNC_000070.7	-	138818337	138819594	138818337	138818504	138819354	138819594	3930	9,10,17,6	2,2,0,0	7,2,3,8	0,2,0,0	889	39	0.650736347375203	0.918841035123838	0.165,0.18,1.0,1.0	1.0,0.042,1.0,1.0	-0.174
3931	"gene-Nbl1"	"Nbl1"	chrNC_000070.7	-	138818337	138819594	138818337	138818596	138819354	138819594	3931	9,9,14,5	0,3,0,1	6,1,2,7	0,0,0,1	797	39	0.904772322158354	0.999202115572178	1.0,0.128,1.0,0.197	1.0,1.0,1.0,0.255	-0.232
3934	"gene-Neurl4"	"Neurl4"	chrNC_000077.7	+	69802754	69804648	69802754	69802920	69803952	69804648	3934	175,389,305,246	123,176,129,165	312,267,348,361	183,188,201,201	1071	39	0.306549313160392	0.704253631417228	0.049,0.074,0.079,0.051	0.058,0.049,0.059,0.061	0.006
3937	"gene-Inf2"	"Inf2"	chrNC_000078.7	+	112577843	112579038	112577843	112578470	112578981	112579038	3937	22,47,32,22	0,0,0,0	47,38,54,43	0,0,0,1	550	39	0.14788832944027	0.555183902074912	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.753	0.062
3938	"gene-Pacs2"	"Pacs2"	chrNC_000078.7	+	113035124	113038013	113035124	113036092	113036162	113038013	3938	160,178,180,179	67,59,67,78	200,187,180,196	90,85,87,79	109	39	0.0837638046287428	0.470017340602164	0.461,0.519,0.49,0.451	0.443,0.44,0.425,0.47	0.036
3939	"gene-Cchcr1"	"Cchcr1"	chrNC_000083.7	+	35839941	35841196	35839941	35840043	35840378	35841196	3939	29,30,30,18	0,0,0,0	31,28,33,28	1,1,0,0	374	39	0.00682958257984279	0.236084336093331	1.0,1.0,1.0,1.0	0.764,0.745,1.0,1.0	0.123
3940	"gene-Cchcr1"	"Cchcr1"	chrNC_000083.7	+	35839941	35841196	35839941	35840043	35841044	35841196	3940	71,72,80,49	7,4,7,8	116,95,94,102	13,4,16,7	1040	39	0.944124543239963	0.999202115572178	0.276,0.403,0.3,0.187	0.251,0.471,0.181,0.353	-0.022
3941	"gene-Cchcr1"	"Cchcr1"	chrNC_000083.7	+	35840378	35841196	35840378	35840619	35841044	35841196	3941	36,39,48,26	0,0,0,0	70,59,52,68	2,0,1,1	464	39	0.000221969929269372	0.0808331214244129	1.0,1.0,1.0,1.0	0.746,1.0,0.814,0.851	0.147
3942	"gene-Mtch1"	"Mtch1"	chrNC_000083.7	-	29551049	29551752	29551049	29551212	29551634	29551752	3942	3067,2508,2476,2743	4,14,11,15	2966,2861,3244,3177	23,14,21,27	461	39	0.015934374041076	0.279227643348046	0.985,0.938,0.95,0.939	0.916,0.945,0.929,0.909	0.028
3943	"gene-Rrm2b"	"Rrm2b"	chrNC_000081.7	-	37924195	37927641	37924195	37925034	37927298	37927641	3943	364,397,343,321	1,0,0,3	424,388,425,422	2,0,0,0	2303	39	0.594610629399311	0.885119490865535	0.86,1.0,1.0,0.644	0.782,1.0,1.0,1.0	-0.07
3945	"gene-Taf8"	"Taf8"	chrNC_000083.7	-	47798974	47801207	47798974	47800821	47801067	47801207	3945	12,19,40,16	24,10,13,17	18,24,33,39	17,14,18,10	285	39	0.334432249066124	0.717754567270434	0.064,0.206,0.296,0.114	0.127,0.19,0.201,0.348	-0.046
3946	"gene-Taf8"	"Taf8"	chrNC_000083.7	-	47798974	47804629	47798974	47800821	47804486	47804629	3946	225,295,327,195	7,5,5,5	306,269,242,327	5,2,4,3	3704	39	0.0665242382754868	0.452662585519886	0.253,0.383,0.408,0.291	0.392,0.586,0.389,0.534	-0.142
3947	"gene-Taf8"	"Taf8"	chrNC_000083.7	-	47798974	47804629	47798974	47801207	47804486	47804629	3947	213,276,286,180	13,9,13,16	290,247,210,288	12,14,20,12	3318	39	0.885939275659462	0.999202115572178	0.161,0.265,0.205,0.117	0.221,0.172,0.11,0.22	0.006
3948	"gene-Taf8"	"Taf8"	chrNC_000083.7	-	47801067	47804629	47801067	47801446	47804486	47804629	3948	194,258,262,172	1,0,0,0	263,224,182,264	0,0,1,0	3079	39	0.999202115572178	0.999202115572178	0.711,1.0,1.0,1.0	1.0,1.0,0.697,1.0	0.003
3950	"gene-Ncapg2"	"Ncapg2"	chrNC_000078.7	+	116424183	116427152	116424183	116424259	116424336	116427152	3950	38,36,25,15	0,0,1,0	25,10,26,29	0,1,0,1	116	39	0.389173898110455	0.74892571457682	1.0,1.0,0.894,1.0	1.0,0.771,1.0,0.907	0.054
3954	"gene-Ephb6"	"Ephb6"	chrNC_000072.7	+	41592850	41593518	41592850	41593201	41593393	41593518	3954	60,64,68,59	78,57,67,85	61,53,72,47	62,73,64,86	231	39	0.624170267172828	0.901263598051003	0.115,0.159,0.146,0.105	0.142,0.109,0.16,0.084	0.007
3957	"gene-Vps13d"	"Vps13d"	chrNC_000070.7	-	144635701	144637482	144635701	144635791	144637386	144637482	3957	10,22,22,12	1,0,0,0	10,6,18,20	0,1,0,0	1634	39	0.999202115572178	0.999202115572178	0.193,1.0,1.0,1.0	1.0,0.125,1.0,1.0	0.017
3958	"gene-Wdr37"	"Wdr37"	chrNC_000079.7	-	8853029	8855982	8853029	8854314	8854393	8855982	3958	45,45,45,50	29,38,23,23	55,60,35,36	34,21,42,40	118	39	0.493971954656	0.821723696012784	0.339,0.281,0.393,0.418	0.348,0.486,0.216,0.229	0.038
3964	"gene-Ero1b"	"Ero1b"	chrNC_000079.7	+	12621715	12624417	12621715	12621772	12624126	12624417	3964	187,263,237,204	1,0,0,0	255,132,266,251	0,1,0,1	2393	39	0.502492404303317	0.826176589576799	0.753,1.0,1.0,1.0	1.0,0.683,1.0,0.804	0.067
3965	"gene-Gpr137b"	"Gpr137b"	chrNC_000079.7	-	13535412	13535657	13535412	13535421	13535520	13535657	3965	26,19,21,24	4,0,0,0	23,24,30,27	0,0,0,0	138	39	0.434364180307948	0.777021817945069	0.648,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.088
3966	"gene-Tbce"	"Tbce"	chrNC_000079.7	-	14184213	14185226	14184213	14184316	14185126	14185226	3966	370,467,424,334	42,33,48,62	452,377,499,442	34,42,44,44	849	39	0.194184945029865	0.608185510160652	0.288,0.394,0.289,0.198	0.379,0.292,0.343,0.316	-0.04
3967	"gene-Tbce"	"Tbce"	chrNC_000079.7	-	14184213	14185226	14184213	14184545	14185126	14185226	3967	252,353,308,254	7,1,8,5	337,283,359,324	8,2,2,1	620	39	0.0933930679492188	0.477190858134694	0.694,0.957,0.708,0.762	0.726,0.899,0.919,0.953	-0.094
3968	"gene-Inhba"	"Inhba"	chrNC_000079.7	+	16186784	16189117	16186784	16186971	16189035	16189117	3968	22,42,24,23	3,9,3,2	24,25,25,27	3,5,0,0	2103	39	0.125615277264943	0.525744060301705	0.12,0.08,0.129,0.176	0.129,0.085,1.0,1.0	-0.427
3969	"gene-Plppr3"	"Plppr3"	chrNC_000076.7	-	79702668	79703141	79702668	79702712	79703005	79703141	3969	1464,1818,1818,1543	29,24,4,17	1931,1670,1749,1991	20,11,8,12	332	39	0.365195150295436	0.735905149223873	0.856,0.899,0.982,0.914	0.919,0.947,0.963,0.951	-0.032
3970	"gene-Plppr3"	"Plppr3"	chrNC_000076.7	-	79702668	79703141	79702668	79702822	79703005	79703141	3970	822,1117,1077,901	10,5,2,9	1141,1024,1032,1148	12,8,10,10	222	39	0.255465558001392	0.676225570728102	0.935,0.975,0.99,0.946	0.944,0.957,0.948,0.953	0.011
3971	"gene-Plppr3"	"Plppr3"	chrNC_000076.7	-	79702668	79703141	79702668	79702864	79703005	79703141	3971	563,814,772,619	423,315,339,362	829,753,744,844	369,305,394,356	180	39	0.275634566659291	0.69039418792084	0.224,0.359,0.33,0.27	0.327,0.348,0.29,0.339	-0.03
3972	"gene-Plppr3"	"Plppr3"	chrNC_000076.7	-	79709853	79710412	79709853	79709941	79710122	79710412	3972	1092,1178,1107,1003	62,47,60,58	1231,1008,1120,1168	73,77,57,70	220	39	0.108589167520394	0.502645127335303	0.757,0.816,0.766,0.754	0.749,0.699,0.777,0.747	0.03
3973	"gene-Plppr3"	"Plppr3"	chrNC_000076.7	-	79709853	79710412	79709853	79709989	79710122	79710412	3973	922,991,968,831	7,2,11,6	1038,858,959,960	9,7,11,4	172	39	0.564658793296114	0.863655813493503	0.968,0.991,0.952,0.969	0.963,0.965,0.952,0.982	0.004
3974	"gene-Plppr3"	"Plppr3"	chrNC_000076.7	-	79709853	79710412	79709853	79710004	79710122	79710412	3974	863,955,918,783	18,20,28,16	983,801,889,920	23,18,15,22	157	39	0.636397184538171	0.910067475335484	0.923,0.922,0.891,0.924	0.914,0.917,0.936,0.912	-0.005
3975	"gene-Tsc2"	"Tsc2"	chrNC_000083.7	-	24818530	24819021	24818530	24818680	24818784	24819021	3975	300,261,240,236	1,6,4,5	348,325,348,316	7,6,7,6	143	39	0.458817445617578	0.793507626762951	0.988,0.922,0.942,0.928	0.931,0.937,0.931,0.935	0.011
3976	"gene-Zfp558"	"Zfp558"	chrNC_000075.7	-	18384445	18384972	18384445	18384565	18384649	18384972	3976	41,33,29,24	0,2,1,0	18,21,14,26	3,0,0,0	123	39	0.969960582295968	0.999202115572178	1.0,0.84,0.902,1.0	0.655,1.0,1.0,1.0	0.022
3977	"gene-Ccdc74a"	"Ccdc74a"	chrNC_000082.7	+	17468012	17468602	17468012	17468069	17468230	17468602	3977	11,12,9,5	2,0,5,0	11,17,12,16	1,1,2,3	200	39	0.828536386176917	0.999202115572178	0.517,1.0,0.26,1.0	0.682,0.768,0.539,0.51	0.069
3978	"gene-Arhgap6"	"Arhgap6"	chrNC_000086.8	+	168078037	168081465	168078037	168078127	168081416	168081465	3978	18,43,18,19	0,0,0,0	13,18,20,20	0,0,1,0	3328	39	0.0896456985086792	0.474782606603006	1.0,1.0,1.0,1.0	1.0,1.0,0.19,1.0	0.203
3980	"gene-Retreg2"	"Retreg2"	chrNC_000067.7	+	75119903	75120119	75119903	75119920	75120012	75120119	3980	6,8,11,7	0,0,2,0	8,3,6,7	0,0,0,0	131	39	0.274102701947908	0.690076052689616	1.0,1.0,0.621,1.0	1.0,1.0,1.0,1.0	-0.095
3981	"gene-Retreg2"	"Retreg2"	chrNC_000067.7	+	75123073	75124553	75123073	75123363	75123474	75124553	3981	385,355,303,371	30,29,31,29	397,359,379,377	22,36,31,25	150	39	0.42113136224153	0.76959859754397	0.769,0.761,0.718,0.769	0.824,0.722,0.761,0.797	-0.022
3983	"gene-Mga"	"Mga"	chrNC_000068.8	+	119781566	119782445	119781566	119781694	119782300	119782445	3983	36,66,26,21	2,4,4,5	22,18,45,47	1,2,2,0	645	39	0.0647150391779814	0.451363896515196	0.521,0.499,0.282,0.203	0.571,0.352,0.576,1.0	-0.248
