ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
6306	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51926773	51926847	51931387	51931447	51924340	51924438	51975200	51975317	6306	4,6,4,3	1,0,1,2	13,7,8,12	1,1,0,4	78	78	0.482447553435575	0.835146117503574	0.8,1.0,0.8,0.6	0.929,0.875,1.0,0.75	-0.089
6308	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51926773	51926847	51931387	51931447	51924340	51924438	51980415	51980605	6308	4,6,4,3	3,1,1,3	12,7,6,11	1,3,1,6	78	78	0.410220942415659	0.792897261141281	0.571,0.857,0.8,0.5	0.923,0.7,0.857,0.647	-0.1
6309	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51926773	51926847	51931390	51931447	51924340	51924438	51980415	51980605	6309	4,6,4,3	1,0,0,1	12,7,6,11	1,1,1,2	78	78	0.999202115572178	0.999202115572178	0.8,1.0,1.0,0.75	0.923,0.875,0.857,0.846	0.012
6310	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51926773	51926847	51975197	51975317	51924340	51924438	51980415	51980605	6310	4,6,4,3	10,13,21,12	12,7,6,11	3,12,10,11	78	78	0.0255172318804326	0.362643345330004	0.286,0.316,0.16,0.2	0.8,0.368,0.375,0.5	-0.27
6311	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51926773	51926847	51975200	51975317	51924340	51924438	51980415	51980605	6311	4,6,4,3	9,11,8,8	12,7,6,11	5,7,10,8	78	78	0.0171587852388154	0.334149750064858	0.308,0.353,0.333,0.273	0.706,0.5,0.375,0.579	-0.223
6312	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51926777	51926847	51931387	51931447	51924340	51924438	51980415	51980605	6312	0,0,0,0	3,1,1,3	1,0,1,1	1,3,1,6	78	78	0.00220788529919302	0.270918382876605	0.0,0.0,0.0,0.0	0.5,0.0,0.5,0.143	-0.286
6313	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51926777	51926847	51931390	51931447	51924340	51924438	51980415	51980605	6313	0,0,0,0	1,0,0,1	1,0,1,1	1,1,1,2	78	78	0.00368054277716279	0.302210334894093	0.0,NA,NA,0.0	0.5,0.0,0.5,0.333	-0.333
6314	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51926777	51926847	51975197	51975317	51924340	51924438	51980415	51980605	6314	0,0,0,0	10,13,21,12	1,0,1,1	3,12,10,11	78	78	0.000774185209207245	0.220429216290491	0.0,0.0,0.0,0.0	0.25,0.0,0.091,0.083	-0.106
6315	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51926777	51926847	51975200	51975317	51924340	51924438	51980415	51980605	6315	0,0,0,0	9,11,8,8	1,0,1,1	5,7,10,8	78	78	0.0004144613406728	0.203491571815697	0.0,0.0,0.0,0.0	0.167,0.0,0.091,0.111	-0.092
6316	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51931387	51931447	51975197	51975317	51924340	51924438	51980415	51980605	6316	3,1,1,3	10,13,21,12	1,3,1,6	3,12,10,11	78	78	0.151855318033377	0.60022468214533	0.231,0.071,0.045,0.2	0.25,0.2,0.091,0.353	-0.087
6317	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51931387	51931447	51975200	51975317	51924340	51924438	51980415	51980605	6317	3,1,1,3	9,11,8,8	1,3,1,6	5,7,10,8	78	78	0.401998533977329	0.785732462950141	0.25,0.083,0.111,0.273	0.167,0.3,0.091,0.429	-0.067
6318	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51931387	51931447	51975197	51975317	51926773	51926847	51980415	51980605	6318	6,0,0,3	8,14,7,9	2,1,3,8	8,5,11,10	78	78	0.221860457401302	0.675283230182213	0.429,0.0,0.0,0.25	0.2,0.167,0.214,0.444	-0.086
6319	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51931387	51931447	51975200	51975317	51926773	51926847	51980415	51980605	6319	6,0,0,3	5,10,7,7	2,1,3,8	3,4,10,9	78	78	0.186671204870079	0.639385172608947	0.545,0.0,0.0,0.3	0.4,0.2,0.231,0.471	-0.114
6320	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51931390	51931447	51975197	51975317	51924340	51924438	51980415	51980605	6320	1,0,0,1	10,13,21,12	1,1,1,2	3,12,10,11	78	78	0.153962839322432	0.600887577036518	0.091,0.0,0.0,0.077	0.25,0.077,0.091,0.154	-0.101
6321	"gene-Cdkl3"	"Cdkl3"	chrNC_000077.7	+	51931390	51931447	51975200	51975317	51924340	51924438	51980415	51980605	6321	1,0,0,1	9,11,8,8	1,1,1,2	5,7,10,8	78	78	0.265219545086971	0.706767642146691	0.1,0.0,0.0,0.111	0.167,0.125,0.091,0.2	-0.093
6322	"gene-Hspa4"	"Hspa4"	chrNC_000077.7	-	53153706	53153826	53155860	53155968	53153090	53153252	53156750	53156876	6322	296,312,280,319	369,327,298,347	267,286,274,247	350,336,316,351	78	78	0.0439285147100384	0.436483448809612	0.445,0.488,0.484,0.479	0.433,0.46,0.464,0.413	0.031
6323	"gene-Fbxl17"	"Fbxl17"	chrNC_000083.7	-	63387415	63387558	63532019	63532096	63358509	63367406	63663742	63663873	6323	48,51,56,58	109,84,98,90	86,36,61,55	108,80,84,109	78	78	0.518890236785817	0.856552715941721	0.306,0.378,0.364,0.392	0.443,0.31,0.421,0.335	-0.017
6324	"gene-Fbxl17"	"Fbxl17"	chrNC_000083.7	-	63778402	63778534	63797759	63797882	63691939	63692047	63806019	63807575	6324	31,21,24,40	83,89,81,81	21,37,20,29	89,69,78,89	78	78	0.782841027195626	0.964961039427982	0.272,0.191,0.229,0.331	0.191,0.349,0.204,0.246	0.008
6325	"gene-Kif3a"	"Kif3a"	chrNC_000077.7	+	53479515	53479587	53481543	53481552	53477661	53477757	53484200	53484357	6325	3,2,2,3	163,179,200,149	1,4,0,2	179,143,153,148	78	48	0.47385090135165	0.830850991483739	0.011,0.007,0.006,0.012	0.003,0.017,0.0,0.008	0.002
6326	"gene-Kif3a"	"Kif3a"	chrNC_000077.7	+	53481543	53481552	53485652	53485778	53477661	53477757	53488785	53488839	6326	15,10,19,9	295,272,236,273	8,13,14,14	293,219,227,272	48	78	0.947392432428007	0.999202115572178	0.076,0.056,0.116,0.051	0.042,0.088,0.091,0.077	0.0
6327	"gene-Kif3a"	"Kif3a"	chrNC_000077.7	+	53485652	53485778	53488785	53488839	53485103	53485214	53489120	53489189	6327	261,295,252,275	127,123,124,114	329,246,261,275	127,130,128,136	78	78	0.578285247234515	0.884077260954526	0.673,0.706,0.67,0.707	0.721,0.654,0.671,0.669	0.01
6328	"gene-Kif3a"	"Kif3a"	chrNC_000077.7	+	53488785	53488839	53489120	53489189	53485652	53485778	53489533	53489658	6328	138,115,110,129	195,180,219,212	111,107,92,120	179,176,223,199	78	78	0.235488736293258	0.682444627011086	0.414,0.39,0.334,0.378	0.383,0.378,0.292,0.376	0.022
6329	"gene-Rad50"	"Rad50"	chrNC_000077.7	-	53574952	53575128	53576976	53577134	53574028	53574266	53578921	53579104	6329	21,22,13,20	24,16,22,14	23,13,14,22	19,12,21,24	78	78	0.815125682371791	0.975335572056794	0.467,0.579,0.371,0.588	0.548,0.52,0.4,0.478	0.015
6330	"gene-Slc22a5"	"Slc22a5"	chrNC_000077.7	-	53766815	53766989	53774486	53774590	53765760	53765932	53781972	53782504	6330	9,8,15,4	6,0,5,6	10,5,5,15	8,7,1,4	78	78	0.668361929390455	0.923162337065405	0.6,1.0,0.75,0.4	0.556,0.417,0.833,0.789	0.039
6331	"gene-Slc22a5"	"Slc22a5"	chrNC_000077.7	-	53766821	53766989	53774486	53774590	53765760	53765932	53781972	53782504	6331	9,8,15,4	6,1,4,5	10,5,5,15	7,7,1,2	78	78	0.999202115572178	0.999202115572178	0.6,0.889,0.789,0.444	0.588,0.417,0.833,0.882	0.001
6332	"gene-Slc22a5"	"Slc22a5"	chrNC_000077.7	-	53766834	53766989	53774486	53774590	53765760	53765932	53781972	53782504	6332	9,8,15,4	14,9,9,19	10,5,5,15	23,7,14,10	78	78	0.837812767648816	0.982578992054825	0.391,0.471,0.625,0.174	0.303,0.417,0.263,0.6	0.02
6333	"gene-Pdlim4"	"Pdlim4"	chrNC_000077.7	-	53950763	53950842	53954460	53954612	53946968	53947150	53959665	53959814	6333	40,32,24,32	19,17,19,19	52,46,48,69	27,21,30,24	78	78	0.265429509525282	0.706767642146691	0.678,0.653,0.558,0.627	0.658,0.687,0.615,0.742	-0.046
6334	"gene-Rapgef6"	"Rapgef6"	chrNC_000077.7	+	54559439	54559563	54562480	54562504	54554828	54555040	54567020	54567241	6334	60,84,56,47	0,4,2,0	55,48,50,53	0,1,0,0	78	63	0.118448997267071	0.55506620412504	1.0,0.944,0.958,1.0	1.0,0.975,1.0,1.0	-0.018
6335	"gene-Lyrm7"	"Lyrm7"	chrNC_000077.7	-	54723312	54723466	54725400	54725683	54717691	54717891	54731755	54732028	6335	2,2,1,1	2,1,0,0	1,0,1,2	2,1,4,0	78	78	0.224351845360795	0.676003622650918	0.5,0.667,1.0,1.0	0.333,0.0,0.2,1.0	0.408
6336	"gene-G3bp1"	"G3bp1"	chrNC_000077.7	+	55376451	55376564	55378304	55378386	55360520	55360627	55379844	55380018	6336	187,204,189,170	175,193,192,189	194,197,176,148	198,163,190,187	78	78	0.681450435843307	0.927972163079579	0.517,0.514,0.496,0.474	0.495,0.547,0.481,0.442	0.009
6337	"gene-G3bp1"	"G3bp1"	chrNC_000077.7	+	55377943	55378386	55379844	55380018	55376451	55376564	55382789	55382880	6337	6,3,2,5	374,324,284,306	8,10,13,7	324,291,334,367	78	78	0.00536459660871191	0.302210334894093	0.016,0.009,0.007,0.016	0.024,0.033,0.037,0.019	-0.016
6338	"gene-G3bp1"	"G3bp1"	chrNC_000077.7	+	55378304	55378386	55379844	55380018	55376451	55376564	55382789	55382880	6338	84,103,101,113	374,324,284,306	99,103,95,122	324,291,334,367	78	78	0.838616355075768	0.982578992054825	0.183,0.241,0.262,0.27	0.234,0.261,0.221,0.249	-0.002
6339	"gene-Nrxn2"	"Nrxn2"	chrNC_000085.7	+	6493660	6493678	6498284	6498314	6477834	6478808	6500557	6500629	6339	69,79,63,68	11,10,15,18	58,51,53,44	15,19,8,6	57	69	0.540950955983623	0.86524758434443	0.884,0.905,0.836,0.821	0.824,0.765,0.889,0.899	0.017
6340	"gene-Nrxn2"	"Nrxn2"	chrNC_000085.7	+	6498284	6498314	6500557	6500629	6493660	6493678	6505008	6505310	6340	36,36,27,34	125,150,130,154	19,15,27,19	106,81,115,125	69	78	0.0842641628758303	0.495533531515112	0.246,0.213,0.19,0.2	0.168,0.173,0.21,0.147	0.038
6341	"gene-Nrxn2"	"Nrxn2"	chrNC_000085.7	+	6498284	6498314	6505008	6505310	6493660	6493678	6513853	6513877	6341	25,30,15,24	161,141,118,160	18,12,14,14	109,92,83,102	69	78	0.672561195436858	0.924785643750564	0.149,0.194,0.126,0.145	0.157,0.129,0.16,0.134	0.008
6342	"gene-Nrxn2"	"Nrxn2"	chrNC_000085.7	+	6498284	6498314	6505008	6505310	6493660	6493678	6522287	6522449	6342	27,31,17,25	107,120,117,127	18,13,15,14	69,70,97,102	69	78	0.329082630580895	0.748074695354725	0.222,0.226,0.141,0.182	0.228,0.174,0.149,0.134	0.021
6343	"gene-Nrxn2"	"Nrxn2"	chrNC_000085.7	+	6498284	6498314	6513853	6513877	6493660	6493678	6522287	6522449	6343	27,31,17,25	7,10,13,17	18,13,15,14	6,18,5,17	69	63	0.32224236140057	0.746233635148759	0.779,0.739,0.544,0.573	0.733,0.397,0.733,0.429	0.086
6344	"gene-Nrxn2"	"Nrxn2"	chrNC_000085.7	+	6498284	6498314	6513853	6513898	6493660	6493678	6522287	6522449	6344	27,31,17,25	1,3,0,0	18,13,15,14	0,0,1,1	69	78	0.999202115572178	0.999202115572178	0.968,0.921,1.0,1.0	1.0,1.0,0.944,0.941	0.001
6345	"gene-Nrxn2"	"Nrxn2"	chrNC_000085.7	+	6505008	6505310	6513853	6513877	6493660	6493678	6522287	6522449	6345	107,120,117,127	7,10,13,17	69,70,97,102	6,18,5,17	78	63	0.558568263881691	0.873844719749563	0.925,0.906,0.879,0.858	0.903,0.759,0.94,0.829	0.034
6346	"gene-Nrxn2"	"Nrxn2"	chrNC_000085.7	+	6505008	6505310	6513853	6513898	6493660	6493678	6522287	6522449	6346	107,120,117,127	1,3,0,0	69,70,97,102	0,0,1,1	78	78	0.858844740193487	0.990568657602685	0.991,0.976,1.0,1.0	1.0,1.0,0.99,0.99	-0.003
6347	"gene-Nrxn2"	"Nrxn2"	chrNC_000085.7	+	6505008	6505310	6513853	6513877	6498284	6498314	6522287	6522449	6347	88,106,110,122	7,10,12,17	55,60,92,84	7,18,5,17	78	63	0.385380002895643	0.77573946846129	0.91,0.895,0.881,0.853	0.864,0.729,0.937,0.8	0.052
6348	"gene-Nrxn2"	"Nrxn2"	chrNC_000085.7	+	6505008	6505310	6513853	6513898	6498284	6498314	6522287	6522449	6348	88,106,110,122	1,4,0,1	55,60,92,84	0,0,1,1	78	78	0.51225834503276	0.851563751748641	0.989,0.964,1.0,0.992	1.0,1.0,0.989,0.988	-0.008
6349	"gene-Fam114a2"	"Fam114a2"	chrNC_000077.7	-	57380935	57381008	57382745	57382885	57378392	57378446	57383829	57383952	6349	142,147,155,128	52,52,62,70	176,172,166,178	72,52,89,72	78	78	0.939769426422948	0.999202115572178	0.732,0.739,0.714,0.646	0.71,0.768,0.651,0.712	-0.003
6350	"gene-Fam114a2"	"Fam114a2"	chrNC_000077.7	-	57387235	57390631	57396059	57396183	57383829	57383952	57397662	57397821	6350	64,60,119,72	20,7,21,7	73,65,97,94	17,23,25,17	78	78	0.101526890300924	0.534506474411567	0.762,0.896,0.85,0.911	0.811,0.739,0.795,0.847	0.057
6351	"gene-Fam114a2"	"Fam114a2"	chrNC_000077.7	-	57390551	57390631	57396059	57396183	57383829	57383952	57397662	57397821	6351	64,60,119,72	78,68,81,51	73,65,97,94	69,73,71,83	78	78	0.912043023319425	0.999202115572178	0.451,0.469,0.595,0.585	0.514,0.471,0.577,0.531	0.002
6352	"gene-Galnt10"	"Galnt10"	chrNC_000077.7	+	57616348	57616487	57627803	57627970	57536273	57536543	57656385	57656571	6352	0,2,1,1	16,19,20,10	0,0,1,0	7,19,22,15	78	78	0.184139784364802	0.636297108968306	0.0,0.095,0.048,0.091	0.0,0.0,0.043,0.0	0.048
6353	"gene-Galnt10"	"Galnt10"	chrNC_000077.7	+	57616348	57616487	57627803	57627970	57612120	57612223	57656385	57656571	6353	16,21,27,21	17,20,20,10	18,18,12,16	7,18,24,14	78	78	0.572765543395882	0.882065642129459	0.485,0.512,0.574,0.677	0.72,0.5,0.333,0.533	0.041
6354	"gene-Desi1"	"Desi1"	chrNC_000081.7	-	81886741	81886811	81887958	81887980	81883705	81883815	81900078	81900364	6354	26,14,31,11	51,29,31,46	24,20,20,20	44,37,44,39	61	78	0.999202115572178	0.999202115572178	0.395,0.382,0.561,0.234	0.411,0.409,0.368,0.396	-0.003
6355	"gene-Pcnx3"	"Pcnx3"	chrNC_000085.7	-	5730270	5730424	5731459	5731581	5729995	5730028	5733304	5733440	6355	23,19,35,35	91,81,89,66	26,25,23,28	80,96,64,95	78	78	0.608649062575046	0.900388574922045	0.202,0.19,0.282,0.347	0.245,0.207,0.264,0.228	0.019
6356	"gene-Pcnx3"	"Pcnx3"	chrNC_000085.7	-	5730270	5730424	5731459	5731602	5729995	5730028	5733304	5733440	6356	2,4,0,2	91,81,89,66	0,2,3,1	80,96,64,95	78	78	0.56093528962355	0.875217157998243	0.022,0.047,0.0,0.029	0.0,0.02,0.045,0.01	0.006
6357	"gene-Pcnx3"	"Pcnx3"	chrNC_000085.7	-	5730270	5730424	5731459	5731620	5729995	5730028	5733304	5733440	6357	14,13,10,9	91,81,89,66	22,9,12,15	80,96,64,95	78	78	0.429345661841606	0.805340102186765	0.133,0.138,0.101,0.12	0.216,0.086,0.158,0.136	-0.026
6358	"gene-Zfp672"	"Zfp672"	chrNC_000077.7	-	58210692	58210780	58213394	58213555	58210149	58210416	58214095	58214191	6358	21,21,18,17	1,6,4,5	15,28,23,14	6,6,6,9	78	78	0.15970610228717	0.607133189035527	0.955,0.778,0.818,0.773	0.714,0.824,0.793,0.609	0.096
6359	"gene-Zfp672"	"Zfp672"	chrNC_000077.7	-	58210692	58210780	58213425	58213555	58210149	58210416	58214095	58214191	6359	19,16,18,17	1,6,4,5	18,24,23,12	6,6,6,9	78	78	0.22296173951929	0.675283230182213	0.95,0.727,0.818,0.773	0.75,0.8,0.793,0.571	0.089
6360	"gene-Tex2"	"Tex2"	chrNC_000077.7	-	106410707	106410840	106420087	106420187	106404412	106404538	106424696	106424843	6360	45,46,28,39	5,9,7,6	32,33,42,46	8,13,14,7	78	78	0.0953857764994021	0.518602070720824	0.9,0.836,0.8,0.867	0.8,0.717,0.75,0.868	0.067
6361	"gene-Hsf1"	"Hsf1"	chrNC_000081.7	+	76381035	76381160	76381818	76381894	76380652	76380789	76381967	76382029	6361	45,63,79,49	37,61,42,34	43,60,72,59	46,53,46,45	78	78	0.478762571999724	0.833820408563957	0.549,0.508,0.653,0.59	0.483,0.531,0.61,0.567	0.027
6362	"gene-Pld3"	"Pld3"	chrNC_000073.7	-	27244612	27244687	27248434	27248518	27242168	27242329	27252422	27252464	6362	0,0,0,0	41,51,27,52	0,0,1,0	28,42,29,42	78	78	0.202027442171519	0.656989142837985	0.0,0.0,0.0,0.0	0.0,0.0,0.033,0.0	-0.008
6363	"gene-Pld3"	"Pld3"	chrNC_000073.7	-	27244612	27244710	27248434	27248518	27242168	27242329	27252422	27252464	6363	0,0,0,0	21,19,11,17	0,0,1,0	12,13,8,28	78	78	0.3234919858917	0.746400394802198	0.0,0.0,0.0,0.0	0.0,0.0,0.111,0.0	-0.028
6364	"gene-Dctn3"	"Dctn3"	chrNC_000070.7	-	41716395	41716454	41717356	41717440	41715395	41715455	41719836	41719923	6364	306,290,210,266	134,123,98,128	268,222,288,250	127,96,130,149	78	78	0.351804457444045	0.758090071111695	0.695,0.702,0.682,0.675	0.678,0.698,0.689,0.627	0.015
6365	"gene-Wnk2"	"Wnk2"	chrNC_000079.7	-	49192567	49192679	49206034	49206249	49189777	49189981	49210310	49210990	6365	207,246,252,252	128,126,113,103	299,268,256,309	154,168,185,114	78	78	0.454096246431132	0.819377776831699	0.618,0.661,0.69,0.71	0.66,0.615,0.58,0.73	0.023
6366	"gene-Wnk2"	"Wnk2"	chrNC_000079.7	-	49197849	49197894	49203959	49204058	49196103	49196342	49204832	49205003	6366	109,112,82,104	55,56,60,67	97,108,119,102	88,80,76,112	78	78	0.0275283362133596	0.370801748962007	0.665,0.667,0.577,0.608	0.524,0.574,0.61,0.477	0.083
6367	"gene-Wnk2"	"Wnk2"	chrNC_000079.7	-	49197849	49197894	49204832	49205003	49196103	49196342	49206034	49206249	6367	184,180,153,172	60,73,75,80	192,214,179,234	117,80,97,112	78	78	0.165367986539762	0.614417438453931	0.754,0.711,0.671,0.683	0.621,0.728,0.649,0.676	0.036
6368	"gene-Wnk2"	"Wnk2"	chrNC_000079.7	-	49197849	49197894	49206034	49206249	49196103	49196342	49210310	49210990	6368	226,263,270,271	41,49,40,52	328,300,288,360	76,54,59,82	78	78	0.0498282225380705	0.445004339782965	0.846,0.843,0.871,0.839	0.812,0.847,0.83,0.814	0.024
6369	"gene-Wnk2"	"Wnk2"	chrNC_000079.7	-	49203959	49204058	49204832	49205003	49197849	49197894	49206034	49206249	6369	179,176,159,174	62,59,52,65	172,208,166,219	81,70,71,67	78	78	0.369562403377419	0.766641779687955	0.743,0.749,0.754,0.728	0.68,0.748,0.7,0.766	0.02
6370	"gene-Wnk2"	"Wnk2"	chrNC_000079.7	-	49225466	49225516	49229612	49230140	49224430	49224599	49231534	49231726	6370	137,172,156,151	52,57,58,63	154,112,106,155	45,41,54,65	78	78	0.739965733903664	0.947417749239038	0.725,0.751,0.729,0.706	0.774,0.732,0.663,0.705	0.009
6371	"gene-Wnk2"	"Wnk2"	chrNC_000079.7	-	49225977	49226271	49229612	49230140	49225466	49225516	49231534	49231726	6371	153,192,178,165	122,172,141,184	176,124,127,168	147,134,130,158	78	78	0.473972322611544	0.830850991483739	0.556,0.527,0.558,0.473	0.545,0.481,0.494,0.515	0.02
6372	"gene-Wnk2"	"Wnk2"	chrNC_000079.7	-	49229612	49230140	49231534	49231726	49225466	49225516	49232146	49232302	6372	136,141,155,173	16,20,22,15	173,131,109,167	24,13,21,14	78	78	0.869737749731951	0.996727911108497	0.895,0.876,0.876,0.92	0.878,0.91,0.838,0.923	0.004
6373	"gene-Wnk2"	"Wnk2"	chrNC_000079.7	-	49229612	49230140	49231534	49231726	49225977	49226271	49232146	49232302	6373	136,141,154,173	117,138,126,145	172,131,111,167	167,129,99,150	78	78	0.338598201084986	0.751156729274243	0.538,0.505,0.55,0.544	0.507,0.504,0.529,0.527	0.018
6374	"gene-Wnk2"	"Wnk2"	chrNC_000079.7	-	49238725	49239017	49244292	49244512	49235379	49235579	49245711	49245800	6374	153,141,146,159	185,157,178,176	141,138,102,136	189,128,136,151	78	78	0.967454020736746	0.999202115572178	0.453,0.473,0.451,0.475	0.427,0.519,0.429,0.474	0.001
6376	"gene-Atpaf2"	"Atpaf2"	chrNC_000077.7	-	60302492	60302555	60307576	60307722	60300411	60300456	60307811	60307863	6376	50,38,29,39	3,2,2,4	43,24,35,42	7,3,2,4	78	78	0.163226956889921	0.611786192936938	0.943,0.95,0.935,0.907	0.86,0.889,0.946,0.913	0.032
6377	"gene-Atpaf2"	"Atpaf2"	chrNC_000077.7	-	60302492	60302555	60307576	60307722	60300411	60300456	60308495	60308778	6377	50,38,29,37	2,2,1,1	40,26,35,40	4,3,0,4	78	78	0.137968560333274	0.584508159400636	0.962,0.95,0.967,0.974	0.909,0.897,1.0,0.909	0.034
6378	"gene-Flii"	"Flii"	chrNC_000077.7	-	60606286	60606415	60606491	60606552	60606109	60606216	60606628	60606783	6378	54,49,44,55	80,92,75,87	62,66,61,81	88,129,104,108	78	78	0.723683772971919	0.942821888078651	0.403,0.348,0.37,0.387	0.413,0.338,0.37,0.429	-0.011
6379	"gene-Dhrs7b"	"Dhrs7b"	chrNC_000077.7	+	60743244	60743337	60746525	60746678	60742567	60742784	60748543	60748972	6379	35,37,24,29	59,58,28,49	18,27,20,38	42,31,53,52	78	78	0.510864234677847	0.851551129715038	0.372,0.389,0.462,0.372	0.3,0.466,0.274,0.422	0.033
6380	"gene-Mapk7"	"Mapk7"	chrNC_000077.7	-	61381433	61382512	61384331	61384780	61380674	61381330	61384905	61385087	6380	95,79,70,92	127,135,119,127	108,84,103,112	160,153,141,175	78	78	0.815870287378523	0.975335572056794	0.428,0.369,0.37,0.42	0.403,0.354,0.422,0.39	0.004
6381	"gene-Mapk7"	"Mapk7"	chrNC_000077.7	-	61381433	61382512	61384331	61384759	61380674	61381330	61384905	61385097	6381	14,1,13,3	127,135,119,127	8,7,4,5	160,153,141,175	78	78	0.999202115572178	0.999202115572178	0.099,0.007,0.098,0.023	0.048,0.044,0.028,0.028	0.02
6382	"gene-B9d1"	"B9d1"	chrNC_000077.7	+	61398453	61398565	61399897	61399994	61397169	61397238	61400295	61400358	6382	38,19,22,28	25,15,21,27	31,37,40,33	31,17,22,30	78	78	0.430151400833488	0.805527080138375	0.603,0.559,0.512,0.509	0.5,0.685,0.645,0.524	-0.043
6383	"gene-Ulk2"	"Ulk2"	chrNC_000077.7	-	61672831	61672950	61674362	61674541	61672417	61672575	61678254	61678463	6383	247,166,176,230	214,182,150,181	218,193,211,230	231,169,201,209	78	78	0.345282900673788	0.75257666216923	0.536,0.477,0.54,0.56	0.486,0.533,0.512,0.524	0.014
6384	"gene-Ulk2"	"Ulk2"	chrNC_000077.7	-	61674362	61674541	61678254	61678463	61672831	61672950	61682259	61682409	6384	187,163,183,209	275,198,172,201	168,155,192,179	201,203,218,244	78	78	0.329462707754181	0.748383377696362	0.405,0.452,0.515,0.51	0.455,0.433,0.468,0.423	0.026
6385	"gene-Ulk2"	"Ulk2"	chrNC_000077.7	-	61694467	61694613	61698887	61699025	61692308	61692389	61703543	61703604	6385	147,220,186,207	200,209,150,174	182,154,141,187	209,163,215,176	78	78	0.208485000544866	0.660959643959702	0.424,0.513,0.554,0.543	0.465,0.486,0.396,0.515	0.043
6386	"gene-Ulk2"	"Ulk2"	chrNC_000077.7	-	61730935	61730972	61732124	61732157	61725605	61725779	61741887	61741929	6386	35,26,26,26	51,44,36,71	36,36,27,26	40,33,39,44	72	76	0.0443307262956133	0.43929164361	0.42,0.384,0.433,0.279	0.487,0.535,0.422,0.384	-0.078
6387	"gene-Akap10"	"Akap10"	chrNC_000077.7	-	61777525	61777608	61781063	61781173	61768799	61768852	61784205	61784379	6387	23,33,21,18	21,12,21,17	25,24,13,22	15,9,19,29	78	78	0.696813115323015	0.93130234594078	0.523,0.733,0.5,0.514	0.625,0.727,0.406,0.431	0.02
6388	"gene-Apobec1"	"Apobec1"	chrNC_000072.7	-	122568045	122568163	122573590	122573736	122558311	122558709	122577016	122577084	6388	2,0,1,8	0,1,1,2	5,6,3,5	2,0,0,2	78	78	0.362261403195691	0.764404966888438	1.0,0.0,0.5,0.8	0.714,1.0,1.0,0.714	-0.282
6389	"gene-Ttc19"	"Ttc19"	chrNC_000077.7	+	62182949	62183044	62185027	62185174	62176649	62176711	62199867	62200019	6389	103,101,93,80	0,0,0,1	95,75,106,91	0,2,0,1	78	78	0.4591407708574	0.822161935926567	1.0,1.0,1.0,0.988	1.0,0.974,1.0,0.989	0.006
6390	"gene-Ttc19"	"Ttc19"	chrNC_000077.7	+	62182949	62183044	62185027	62185178	62176649	62176711	62199867	62200019	6390	103,101,93,80	0,1,3,0	95,75,106,91	0,0,1,2	78	78	0.999202115572178	0.999202115572178	1.0,0.99,0.969,1.0	1.0,1.0,0.991,0.978	-0.003
6391	"gene-Mmgt2"	"Mmgt2"	chrNC_000077.7	+	62540272	62540374	62550989	62551195	62539457	62539682	62555495	62557182	6391	0,1,0,0	0,0,0,1	1,0,2,0	0,1,0,2	78	78	0.16467733305495	0.61387843748746	NA,1.0,NA,0.0	1.0,0.0,1.0,0.0	0.0
6392	"gene-Tvp23b"	"Tvp23b"	chrNC_000077.7	+	62777014	62777146	62782767	62782896	62775901	62775991	62784947	62786012	6392	45,71,63,32	60,57,62,52	46,45,54,61	38,48,53,52	78	78	0.200792600886436	0.656077124476535	0.429,0.555,0.504,0.381	0.548,0.484,0.505,0.54	-0.052
6393	"gene-Letmd1"	"Letmd1"	chrNC_000081.7	+	100370429	100370512	100372903	100373090	100367565	100367717	100373186	100373288	6393	4,4,8,5	119,87,144,95	6,7,2,9	128,114,133,103	78	78	0.928255623595783	0.999202115572178	0.033,0.044,0.053,0.05	0.045,0.058,0.015,0.08	-0.005
6394	"gene-Dnah9"	"Dnah9"	chrNC_000077.7	-	65881258	65881361	65883529	65883695	65880540	65880780	65895827	65896035	6394	4,2,2,2	2,0,6,3	0,5,1,0	1,1,0,2	78	78	0.999202115572178	0.999202115572178	0.667,1.0,0.25,0.4	0.0,0.833,1.0,0.0	0.121
