ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
9217	"gene-Ccdc163"	"Ccdc163"	chrNC_000070.7	+	116567297	116567481	116567297	116567477	116568482	116568575
9234	"gene-Carmil3"	"Carmil3"	chrNC_000080.7	+	55738915	55739350	55738915	55739050	55739681	55739890
9236	"gene-Carmil3"	"Carmil3"	chrNC_000080.7	+	55742856	55743116	55742856	55742923	55744574	55744693
9245	"gene-Sdr39u1"	"Sdr39u1"	chrNC_000080.7	-	56135699	56136762	56136640	56136762	56134741	56135469
9250	"gene-Igsf9"	"Igsf9"	chrNC_000067.7	+	172317079	172318010	172317079	172317232	172318221	172318339
9286	"gene-Ankrd6"	"Ankrd6"	chrNC_000070.7	-	32826929	32827187	32827088	32827187	32823405	32823504
9300	"gene-Fhip2b"	"Fhip2b"	chrNC_000080.7	-	70829014	70829187	70829091	70829187	70827568	70827691
9324	"gene-Enox1"	"Enox1"	chrNC_000080.7	+	77549498	77549568	77549498	77549564	77679197	77679339
9352	"gene-Farp1"	"Farp1"	chrNC_000080.7	+	121444665	121444770	121444665	121444767	121460051	121460130
9400	"gene-Ncald"	"Ncald"	chrNC_000081.7	-	37792139	37792304	37792246	37792304	37584699	37584749
9410	"gene-Eny2"	"Eny2"	chrNC_000081.7	+	44291487	44291638	44291487	44291566	44295833	44295904
9450	"gene-Phf20l1"	"Phf20l1"	chrNC_000081.7	+	66502715	66502894	66502715	66502815	66508532	66508881
9484	"gene-Iqank1"	"Iqank1"	chrNC_000081.7	+	75881319	75881794	75881319	75881785	75886751	75886838
9487	"gene-Scrib"	"Scrib"	chrNC_000081.7	-	75921879	75921961	75921898	75921961	75921305	75921389
9488	"gene-Puf60"	"Puf60"	chrNC_000081.7	-	75951075	75951338	75951218	75951338	75949449	75949548
9503	"gene-Zfp7"	"Zfp7"	chrNC_000081.7	+	76772433	76772597	76772433	76772547	76784551	76786089
9515	"gene-Pde2a"	"Pde2a"	chrNC_000073.7	+	101105268	101105426	101105268	101105332	101130577	101130667
9522	"gene-Baiap2l2"	"Baiap2l2"	chrNC_000081.7	-	79145601	79146165	79146012	79146165	79145273	79145487
9523	"gene-Csnk1e"	"Csnk1e"	chrNC_000081.7	-	79325420	79326051	79325960	79326051	79322971	79323055
9525	"gene-Csnk1e"	"Csnk1e"	chrNC_000081.7	-	79325960	79326051	79326018	79326051	79322971	79323055
9533	"gene-Yipf2"	"Yipf2"	chrNC_000075.7	-	21503823	21504127	21504032	21504127	21503356	21503514
9534	"gene-Yipf2"	"Yipf2"	chrNC_000075.7	-	21504022	21504127	21504032	21504127	21503356	21503514
9543	"gene-Tef"	"Tef"	chrNC_000081.7	+	81699144	81700259	81699144	81699462	81705399	81705620
9595	"gene-Ppp6r2"	"Ppp6r2"	chrNC_000081.7	+	89126362	89126491	89126362	89126476	89130460	89130543
9596	"gene-Ppp6r2"	"Ppp6r2"	chrNC_000081.7	+	89126362	89126491	89126362	89126476	89137221	89137453
9597	"gene-Ppp6r2"	"Ppp6r2"	chrNC_000081.7	+	89137221	89137464	89137221	89137453	89140843	89141052
9607	"gene-Porcn"	"Porcn"	chrNC_000086.8	-	8067896	8067911	8067901	8067911	8067414	8067515
9608	"gene-Porcn"	"Porcn"	chrNC_000086.8	-	8067896	8067911	8067901	8067911	8067682	8067808
9720	"gene-Fancg"	"Fancg"	chrNC_000070.7	-	43010001	43010520	43010279	43010520	43009706	43009800
9744	"gene-Mzt2"	"Mzt2"	chrNC_000082.7	-	15680611	15681233	15681086	15681233	15680261	15680407
9748	"gene-Ube2l3"	"Ube2l3"	chrNC_000082.7	-	17018781	17019363	17019298	17019363	16977853	16978040
9760	"gene-Nap1l4"	"Nap1l4"	chrNC_000073.7	-	143102153	143102568	143102473	143102568	143099865	143099883
9768	"gene-Dgcr6"	"Dgcr6"	chrNC_000082.7	+	17882916	17883056	17882916	17883048	17884559	17884720
9772	"gene-A930005G22Rik"	"A930005G22Rik"	chrNC_000071.7	-	115567368	115567563	115567379	115567563	115558652	115559113
9787	"gene-Trmt10a"	"Trmt10a"	chrNC_000069.7	+	137849627	137849752	137849627	137849718	137853135	137853331
9792	"gene-Trmt10a"	"Trmt10a"	chrNC_000069.7	+	137849627	137849756	137849627	137849752	137853135	137853331
9793	"gene-Trmt10a"	"Trmt10a"	chrNC_000069.7	+	137849627	137849812	137849627	137849752	137853135	137853331
9794	"gene-Trmt10a"	"Trmt10a"	chrNC_000069.7	+	137849627	137849859	137849627	137849752	137853135	137853331
9795	"gene-Trmt10a"	"Trmt10a"	chrNC_000069.7	+	137849627	137850062	137849627	137849752	137853135	137853331
9809	"gene-Yeats2"	"Yeats2"	chrNC_000082.7	+	19975636	19975882	19975636	19975873	19980725	19980887
9811	"gene-Vwa5b2"	"Vwa5b2"	chrNC_000082.7	+	20410129	20413149	20410129	20410300	20413316	20413474
9835	"gene-Tmem259"	"Tmem259"	chrNC_000076.7	-	79814225	79814439	79814381	79814439	79814021	79814154
9849	"gene-Zfp148"	"Zfp148"	chrNC_000082.7	+	33277245	33277389	33277245	33277371	33315714	33315833
9882	"gene-Gtpbp8"	"Gtpbp8"	chrNC_000082.7	-	44566361	44566726	44566562	44566726	44564100	44564231
9910	"gene-Atp5pf"	"Atp5pf"	chrNC_000082.7	-	84631696	84631871	84631829	84631871	84628216	84628390
9915	"gene-Atp5pf"	"Atp5pf"	chrNC_000082.7	-	84632308	84632495	84632355	84632495	84631696	84631869
9938	"gene-Pcsk5"	"Pcsk5"	chrNC_000085.7	-	17573024	17573142	17573056	17573142	17571903	17572092
9963	"gene-Ttc3"	"Ttc3"	chrNC_000082.7	+	94171597	94171830	94171597	94171720	94216807	94216868
9977	"gene-Tulp4"	"Tulp4"	chrNC_000083.7	+	6168570	6168686	6168570	6168641	6227103	6227232
9983	"gene-Spindoc"	"Spindoc"	chrNC_000085.7	-	7348507	7351219	7351021	7351219	7333827	7335852
9996	"gene-Celf3"	"Celf3"	chrNC_000069.7	+	94385606	94386558	94385606	94385683	94387574	94387657
9999	"gene-Celf3"	"Celf3"	chrNC_000069.7	+	94392123	94392271	94392123	94392172	94392803	94392883
10001	"gene-Celf3"	"Celf3"	chrNC_000069.7	+	94394100	94394591	94394100	94394242	94395093	94395159
10002	"gene-Celf3"	"Celf3"	chrNC_000069.7	+	94394100	94394695	94394100	94394242	94395093	94395159
10019	"gene-Zfp942"	"Zfp942"	chrNC_000083.7	-	22160706	22160831	22160757	22160831	22149346	22149473
10050	"gene-Gnptg"	"Gnptg"	chrNC_000083.7	-	25458748	25458945	25458887	25458945	25454829	25454884
10051	"gene-Tsr3"	"Tsr3"	chrNC_000083.7	+	25459417	25459637	25459417	25459616	25459972	25460231
10052	"gene-Tsr3"	"Tsr3"	chrNC_000083.7	+	25459142	25459338	25459142	25459319	25460037	25460231
10087	"gene-Zfp523"	"Zfp523"	chrNC_000083.7	+	28420234	28421322	28420234	28420414	28422059	28422224
10090	"gene-Samd8"	"Samd8"	chrNC_000080.7	+	21800598	21800904	21800598	21800848	21830153	21830249
10098	"gene-Polrmt"	"Polrmt"	chrNC_000076.7	-	79573290	79573547	79573433	79573547	79573097	79573196
10099	"gene-Polrmt"	"Polrmt"	chrNC_000076.7	-	79573294	79573547	79573433	79573547	79573097	79573196
10105	"gene-Wdr4"	"Wdr4"	chrNC_000083.7	-	31738811	31738945	31738822	31738945	31729551	31729620
10119	"gene-Adamts10"	"Adamts10"	chrNC_000083.7	+	33747653	33748094	33747653	33748000	33750553	33750771
10123	"gene-Slc39a7"	"Slc39a7"	chrNC_000083.7	-	34249797	34250664	34250521	34250664	34249539	34249708
10125	"gene-Tsbp1"	"Tsbp1"	chrNC_000083.7	+	34640826	34640961	34640826	34640856	34653500	34653521
10127	"gene-Agpat1"	"Agpat1"	chrNC_000083.7	+	34829845	34829979	34829845	34829900	34830578	34830674
10164	"gene-Cacnb3"	"Cacnb3"	chrNC_000081.7	+	98533174	98533282	98533174	98533273	98533652	98533737
10165	"gene-Cacnb3"	"Cacnb3"	chrNC_000081.7	+	98532028	98533094	98532028	98532132	98537368	98537491
10168	"gene-Hax1"	"Hax1"	chrNC_000069.7	-	89905044	89905310	89905108	89905310	89904693	89904881
10171	"gene-Ptchd4"	"Ptchd4"	chrNC_000083.7	+	42627545	42628131	42627545	42627957	42813172	42819282
10178	"gene-Tmem63b"	"Tmem63b"	chrNC_000083.7	-	45996841	45997181	45997042	45997181	45988851	45988942
10180	"gene-Tmem63b"	"Tmem63b"	chrNC_000083.7	-	45996841	45997181	45997042	45997181	45991513	45991567
10182	"gene-Gtpbp2"	"Gtpbp2"	chrNC_000083.7	+	46471965	46472252	46471965	46472217	46472642	46473634
10186	"gene-Emsy"	"Emsy"	chrNC_000073.7	-	98248954	98249000	98248958	98249000	98246239	98246387
10187	"gene-Zfp318"	"Zfp318"	chrNC_000083.7	+	46719944	46720349	46719944	46720145	46720605	46720705
10216	"gene-Pot1b"	"Pot1b"	chrNC_000083.7	-	55972647	55972783	55972661	55972783	55971913	55972212
10236	"gene-Safb2"	"Safb2"	chrNC_000083.7	-	56882354	56883905	56883877	56883905	56881902	56881974
10270	"gene-Slf2"	"Slf2"	chrNC_000085.7	+	44937410	44937578	44937410	44937466	44938059	44938196
10315	"gene-Alg11"	"Alg11"	chrNC_000074.7	+	22551901	22552136	22551901	22552132	22555141	22555947
10320	"gene-Esco1"	"Esco1"	chrNC_000084.7	-	10593745	10595875	10595675	10595875	10588438	10588550
10344	"gene-Shd"	"Shd"	chrNC_000083.7	+	56278370	56278856	56278370	56278717	56279829	56279893
10352	"gene-Trappc8"	"Trappc8"	chrNC_000084.7	-	21000816	21000910	21000873	21000910	20999006	20999260
10357	"gene-Zscan30"	"Zscan30"	chrNC_000084.7	-	24120118	24120309	24120262	24120309	24104438	24104902
10397	"gene-Rnf14"	"Rnf14"	chrNC_000084.7	+	38429653	38430258	38429653	38429851	38433481	38433643
10420	"gene-E4f1"	"E4f1"	chrNC_000083.7	-	24663387	24663663	24663520	24663663	24662869	24663311
10421	"gene-Nedd4l"	"Nedd4l"	chrNC_000084.7	+	65017550	65022008	65017550	65021166	65060060	65060147
10434	"gene-Poli"	"Poli"	chrNC_000084.7	-	70659592	70659792	70659627	70659792	70656233	70656470
10435	"gene-Poli"	"Poli"	chrNC_000084.7	-	70659592	70659792	70659627	70659792	70658446	70658530
10437	"gene-Poli"	"Poli"	chrNC_000084.7	-	70662821	70663341	70663258	70663341	70659627	70659792
10453	"gene-BC031181"	"BC031181"	chrNC_000084.7	+	75138909	75139185	75138909	75138971	75142348	75143006
10464	"gene-Gm31792"	"Gm31792"	chrNC_000084.7	-	84001578	84009503	84001589	84009503	83998732	83999576
10468	"gene-Cbln2"	"Cbln2"	chrNC_000084.7	+	86729185	86729350	86729185	86729320	86734400	86734520
10476	"gene-Coro1b"	"Coro1b"	chrNC_000085.7	+	4198609	4198735	4198609	4198721	4199861	4199984
10483	"gene-Lrfn4"	"Lrfn4"	chrNC_000085.7	-	4663183	4665720	4664990	4665720	4661816	4662666
10499	"gene-Pola2"	"Pola2"	chrNC_000085.7	-	6009041	6009152	6009060	6009152	6008845	6008929
10504	"gene-Zpr1"	"Zpr1"	chrNC_000075.7	+	46187709	46187884	46187709	46187776	46188089	46188160
10517	"gene-Syt7"	"Syt7"	chrNC_000085.7	+	10399758	10400376	10399758	10399881	10403662	10404031
10520	"gene-Cyb561a3"	"Cyb561a3"	chrNC_000085.7	+	10554520	10555447	10554520	10555257	10557826	10557926
10539	"gene-Gm38486"	"Gm38486"	chrNC_000085.7	-	21558183	21567990	21567942	21567990	21537802	21537972
10540	"gene-Gm38486"	"Gm38486"	chrNC_000085.7	-	21560467	21567990	21567942	21567990	21555123	21558994
10550	"gene-Smarca2"	"Smarca2"	chrNC_000085.7	+	26725810	26726352	26725810	26725944	26729223	26729441
10566	"gene-Tbc1d23"	"Tbc1d23"	chrNC_000082.7	-	57028552	57028690	57028566	57028690	57019086	57019133
10579	"gene-Sfxn3"	"Sfxn3"	chrNC_000085.7	+	45037542	45037801	45037542	45037706	45038154	45038353
10581	"gene-Sfxn3"	"Sfxn3"	chrNC_000085.7	+	45040534	45040662	45040534	45040622	45040849	45040899
10585	"gene-Psd"	"Psd"	chrNC_000085.7	-	46314605	46315593	46315336	46315593	46312714	46313452
10586	"gene-Psd"	"Psd"	chrNC_000085.7	-	46314605	46315593	46315446	46315593	46312714	46313452
10587	"gene-Psd"	"Psd"	chrNC_000085.7	-	46315336	46315593	46315446	46315593	46312714	46313452
10588	"gene-Psd"	"Psd"	chrNC_000085.7	-	46315336	46315593	46315446	46315593	46314605	46314621
10592	"gene-Cuedc2"	"Cuedc2"	chrNC_000085.7	-	46326958	46327110	46327007	46327110	46326751	46326850
10606	"gene-Shoc2"	"Shoc2"	chrNC_000085.7	+	53933286	53933444	53933286	53933326	53991439	53991577
10611	"gene-Morc2a"	"Morc2a"	chrNC_000077.7	+	3599436	3600447	3599436	3600146	3608671	3608725
10635	"gene-Hdac6"	"Hdac6"	chrNC_000086.8	-	7813813	7814036	7813888	7814036	7813363	7813481
10647	"gene-Dclk2"	"Dclk2"	chrNC_000069.7	-	86696618	86696797	86696715	86696797	86695928	86695941
10652	"gene-Mrpl55"	"Mrpl55"	chrNC_000077.7	+	59093311	59093545	59093311	59093485	59096474	59096964
10664	"gene-Zfp182"	"Zfp182"	chrNC_000086.8	-	20928164	20928320	20928181	20928320	20926741	20926767
10665	"gene-Zfp182"	"Zfp182"	chrNC_000086.8	-	20928164	20928320	20928176	20928320	20926741	20926796
10666	"gene-Zfp182"	"Zfp182"	chrNC_000086.8	-	20928164	20928320	20928181	20928320	20926741	20926796
10669	"gene-Klhl13"	"Klhl13"	chrNC_000086.8	-	23231011	23231302	23231194	23231302	23181368	23181440
10673	"gene-Foxred1"	"Foxred1"	chrNC_000075.7	-	35121235	35121461	35121240	35121461	35120711	35120803
